stage,comparison,feature,weighting,median_difference,effect_size,roc_auc,distribution_overlap,overlap_measure,candidate_threshold,threshold_direction,precision,recall,f1,tn,fp,fn,tp,confusion_matrix
whisper,whisper_vs_normal_speech,temporal_v1_low_proportion_std,segment,0.026444603950812356,1.3595759568254702,0.875,0.75,shared_histogram_mass,0.11962466773269602,>=,0.8,1.0,0.888888888888889,1,1,0,4,"[[1, 1], [0, 4]]"
whisper,whisper_vs_normal_speech,temporal_v1_raw_is_whisper,segment,0.45795577591104186,7.324884669030616,1.0,0.0,shared_histogram_mass,0.6222222222222222,>=,1.0,1.0,1.0,2,0,0,4,"[[2, 0], [0, 4]]"
whisper,whisper_vs_normal_speech,temporal_v1_is_whisper,segment,0.45795577591104186,7.324884669030616,1.0,0.0,shared_histogram_mass,0.6222222222222222,>=,1.0,1.0,1.0,2,0,0,4,"[[2, 0], [0, 4]]"
whisper,whisper_vs_normal_speech,temporal_v1_qualifying_run,segment,11.869771241830065,2.879225152999527,1.0,0.5000000000000001,shared_histogram_mass,6.029940119760479,>=,1.0,1.0,1.0,2,0,0,4,"[[2, 0], [0, 4]]"
whisper,whisper_vs_normal_speech,confirmation_frames,segment,0.0,,0.5,1.0,shared_histogram_mass,20.0,>=,0.6666666666666666,1.0,0.8,0,2,0,4,"[[0, 2], [0, 4]]"
whisper,whisper_vs_normal_speech,webrtc_mode_0_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.6666666666666666,1.0,0.8,0,2,0,4,"[[0, 2], [0, 4]]"
whisper,whisper_vs_normal_speech,webrtc_mode_0_is_speech,segment,-0.2157725907725908,-2.3096072042068774,0.125,0.25000000000000006,shared_histogram_mass,0.9444444444444444,<=,0.8,1.0,0.888888888888889,1,1,0,4,"[[1, 1], [0, 4]]"
whisper,whisper_vs_normal_speech,webrtc_mode_1_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.6666666666666666,1.0,0.8,0,2,0,4,"[[0, 2], [0, 4]]"
whisper,whisper_vs_normal_speech,webrtc_mode_1_is_speech,segment,-0.21341568841568848,-2.175795451830167,0.125,0.25,shared_histogram_mass,0.9444444444444444,<=,0.8,1.0,0.888888888888889,1,1,0,4,"[[1, 1], [0, 4]]"
whisper,whisper_vs_normal_speech,webrtc_mode_2_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.6666666666666666,1.0,0.8,0,2,0,4,"[[0, 2], [0, 4]]"
whisper,whisper_vs_normal_speech,webrtc_mode_2_is_speech,segment,-0.21924143394731632,-2.161818696086606,0.125,0.2500000000000001,shared_histogram_mass,0.8777777777777778,<=,0.8,1.0,0.888888888888889,1,1,0,4,"[[1, 1], [0, 4]]"
whisper,whisper_vs_normal_speech,webrtc_mode_3_evaluated,segment,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.6666666666666666,1.0,0.8,0,2,0,4,"[[0, 2], [0, 4]]"
whisper,whisper_vs_normal_speech,webrtc_mode_3_is_speech,segment,-0.5547385620915033,-9.322825328653707,0.0,0.0,shared_histogram_mass,0.0,<=,1.0,1.0,1.0,2,0,0,4,"[[2, 0], [0, 4]]"
whisper,whisper_vs_normal_speech,temporal_candidate,segment,0.45795577591104186,7.324884669030616,1.0,0.0,shared_histogram_mass,0.6222222222222222,>=,1.0,1.0,1.0,2,0,0,4,"[[2, 0], [0, 4]]"
