frame,timestamp,processing_mode,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,confirmation_frames
10,2026-08-08T15:34:24.472516,shadow,silero,webrtc,False,0.007841900922358036,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0006320820475619544,0.6207571996121279,0.3123690072796436,0.06687379152615526,,,,,,,,,,,,,,,True,temporal_v1,False,8.239192746257642e-05,0.1524008350730689,3.6856107058173713,0.8842126108536473,63.90865985154987,1597.384542908646,0.0003923694817696587,0.00019744284171621218,4.22697230760835e-05,0.0,0.0,0.1419572441543521,0.13240506119430978,0.06445653529901076,0.025650476080847882,0.22012006788829536,131.82862110931714,0.004050772137514094,1.387380640456984,-0.0008309972724691605,1633.3333333333335,0.014758986498743755,True,0.005862465361133218,0.1419572441543521,True,True,True,True,True,2,20
11,2026-08-08T15:34:24.483796,shadow,silero,webrtc,False,0.008013252168893814,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0003693883482360324,0.525537207683326,0.3640938009997005,0.11036898860979548,,,,,,,,,,,,,,,True,temporal_v1,False,6.83020283977383e-05,0.16075156576200417,3.7172791814948707,0.8600197732709455,61.80347931641795,1667.1317853122714,0.00019412732108272052,0.00013449200775425806,4.076901839905383e-05,0.0,0.0,0.13944568442273889,0.13288878660660264,0.06280369657267866,0.023493619869119332,0.22170980892960107,128.09678858696213,0.003016971780903867,1.2148235688783815,-0.00072744311791001,1800.0000000000002,0.023749122153692973,True,0.005862465361133218,0.13944568442273889,True,True,True,True,True,3,20
12,2026-08-08T15:34:24.493411,shadow,silero,webrtc,False,0.007620370481163263,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0004592236310859541,0.678700431604268,0.2696194646625722,0.05168010155557157,,,,,,,,,,,,,,,True,temporal_v1,False,7.185425171961852e-05,0.11691022964509394,3.358229692285405,0.8986960764611314,62.54759861340432,1677.5706239090507,0.00031167527662091614,0.0001238156295737975,2.373272389124044e-05,0.0,0.0,0.1365990769156921,0.1302050852894743,0.0646064276202397,0.02567170675878672,0.23718196612572626,128.0707090885244,0.004804619566149526,0.9881820460651947,-0.0005898438870977135,1600.0,0.032563398424917185,True,0.005862465361133218,0.1365990769156921,True,True,True,True,True,4,20
13,2026-08-08T15:34:24.503673,shadow,silero,webrtc,False,0.007198128383606672,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.000914322430565,0.644463537095979,0.2771481753540509,0.07838828645626393,,,,,,,,,,,,,,,True,temporal_v1,False,9.919465536157153e-05,0.15031315240083507,3.8554302128996225,0.8759240878429871,65.70638801725336,1554.3509194965466,0.0005892474676481126,0.0002534027933163706,7.16721686005167e-05,0.0,0.0,0.12621024498698427,0.1221905543664078,0.06467030081466889,0.024404465741817243,0.2472382440313712,128.83203645995977,0.005747043861185423,1.4112328909430736,-0.0008399489687800688,2200.0,0.013649368562509263,True,0.006665721535682678,0.12621024498698427,True,True,True,True,True,5,20
14,2026-08-08T15:34:24.511593,shadow,silero,webrtc,False,0.00704233581200242,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0003391479547833339,0.6208886866506348,0.28317878186078393,0.09593252854001572,,,,,,,,,,,,,,,True,temporal_v1,False,6.793548316677144e-05,0.15866388308977036,3.596346931532377,0.8873948172690023,61.879711757964245,1617.7944023372106,0.00021057312822567306,9.603950470612073e-05,3.253532085154014e-05,0.0,0.0,0.1253620325351774,0.11589542183115074,0.06172380181526644,0.024210819135941055,0.21660555002402912,121.4725308621426,0.005099034760396323,1.601562536640265,-0.0009761845064224336,1666.6666666666667,0.009402412682944563,True,0.007120232097804546,0.1253620325351774,True,True,True,True,True,6,20
15,2026-08-08T15:34:24.521274,shadow,silero,webrtc,False,0.006458940915763378,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.00021073690072913426,0.5526990790381466,0.33637578057337336,0.11092513564322655,,,,,,,,,,,,,,,True,temporal_v1,False,5.417858614592686e-05,0.17014613778705637,3.85126668854079,0.8465176345767308,58.96131554638355,1763.4972557781884,0.00011647409095234583,7.088678947837604e-05,2.3376019298412387e-05,0.0,0.0,0.11271214215381592,0.11573443861427865,0.03908931936352078,0.016683510708249017,0.19329708722380656,96.54046698605936,0.006331377243190172,1.512764206055904,-0.0009203771553265608,2166.666666666667,0.014525654009066087,True,0.007120232097804546,0.11271214215381592,True,True,True,True,True,7,20
16,2026-08-08T15:34:24.524653,shadow,silero,webrtc,False,0.006458940915763378,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.00019828918045765987,0.5306664914255451,0.31191706738994845,0.1574164361413669,,,,,,,,,,,,,,,True,temporal_v1,False,5.489359339412295e-05,0.19624217118997914,3.9870330515247754,0.8322253557896621,59.05936216796476,1811.9216233045527,0.00010522542368111312,6.184977966350955e-05,3.1213976113037195e-05,0.0,0.0,0.08287505220508601,0.05679440283549531,0.037893464697496194,0.020546711526919732,0.21715576643224202,90.25795284935023,0.004408302546626744,1.1073751729701387,-0.0006545279580539448,2433.3333333333335,0.03461488582112471,True,0.007120232097804546,0.08287505220508601,True,True,True,True,True,8,20
17,2026-08-08T15:34:24.541000,shadow,silero,webrtc,False,0.006158106029033661,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0006064919738058071,0.7323393755473019,0.19592362805185282,0.07173699475201886,,,,,,,,,,,,,,,True,temporal_v1,False,8.427662059512876e-05,0.15866388308977036,3.608609586591375,0.9043185069045935,64.23575000820546,1629.5690128313381,0.0004441579533713953,0.000118826107892363,4.350791154204874e-05,0.0,0.0,0.07455961113446587,0.05824985629819808,0.02816262269647853,0.01914559815980565,0.20851091618421289,81.20860541905849,0.0038751104744951413,1.0495807114013092,-0.0006185128581133017,1400.0,0.034032622730404465,True,0.007120232097804546,0.07455961113446587,True,True,True,True,True,9,20
18,2026-08-08T15:34:24.554716,shadow,silero,webrtc,False,0.006333607714623213,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.01157498481608841,0.8559557582071866,0.13939459160792914,0.004649650098491124,,,,,,,,,,,,,,,True,temporal_v1,False,0.0003294207035425883,0.09812108559498957,3.1518142876341178,0.9652849783401913,76.97839910969611,985.2010984401693,0.009907674904491627,0.0016134902813066247,5.381962929015875e-05,0.0,0.0,0.09707821638305703,0.0667508311158564,0.03852409881346835,0.025892525898215165,0.23284754101262253,215.3033144123589,0.007486501177385031,1.4508597975226882,-0.0008821472936060738,800.0,0.0023438501011796863,True,0.007120232097804546,0.09707821638305703,True,True,True,True,True,10,20
19,2026-08-08T15:34:24.571025,shadow,silero,webrtc,False,0.021515950560569763,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.005900822588877866,0.6326703366524457,0.35297072447371275,0.014358938704373572,,,,,,,,,,,,,,,True,temporal_v1,False,0.00023003623784675675,0.12943632567849686,3.439659338278152,0.9171083806412909,73.59456783032807,1361.8240039979598,0.0037332754138317153,0.0020828176241870695,8.472954985908025e-05,0.0,0.0,0.09494446452704049,0.06664912746356236,0.0436067725184017,0.026491574391820306,0.24042950928151477,225.61336931650155,0.011333345445092758,1.338857774350168,-0.0007982717471700123,1433.3333333333335,0.008303297342130696,True,0.007120232097804546,0.09494446452704049,True,True,True,True,True,11,20
20,2026-08-08T15:34:24.584982,shadow,silero,webrtc,False,0.015406046994030476,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0043792190096072275,0.6150102881532614,0.3597623961296959,0.0252273154886913,,,,,,,,,,,,,,,True,temporal_v1,False,0.00020161996884114736,0.13569937369519833,3.7241166313612606,0.906831617480433,72.37515311693697,1443.408686050523,0.0026932647449847812,0.00157547832407301,0.00011047593954943579,0.0,0.0,0.09507328446097367,0.07007370244464652,0.04621261230884858,0.026760028547824277,0.24167246691124283,228.22774426529466,0.007197744784192312,1.2067232592465766,-0.0007168074918416066,1500.0,0.014642721868194795,True,0.007120232097804546,0.09507328446097367,True,True,True,True,True,12,20
21,2026-08-08T15:34:24.597823,shadow,silero,webrtc,False,0.015721334144473076,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.004671226297027799,0.7301241709843252,0.23989178472037698,0.029984044081221153,,,,,,,,,,,,,,,True,temporal_v1,False,0.0002090616738467924,0.11691022964509394,3.480440427568135,0.9223210762506033,72.77107043081953,1452.54568223859,0.0034105752275976012,0.0011205888132267564,0.00014006225520344097,0.0,0.0,0.0903754688829999,0.06659032245335714,0.045841079179507735,0.027800103281794813,0.2434570044638198,226.40193703218668,0.005281588882500179,1.2019022156838888,-0.0007154845762293585,1300.0,0.01700144302414765,True,0.007120232097804546,0.0903754688829999,True,True,True,True,True,13,20
22,2026-08-08T15:34:24.613037,shadow,silero,webrtc,False,0.01625732332468033,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0017060697625272052,0.6437251782935479,0.30544929086802836,0.05082553025228125,,,,,,,,,,,,,,,True,temporal_v1,False,0.00012720148825536693,0.162839248434238,3.7302829047123667,0.9007340639098826,68.17615117057171,1479.1462924271182,0.001098240062064056,0.0005211177991353204,8.671190032782876e-05,0.0,0.0,0.0902356635546886,0.06707948976762527,0.04586481255468846,0.026870552239183623,0.23096573674720527,221.21442591359926,0.005770656686131226,1.2871297326372133,-0.0007686757278313208,1533.3333333333335,0.012875177400596521,True,0.007120232097804546,0.0902356635546886,True,True,True,True,True,14,20
23,2026-08-08T15:34:24.626180,shadow,silero,webrtc,False,0.017168210819363594,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0026846089723228037,0.6785036827593577,0.25568273628705046,0.06581358058109812,,,,,,,,,,,,,,,True,temporal_v1,False,0.0001606158752553862,0.15031315240083507,3.909364716100523,0.8964575843418707,70.28683501734038,1500.4219975866497,0.0018215170744898368,0.0006864081679042609,0.00017668372892870588,0.0,0.0,0.09038369451763573,0.06748506354718066,0.0456233143549571,0.026870552239183623,0.2364399126475953,220.72247982833161,0.0033862864187272452,1.6894201012248438,-0.0010156633116710108,1533.3333333333335,0.007246005692388354,True,0.011224191403016448,0.09038369451763573,True,True,True,True,True,15,20
