frame,timestamp,processing_mode,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,confirmation_frames
10,2026-08-08T14:10:17.192705,shadow,silero,webrtc,False,0.0025787765625864267,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004909764392845654,0.7388873949405101,0.20217380146772632,0.05893880359176365,0.8,True,0.00318010151386261,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00021396836013387363,0.1440501043841336,3.641034003290926,0.9121180291544562,72.92896119214466,1485.2617229989326,0.0036277630220014007,0.0009926257316124891,0.0002893756392317647,0.0,0.0,0.024358054259044234,0.028534514225983246,0.011870572222480398,0.012527835648164924,0.0659789549913177,23.646590098603134,0.0017856525435162307,1.639152073988437,-0.0009863857509273353,1500.0,0.008629682392485724,,,,,,,,,,
11,2026-08-08T14:10:17.200686,shadow,silero,webrtc,False,0.0023439873475581408,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004122552288062981,0.6947373142573466,0.24271306996185862,0.06254961578079468,0.8,True,0.0030608244705945253,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00019872689603843345,0.11064718162839249,3.7083619006338093,0.9071744346260312,72.24801551247691,1571.5215332448222,0.002864090904494355,0.0010005973219140507,0.0002578640616545755,0.0,0.0,0.022483597478877685,0.024480806776660417,0.01120183311644492,0.014196242171189975,0.063968190535271,28.264115292910642,0.00395315574049138,1.1083649597951213,-0.0006563301156673545,1566.6666666666667,0.030951617353217244,,,,,,,,,,
12,2026-08-08T14:10:17.214136,shadow,silero,webrtc,False,0.0020408944692462683,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.005608444320841161,0.7246668724655666,0.22042413977568384,0.05490898775874945,0.8,True,0.002959165838547051,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0002301969983703468,0.12317327766179541,3.8268181237380348,0.9094936585518952,73.56462558460242,1486.5006151158018,0.0040642538053812325,0.0012362365149012323,0.00030795400055869517,0.0,0.0,0.021555866766771674,0.02242194227921706,0.010824881069500051,0.014374722325763678,0.06671674888706171,29.50878293844139,0.0031003155823770144,1.6657974891538578,-0.0010071820753551404,1433.3333333333335,0.009661041557225839,,,,,,,,,,
13,2026-08-08T14:10:17.226249,shadow,silero,webrtc,False,0.001892855390906334,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004993136345948738,0.7926528878995982,0.163474025256392,0.0438730868440098,0.8,True,0.002844225149601698,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0002182559738440808,0.08977035490605428,3.645800757523981,0.9244459399734021,73.16314680968178,1418.6403823710045,0.003957823944292714,0.0008162480971262329,0.00021906430452979075,0.0,0.0,0.029593409774538428,0.02631544001091343,0.011760081306207967,0.016728839772497384,0.07002416756259339,40.18088668503376,0.001605309410936514,1.6689565823533017,-0.0010135281393382697,1366.6666666666667,0.008163137937706727,,,,,,,,,,
14,2026-08-08T14:10:17.236729,shadow,silero,webrtc,False,0.001859262934885919,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.005891738548274245,0.727428909071422,0.21772269241785583,0.05484839851072216,0.8,True,0.002732000080868602,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00023653664591327033,0.0918580375782881,3.804142844039852,0.9102242551717176,73.80848826252031,1498.7214691585177,0.004285820944705178,0.001282765179752338,0.00032315242381672943,0.0,0.0,0.029601820472614122,0.0262035251195528,0.01154675294372187,0.018864381952413314,0.07290041578079745,40.14406171079107,0.0013062623267783323,1.5021326482054709,-0.0008969815939824659,1433.3333333333335,0.012739788536329304,,,,,,,,,,
15,2026-08-08T14:10:17.248648,shadow,silero,webrtc,False,0.001964703667908907,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.005092606048141685,0.7523272595247157,0.19937860983692887,0.04829413063835556,0.8,True,0.0024613819550722837,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00021910082242854057,0.11691022964509394,3.5607652521795936,0.9150566339257259,73.15325597165639,1509.7382218256876,0.0038313063520374257,0.0010153567143256252,0.00024594298177863416,0.0,0.0,0.029566206003138674,0.026286841712651242,0.010982986318201207,0.018793782772320494,0.09090807439327285,39.50948674659647,0.002949346971121186,1.3402504761333887,-0.0007979081864129515,1333.3333333333335,0.017087449505983884,,,,,,,,,,
16,2026-08-08T14:10:17.252003,shadow,silero,webrtc,False,0.001964703667908907,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004832304949415973,0.735978325854994,0.22360041453893062,0.04042125960607545,0.8,True,0.0021924409084022045,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00021220347510734846,0.11064718162839249,3.5768124848000586,0.9140551641448876,72.86449074330822,1509.2841853435407,0.003556471706691969,0.0010805053898679377,0.00019532785285606634,0.0,0.0,0.026188840683577033,0.025115733225506955,0.01185730263086418,0.018513402319328062,0.08743678739966375,36.9509778907153,0.004428664998128847,1.2523437631570145,-0.0007484868797925565,1466.6666666666667,0.02028767892927906,,,,,,,,,,
17,2026-08-08T14:10:17.257631,shadow,silero,webrtc,False,0.0014120317064225674,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004346591320257151,0.7312308833298986,0.22090103354495122,0.04786808312515021,0.8,True,0.0020027990685775876,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00020223656252875684,0.1127348643006263,3.734757731564533,0.90340654647455,72.38592537663335,1525.4839791047668,0.003178361810585707,0.0009601665150423187,0.00020806299462912569,0.0,0.0,0.023578759524063252,0.02409828286682813,0.011878952331438068,0.01671320046732812,0.0843683130507493,37.15047724525242,0.003559745033524336,1.3499857617543047,-0.0008039444100491555,1533.3333333333335,0.017874659868572545,,,,,,,,,,
18,2026-08-08T14:10:17.267326,shadow,silero,webrtc,False,0.0013416447909548879,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0023030182088080984,0.7497340079537362,0.20981498502215165,0.040451007024112,0.8,True,0.001964703667908907,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00015067189138784747,0.08977035490605428,3.583206347473786,0.9156736388449817,69.79970751370695,1469.8330407155756,0.0017266510720801301,0.0004832077309868137,9.315940574115422e-05,0.0,0.0,0.023562631087825435,0.021189024271875162,0.00980710073694015,0.017436837593170017,0.09068069335301665,38.45623775901666,0.0014623709023200491,1.2524042607194081,-0.0007492072232383153,1300.0,0.018558151290844895,,,,,,,,,,
19,2026-08-08T14:10:17.277590,shadow,silero,webrtc,False,0.001474712393246591,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004203753007251415,0.6998523531035848,0.24948911720095637,0.050658529695458816,0.8,True,0.0019287795294076204,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00019832948136951748,0.11691022964509394,3.7650948897325356,0.8963159113560857,72.17781847065366,1564.3364994871233,0.0029420064339911738,0.001048790626710021,0.0002129559465502201,0.0,0.0,0.026251408693871704,0.022789202009781327,0.00715941921932562,0.016062951199725544,0.0920399476714744,42.26212912457565,0.002326355313643154,1.4028262745626066,-0.0008370791290970939,1666.6666666666667,0.0165491500946582,,,,,,,,,,
20,2026-08-08T14:10:17.287330,shadow,silero,webrtc,False,0.0011799830244854093,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0029549515225530203,0.7213707786203105,0.24082264859761388,0.037806572782075526,0.8,True,0.0018760591628961265,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00016687457767262888,0.12317327766179541,3.3727816654931835,0.907309390650044,70.68338656121529,1506.5295174726045,0.0021316156806093444,0.0007116192521387701,0.00011171658980490565,0.0,0.0,0.0265001012178437,0.023555855708227113,0.007406601989025163,0.012560842552393588,0.13148873796205998,41.801680003673376,0.005309353369903788,1.6293329280738746,-0.0009901295845612078,1500.0,0.009136806220705517,,,,,,,,,,
21,2026-08-08T14:10:17.297444,shadow,silero,webrtc,False,0.0011854927288368344,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0050073370945817415,0.7479451906524636,0.2043804167472127,0.047674392600323905,0.8,True,0.001666987664066255,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00021988651898779995,0.1022964509394572,3.587580893854362,0.9150531034108599,73.18501612440649,1517.5610100497813,0.0037452136978680934,0.0010234016421843935,0.0002387217545292552,0.0,0.0,0.02344992241295806,0.02245116006264474,0.005655635270951072,0.012671391152812957,0.13184133896994346,36.09650631177444,0.006012509683616378,1.2746507401331189,-0.0007573042685098529,1466.6666666666667,0.01964777960976613,,,,,,,,,,
22,2026-08-08T14:10:17.310218,shadow,silero,webrtc,False,0.0010092084994539618,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.002586790201518476,0.7446698747597705,0.2067434667402852,0.04858665849994435,0.8,True,0.0014433720498345792,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00015737370216447518,0.09394572025052192,3.631822341129541,0.9102272099918979,70.16852128334887,1520.8634835656162,0.001926304735394565,0.0005348019739917307,0.0001256834921321804,0.0,0.0,0.023049815083388808,0.022495779527509977,0.005017864591446577,0.012130136990675531,0.11723375953343054,36.22014745273303,0.003318119924588023,1.483284797839496,-0.0008886473616375566,1533.3333333333335,0.012599732043536883,,,,,,,,,,
23,2026-08-08T14:10:17.320498,shadow,silero,webrtc,False,0.0010315311374142766,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0037427095707844448,0.7414673630739811,0.214467589652235,0.04406504727378392,0.8,True,0.0013768382486887276,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00018862353627269632,0.1022964509394572,3.6993611554432726,0.9172186588943156,71.83013643763643,1475.2376392738204,0.0027750969962012937,0.0008026899004144909,0.0001649226741686601,0.0,0.0,0.015209969392042715,0.015117429726320327,0.00500986764921323,0.01111776781268839,0.11921025128923089,25.15640759414525,0.001280948295839711,1.4655230085817097,-0.0008810789765488126,1333.3333333333335,0.014097133366805167,,,,,,,,,,
24,2026-08-08T14:10:17.329642,shadow,silero,webrtc,False,0.0011831338051706553,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0016754513821232284,0.7169757928523288,0.23695775730775695,0.04606644983991412,0.8,True,0.0012635687598958611,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00013127213519581788,0.11482254697286012,3.526975108694529,0.9170490888731052,68.54508161034009,1541.5741296053723,0.0012012580830833319,0.0003970112019861019,7.718209705379448e-05,0.0,0.0,0.016044460558666148,0.016060896052495208,0.004076391571481662,0.01028912027586773,0.10752768439038489,26.523945673171138,0.0032234949509956537,1.0377602993515582,-0.0006151787148469264,1433.3333333333335,0.030118962319244273,,,,,,,,,,
25,2026-08-08T14:10:17.337926,shadow,silero,webrtc,False,0.0009312441106885672,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.003216678903924174,0.7256884270771112,0.22560533001812594,0.04870624290476279,0.8,True,0.0011843132670037448,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001784062777317732,0.10020876826722339,3.695189082802802,0.9153835656299075,71.3229262166937,1490.7197243329306,0.00233430665420086,0.0007256999056821569,0.00015667234404115695,0.0,0.0,0.014982476406249244,0.014430970333440995,0.004109521681088032,0.010118263729480277,0.10967401622136196,27.43084981649669,0.003481591065059898,1.458035975538078,-0.0008722394009327578,1400.0,0.013814222116158606,,,,,,,,,,
26,2026-08-08T14:10:17.348202,shadow,silero,webrtc,False,0.0008274780702777207,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0022378566471779435,0.7645925071340042,0.19551226537803942,0.03989522748795643,0.8,True,0.0011815584148280323,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00014751735408796078,0.12526096033402923,3.647854615585842,0.923863418468143,69.64595292617199,1417.6234733562674,0.0017110484244722804,0.0004375284226810636,8.92798000245995e-05,0.0,0.0,0.01799562551607364,0.016656777014219245,0.004173610829903876,0.011540939424705845,0.10911703831096599,39.50948013526753,0.0027265254231119388,1.827418603356261,-0.001100469608994046,1300.0,0.00480144947168138,,,,,,,,,,
27,2026-08-08T14:10:17.358153,shadow,silero,webrtc,False,0.0008078530663624406,True,True,False,1,False,True,False,2,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0012218076379533246,0.8189303703971835,0.1507230353405315,0.030346594262284896,0.8,False,0.001105757080949843,0.5,False,0,False,0,2,2,True,False,0,False,False,grouped_v1,False,0.00011005469914552903,0.09603340292275574,2.9315023385204713,0.9300750908443248,66.96017431406082,1564.8401503247094,0.001000575381503224,0.00018415455579457026,3.707770065553022e-05,0.0,0.0,0.031004739591582682,0.026732685438868108,0.005968398421450758,0.011956426775178582,0.2285983196498362,43.33087086836802,0.0063590595146617475,0.936584256772379,-0.0005611371142623433,1333.3333333333335,0.024086897335976305,,,,,,,,,,
28,2026-08-08T14:10:17.368101,shadow,silero,webrtc,False,0.0008350484422408044,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0010491708343802239,0.6189534533894132,0.3352919790307599,0.0457545675798269,0.8,True,0.0010203698184341192,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010474547245591886,0.1524008350730689,3.69182014328841,0.8895616207140185,66.29613633591484,1501.1501754024694,0.0006493879111350917,0.0003517785654006989,4.800435784443333e-05,0.0,0.0,0.048246105703653966,0.045170515481482494,0.005915911949998451,0.016934697111209394,0.23273937196309602,41.636432547016206,0.007453600837710408,1.5116383270915015,-0.0009150126850412612,2033.3333333333335,0.010492811734043572,,,,,,,,,,
29,2026-08-08T14:10:17.377311,shadow,silero,webrtc,False,0.0009371726191602647,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00135936625380582,0.5754122826732988,0.3785689413090359,0.0460187760176653,0.8,True,0.0009731905593071133,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00011546113191645166,0.1440501043841336,3.5800075222731045,0.8814099585194076,67.17923880982303,1543.3582229519182,0.0007821960390914577,0.0005146138435544995,6.255637115986279e-05,0.0,0.0,0.06687893437275404,0.06439200480844896,0.005542191024552569,0.01938399589384728,0.22242645416063025,39.31165308710196,0.004286021516487022,1.3148350158275206,-0.0007888284713239812,2133.3333333333335,0.013525617434052215,,,,,,,,,,
30,2026-08-08T14:10:17.390162,shadow,silero,webrtc,False,0.0007947020349092782,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0011228001502928023,0.5138238263156969,0.4372793486830907,0.0488968250012123,0.8,True,0.000934208364924416,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010496682538951953,0.18162839248434237,3.6104849821693685,0.8404120775769449,66.07054236804512,1654.9045481063838,0.0005769214694112872,0.0004909773184213129,5.490136246020202e-05,0.0,0.0,0.09051580295833539,0.08772204026256764,0.0054013546520446255,0.02781323026278859,0.21627761582055421,59.03170974793501,0.004083634646503852,1.095134372340223,-0.0006458369958964439,2166.666666666667,0.025165559255626822,,,,,,,,,,
31,2026-08-08T14:10:17.425321,shadow,silero,webrtc,False,0.0008323712972924113,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.001099957406472763,0.6752505682887985,0.2846808382477254,0.040068593463476264,0.8,True,0.0008831462764646858,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010687940649803946,0.1544885177453027,3.3076257059792256,0.8884319611759184,66.48374576602889,1583.6037051095968,0.0007427468638142061,0.00031313679651146013,4.407374614709685e-05,0.0,0.0,0.08902689321252225,0.08605506422291338,0.0054503179573990946,0.0286431279935574,0.22869196179789947,61.71152162905083,0.005046826480615392,1.0565431636873783,-0.0006252611126177108,2133.3333333333335,0.020726346671293683,,,,,,,,,,
32,2026-08-08T14:10:17.428388,shadow,silero,webrtc,False,0.0008323712972924113,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0010682536930374928,0.7249103001730746,0.22749158081457993,0.047598119012345494,0.8,True,0.0008337098697666079,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010321354660836712,0.1336116910229645,3.3461154346671886,0.899749978338711,66.20456914347561,1525.062795345017,0.0007743881052808044,0.00024301872134011225,5.084686641657617e-05,0.0,0.0,0.08799547057616638,0.084828685831666,0.005371737277286864,0.02652671743458236,0.23228794341200423,61.666360033891635,0.004468365634741685,1.845611321040159,-0.0011268981005949444,2066.666666666667,0.004559874668563297,,,,,,,,,,
33,2026-08-08T14:10:17.436271,shadow,silero,webrtc,False,0.0007655428489670157,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0004542355222467234,0.6625867139011901,0.27693516144420705,0.06047812465460293,0.8,True,0.0008323712972924113,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.193946643663316e-05,0.1544885177453027,3.5452141738417655,0.8930000130385405,62.532684789107094,1534.1382397504635,0.00030097042202264736,0.00012579378768709005,2.7471312536986e-05,0.0,0.0,0.08633299576820871,0.08288592592142834,0.007359496487351009,0.02558582663858627,0.22374962031431408,58.92483540082618,0.002882556647121652,1.3713605755184932,-0.0008309447864703399,1666.6666666666667,0.011689879562297176,,,,,,,,,,
