frame,timestamp,processing_mode,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,confirmation_frames
10,2026-08-08T14:10:37.171427,shadow,silero,webrtc,False,0.0023547939490526915,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00996996337504322,0.7325641808475654,0.2112477411983506,0.05618807795408399,0.8,True,0.0026193720987066627,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00030476372449052535,0.12108559498956159,3.8833537009757446,0.9064546148293814,76.02306129317793,1525.6495096984333,0.007303638052918765,0.0021061322428081643,0.0005601930793162908,0.0,0.0,0.011221175629435764,0.010114368196069057,0.0015879536335271962,0.015371073180960306,0.040101975707298614,10.588776533781633,0.00020547351515248855,1.5011925274032536,-0.0008975114833803518,1500.0,0.01516496656719757,,,,,,,,,,
11,2026-08-08T14:10:37.179120,shadow,silero,webrtc,False,0.0020443927496671677,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.018340683296672322,0.7382295894324412,0.2086122378647077,0.05315817270285103,0.8,True,0.0025108649861067533,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00041174673958437096,0.10020876826722339,3.863799040480127,0.9098085440809973,78.6737863953357,1509.6180221086086,0.013539635100012841,0.003826090986486678,0.0009749572101728025,0.0,0.0,0.011203801665328908,0.010068040944696889,0.001602702885663414,0.014785746312839895,0.03964901163729029,10.195330343863574,0.00021644321372745693,1.5931420091702164,-0.0009535705098609844,1433.3333333333335,0.012071583476014412,,,,,,,,,,
12,2026-08-08T14:10:37.192425,shadow,silero,webrtc,False,0.0021156934089958668,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.012294713830169373,0.7393465250536463,0.20734464183702395,0.05330883310932988,0.8,True,0.0024036687100306153,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00033830118211758826,0.13778705636743216,3.8730515122127054,0.9093205874572313,76.95251872389173,1513.2024568510012,0.009090053946864731,0.0025492430356051734,0.000655416847699469,0.0,0.0,0.01103148143145612,0.009999467721937433,0.0015173889627336096,0.01543191533409297,0.03703515359009716,9.20584086370467,0.00017736678700874619,1.5718442174707603,-0.0009366550005485361,1433.3333333333335,0.0122051345449563,,,,,,,,,,
13,2026-08-08T14:10:37.207103,shadow,silero,webrtc,False,0.0017174296081066132,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.012248269599541152,0.7030473147458893,0.23943811331971374,0.05751457193439693,0.8,True,0.0023619625717401505,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00033878932538086286,0.14822546972860126,3.9972968183742372,0.9032091198219487,76.93590243988592,1537.2679377436739,0.008611113052241116,0.0029327025643453393,0.0007044539829546967,0.0,0.0,0.011204158631732512,0.010010078218092215,0.0016506683022214509,0.019230492636808937,0.039992432862702015,11.066334507981244,0.00018402661885196618,1.3421869557574326,-0.0007922122861011121,1566.6666666666667,0.021432631875717013,,,,,,,,,,
14,2026-08-08T14:10:37.216870,shadow,silero,webrtc,False,0.0016537304036319256,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.011673926569812842,0.7238449567403491,0.21951400147631792,0.05664104178333299,0.8,True,0.0022653955966234207,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00033161510205073803,0.12943632567849686,3.8947539458413023,0.9079870230510421,76.77121119118414,1509.6014654177823,0.008450112872916188,0.002562590334280323,0.0006612233626163304,0.0,0.0,0.01118348862941964,0.009983944203757747,0.0017564066702612444,0.019387368294353072,0.0392208944565475,10.543310310765758,0.0002675869005579244,1.9630434690932075,-0.00119122552530725,1466.6666666666667,0.005261229639295054,,,,,,,,,,
15,2026-08-08T14:10:37.225567,shadow,silero,webrtc,False,0.0016526206163689494,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.011517993886963621,0.7466848197279241,0.2025741858263657,0.050740994445710196,0.8,True,0.002235243679024279,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0003302993415924211,0.15031315240083507,3.845130650018909,0.9139251425505407,76.76463110807994,1484.4552542430085,0.008600311189114763,0.0023332482340047127,0.0005844344638441451,0.0,0.0,0.012648363945408992,0.010903055415102706,0.0021413561390138947,0.02087787053757959,0.043167630885317144,13.698248694485025,0.0002456905114015454,1.6854021538275048,-0.0010120565743466075,1400.0,0.009369624984485311,,,,,,,,,,
16,2026-08-08T14:10:37.228472,shadow,silero,webrtc,False,0.0016526206163689494,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.01056974584321612,0.7340547123196853,0.2127085754940573,0.05323671218625728,0.8,True,0.0020800430793315172,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00032020602628810176,0.11482254697286012,3.834494252406548,0.9143039253863705,76.49429876958577,1484.4776767058097,0.0077587717442342,0.0022482755816447346,0.0005626985173371858,0.0,0.0,0.01229654841783741,0.010585068597496363,0.0021179003521852825,0.019180566798736334,0.04724565955527936,16.01289962046793,0.000320861169397167,1.8631979083597623,-0.0011245812956367865,1366.6666666666667,0.005991768646368854,,,,,,,,,,
17,2026-08-08T14:10:37.243552,shadow,silero,webrtc,False,0.0016218825476244092,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.007643672105984974,0.7384470853018279,0.2066149045697375,0.05493801012843459,0.8,True,0.0018809111788868904,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00027042110998083837,0.12108559498956159,3.8682869176392254,0.9114318499748829,74.99563769220295,1502.8915292970885,0.005644447387667489,0.0015792965827404499,0.00041992813557703546,0.0,0.0,0.012534634570083553,0.010976438561958611,0.001984707106567417,0.016836613907019585,0.04776255506161492,15.82296325329878,0.00040095564408561057,1.463949371981781,-0.000869162053959475,1366.6666666666667,0.015231221162504936,,,,,,,,,,
18,2026-08-08T14:10:37.256625,shadow,silero,webrtc,False,0.001447385409846902,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00908158715245739,0.7437721158079508,0.2019810058884154,0.05424687830363395,0.8,True,0.0016855800058692694,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0002938080978291452,0.10438413361169102,3.842883420200481,0.9111559957837668,75.72397730452619,1501.7599332016664,0.0067546312912775365,0.0018343081081166539,0.0004926477530632017,0.0,0.0,0.013195302842667355,0.011665018360989744,0.0019599641676510014,0.01788718911347973,0.04988600161612583,16.006824864701613,0.0004348574052668451,1.6881230820807527,-0.0010122007434343779,1433.3333333333335,0.009345370490319783,,,,,,,,,,
19,2026-08-08T14:10:37.266828,shadow,silero,webrtc,False,0.001394229126162827,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.006146032829577911,0.7526585735462862,0.19589228045245496,0.051449146001258904,0.8,True,0.0016531755100004375,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00024527512251443765,0.11691022964509394,3.789431289800779,0.9156528496814114,74.15492395691396,1490.5990028330948,0.004625864302478755,0.0012039603867216714,0.00031620814037748433,0.0,0.0,0.013107436269465216,0.011407929902156881,0.002091660774564774,0.016122534092950166,0.05113352456198613,16.229351037084058,0.0003759478676167546,1.5019988599931269,-0.0008976368681270489,1366.6666666666667,0.013875137885601236,,,,,,,,,,
20,2026-08-08T14:10:37.276273,shadow,silero,webrtc,False,0.0012393832439556718,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.006881656334789695,0.7568036601715528,0.19102147613357487,0.05217486369487234,0.8,True,0.0016526206163689494,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00025495232962359277,0.08350730688935282,3.7760941206770915,0.9145902642292213,74.49145592996669,1493.464060656534,0.005208062702211594,0.001314544151315494,0.00035904948126260714,0.0,0.0,0.014546180561926194,0.012818365630717315,0.0020451162957369866,0.020301036795228756,0.05785725470856069,15.16015410813335,0.0005668776907327696,1.6146034215132454,-0.0009659178934875458,1333.3333333333335,0.010816091739146114,,,,,,,,,,
21,2026-08-08T14:10:37.283359,shadow,silero,webrtc,False,0.0011791751021519303,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0032301725993267244,0.7517494726156975,0.1960822507569144,0.052168276627388,0.8,True,0.0016372515819966793,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00017626796006876098,0.13778705636743216,3.828693910944517,0.912831943212752,71.2026248876257,1485.142180519754,0.002428280548001542,0.0006333795136092968,0.00016851253771588552,0.0,0.0,0.015149393930082225,0.013354214991548397,0.002094293074398249,0.01963309886515031,0.05849210525151741,15.812859861996323,0.00043928319335104075,1.4792287770104338,-0.0008873606901477672,1366.6666666666667,0.014674698186929,,,,,,,,,,
22,2026-08-08T14:10:37.305503,shadow,silero,webrtc,False,0.0012849357444792986,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.006108177250885947,0.7312160507647615,0.21700415096903625,0.05177979826620225,0.8,True,0.0015346339787356555,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0002414242012015135,0.13987473903966596,3.8426607804438895,0.9124838760415447,74.00008694394819,1505.4226275240535,0.0044663972467639795,0.0013254998182968868,0.00031628018582508015,0.0,0.0,0.015328294576428071,0.013666957688829473,0.002167566140852091,0.019784579980289988,0.058264923852226425,15.342637356282916,0.0006365022218414401,1.382854794256244,-0.0008198060976412828,1433.3333333333335,0.016811927064522482,,,,,,,,,,
23,2026-08-08T14:10:37.318312,shadow,silero,webrtc,False,0.0012053461978212,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0036846450276818705,0.7677117064134477,0.18256372963966855,0.049724563946883786,0.8,True,0.0014208072680048645,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00018766853459384737,0.12108559498956159,3.720639420187969,0.9160485437077898,71.77926460994598,1496.889313176224,0.002828745121729474,0.000672682538651862,0.00018321736730053456,0.0,0.0,0.012502168344697582,0.011114127509089737,0.0019718319854835674,0.018156839169234988,0.047353314008345734,8.78623908167045,0.0007075981892261539,1.4020465375423135,-0.0008341468423814657,1366.6666666666667,0.01564316911951109,,,,,,,,,,
24,2026-08-08T14:10:37.325780,shadow,silero,webrtc,False,0.001153668388724327,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.002209865343290943,0.6669207841545302,0.2726615834394293,0.06041763240604058,0.8,True,0.0013395824353210628,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00014989918262598386,0.13569937369519833,3.917113026751261,0.9036041522257309,69.69535415780771,1527.5089132816568,0.0014738051276235156,0.0006025453836896266,0.00013351483197780088,0.0,0.0,0.02617829715281671,0.023613080072838032,0.0028532304859670713,0.018509870687530575,0.05101329515496162,12.516768960024615,0.0016774676290807894,1.376222046401023,-0.0008261421109609385,1500.0,0.019236775787395657,,,,,,,,,,
25,2026-08-08T14:10:37.336607,shadow,silero,webrtc,False,0.0010119919897988439,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0027226833829492843,0.7288794883361777,0.21955926353651622,0.05156124812730613,0.8,True,0.0012621594942174852,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001618806444755155,0.11899791231732777,3.8534696894064275,0.909598780957852,70.42080860946184,1505.1084675030327,0.0019845080710654875,0.0005977903584034554,0.0001403849534803413,0.0,0.0,0.02620069718605351,0.02377844942795199,0.0027958005867586375,0.016030358096411245,0.05137719185052037,11.92322574662562,0.0015437507466824058,1.4565424192558176,-0.0008713795009791284,1500.0,0.015553865906219336,,,,,,,,,,
26,2026-08-08T14:10:37.344882,shadow,silero,webrtc,False,0.0009143287898041308,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0030932541291144875,0.7446146610081619,0.19967188886972745,0.055713450122110646,0.8,True,0.0012223647208884358,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00017299948249436262,0.13778705636743216,3.7502334508627664,0.9094539164266818,71.01838443925047,1518.6441115784867,0.002303282374762681,0.0006176358947143735,0.0001723358596374328,0.0,0.0,0.026264514494566463,0.023929663244911754,0.002898580616663247,0.01683273047624321,0.05620194712028308,12.073069244803925,0.001062565621735369,1.6596118554424761,-0.000998510459161,1433.3333333333335,0.009766719360398399,,,,,,,,,,
27,2026-08-08T14:10:37.359122,shadow,silero,webrtc,False,0.0010282226139679551,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0032458607293599446,0.7401219311800716,0.21040363862201716,0.04947443019791118,0.8,True,0.0011922606499865651,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00017811324880506307,0.11899791231732777,3.824169643507475,0.9132169884397988,71.29779279087202,1489.1917709610884,0.002402332711355438,0.0006829409079176468,0.00016058711008685964,0.0,0.0,0.026270402246832324,0.02392989410928733,0.003070296995162399,0.016852138681094416,0.0538378320773058,12.737487201109113,0.0006426852925348882,1.501153490556333,-0.0009034254416987893,1400.0,0.013744027863910496,,,,,,,,,,
28,2026-08-08T14:10:37.369557,shadow,silero,webrtc,False,0.0010559542570263147,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0018713325299702225,0.6934818785767233,0.24449941734787303,0.062018704075403754,0.8,True,0.0011664217454381287,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00013803631890725023,0.12734864300626306,3.811040736112117,0.9054904228959947,68.9517940406385,1534.9014475693468,0.0012977351983254823,0.00045753971324184056,0.00011605761840289986,0.0,0.0,0.02939679920166999,0.026044999500874393,0.0041232767313809544,0.015900688120525773,0.05300240534695091,16.237624077089574,0.0016040034793257775,1.3936213338656895,-0.0008363826550532064,1500.0,0.01731445830206581,,,,,,,,,,
29,2026-08-08T14:10:37.379321,shadow,silero,webrtc,False,0.0011129184858873487,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.002809571812399349,0.733988818856468,0.20657569360295894,0.059435487540573075,0.8,True,0.0011332934373058379,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00016774296968381135,0.1440501043841336,3.7948226138954912,0.9096318359070104,70.7417586965656,1505.699173359036,0.0020621942960754244,0.0005803892458737179,0.00016698827045020682,0.0,0.0,0.02870001192265243,0.025538152371312982,0.004385118268365715,0.016784760953855348,0.05280371014282352,15.544613046470545,0.0011743589146897967,1.820289538749381,-0.0011062888801794935,1433.3333333333335,0.006749394619856822,,,,,,,,,,
30,2026-08-08T14:10:37.386057,shadow,silero,webrtc,False,0.0011156783439218998,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0025319997526099813,0.7638944951362414,0.18878502604760222,0.04732047881615645,0.8,True,0.0011142984149046242,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00015742548832534136,0.1127348643006263,3.5688600667476766,0.9185720320628425,70.21110309057735,1479.9490805209032,0.0019341806727050897,0.0004780036392489977,0.000119815440655894,0.0,0.0,0.02939441142398325,0.025747376029458178,0.004853445352135194,0.010354569325793104,0.09020613949707106,17.102384618041405,0.002362473889855921,1.969525131979939,-0.0011923244767206825,1333.3333333333335,0.004228331048942933,,,,,,,,,,
31,2026-08-08T14:10:37.394207,shadow,silero,webrtc,False,0.001016168505884707,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00129473919427493,0.761865824530895,0.19700941377527748,0.041124761693827595,0.8,True,0.0010844363714568317,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00011406036387672082,0.09394572025052192,3.364210790767075,0.9283534975324453,67.28954005289508,1457.5957966622884,0.0009864175437987361,0.00025507580965597904,5.324584082021485e-05,0.0,0.0,0.03021057325394287,0.02568507108470155,0.006204252915673087,0.014386845222563715,0.1551397601395883,21.664164948478877,0.0022975246607037205,1.360643226819866,-0.0008179526220953994,1233.3333333333335,0.013757200455015673,,,,,,,,,,
32,2026-08-08T14:10:37.400823,shadow,silero,webrtc,False,0.001016168505884707,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.002360016192550018,0.7888560716542542,0.1659333845337801,0.045210543811965744,0.8,True,0.001042088435497135,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001496264596199381,0.12943632567849686,3.515355406007843,0.9208202162600444,69.76052305365293,1533.2411112262932,0.001861713102695437,0.00039160547438434973,0.00010669761547023116,0.0,0.0,0.03446765598242608,0.02936809143264279,0.006617557631769419,0.013632423981055955,0.16522336850098202,23.61186016937,0.0031549202680884432,1.1343617646738542,-0.0006793201426406744,1166.6666666666667,0.027597196295902342,,,,,,,,,,
33,2026-08-08T14:10:37.410862,shadow,silero,webrtc,False,0.0009696540655568242,True,True,False,1,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0008779606274173721,0.6996702397376015,0.23515132968014124,0.06517843058225742,0.8,True,0.001022195559926331,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.492392741932582e-05,0.12526096033402923,3.5510297321573967,0.9030675621058433,65.41124347655422,1600.5072414380472,0.0006142829226652877,0.0002064536089440061,5.7224095808078356e-05,0.0,0.0,0.03484862222488751,0.028910027765830643,0.007591747796143382,0.013600415427893387,0.1720304534844615,36.856095362003174,0.0023649927041797347,1.1763615951119393,-0.0006947832027125051,1400.0,0.022687749472798707,,,,,,,,,,
