stage,comparison,feature,weighting,median_difference,effect_size,roc_auc,distribution_overlap,overlap_measure,candidate_threshold,threshold_direction,precision,recall,f1,tn,fp,fn,tp,confusion_matrix
whisper,whisper_vs_all_non_whisper,grouped_v1_is_whisper,frame,1.0,2.379995548691333,0.7701032353791794,0.4597935292416412,shared_histogram_mass,1.0,>=,0.6305818673883626,0.7925170068027211,0.7023360964581763,809,273,122,466,"[[809, 273], [122, 466]]"
whisper,whisper_vs_all_non_whisper,final_trigger,frame,0.0,0.0,0.5034013605442177,0.9931972789115646,shared_histogram_mass,0.0,>=,0.3520958083832335,1.0,0.520814880425155,0,1082,0,588,"[[0, 1082], [0, 588]]"
whisper,whisper_vs_all_non_whisper,rms,frame,0.0008487816960706,0.4052057501123752,0.8490575527808166,0.5609981515711645,shared_histogram_mass,0.0002564999857665,>=,0.674934725848564,0.8792517006802721,0.7636632200886263,833,249,71,517,"[[833, 249], [71, 517]]"
whisper,whisper_vs_all_non_whisper,zcr,frame,0.029227557411273503,0.6113359038313061,0.7148248393627321,0.657958932186553,shared_histogram_mass,0.1482254697286012,>=,0.55625,0.6054421768707483,0.5798045602605864,798,284,232,356,"[[798, 284], [232, 356]]"
whisper,whisper_vs_all_non_whisper,entropy,frame,0.142720124678549,0.29968400550991386,0.598395827832057,0.7130785770870268,shared_histogram_mass,2.4084611788940493,>=,0.3670647391577624,0.9931972789115646,0.5360256998623222,75,1007,4,584,"[[75, 1007], [4, 584]]"
whisper,whisper_vs_all_non_whisper,voicing,frame,-0.028366938849535894,-0.4080418300194468,0.26405811862637846,0.6562331032228058,shared_histogram_mass,0.9123410474895004,<=,0.4385820280296785,0.9047619047619048,0.5907828983897835,401,681,56,532,"[[401, 681], [56, 532]]"
whisper,whisper_vs_all_non_whisper,hnr,frame,18.40468606955679,1.7525447476904148,0.8463745017415469,0.31468557848277934,shared_histogram_mass,74.9525559216677,>=,0.6772068511198946,0.8741496598639455,0.763177431328879,837,245,74,514,"[[837, 245], [74, 514]]"
whisper,whisper_vs_all_non_whisper,spectral_centroid,frame,41.3186272027574,0.17943975662034478,0.6257843248205012,0.7601946508732895,shared_histogram_mass,1236.2880536687858,>=,0.37104930467762326,0.9982993197278912,0.5410138248847927,87,995,1,587,"[[87, 995], [1, 587]]"
whisper,whisper_vs_all_non_whisper,band_energy_low,frame,0.03308432356650575,0.016868337947683838,0.8295657449671181,0.9360814566122196,shared_histogram_mass,0.0052878029238924,>=,0.6738255033557047,0.8537414965986394,0.7531882970742686,839,243,86,502,"[[839, 243], [86, 502]]"
whisper,whisper_vs_all_non_whisper,band_energy_mid,frame,0.0353268775982903,0.026694794575876594,0.8719114263080463,0.9353364266224049,shared_histogram_mass,0.0022897023231679,>=,0.6792452830188679,0.8571428571428571,0.7578947368421052,844,238,84,504,"[[844, 238], [84, 504]]"
whisper,whisper_vs_all_non_whisper,band_energy_high,frame,0.004057828953522406,0.0039037350873731367,0.8743429904309228,0.9914965986394556,shared_histogram_mass,0.0004006261707,>=,0.6783310901749664,0.8571428571428571,0.7573253193087904,843,239,84,504,"[[843, 239], [84, 504]]"
whisper,whisper_vs_all_non_whisper,temporal_score,frame,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.3520958083832335,1.0,0.520814880425155,0,1082,0,588,"[[0, 1082], [0, 588]]"
whisper,whisper_vs_all_non_whisper,formant_score,frame,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.3520958083832335,1.0,0.520814880425155,0,1082,0,588,"[[0, 1082], [0, 588]]"
whisper,whisper_vs_all_non_whisper,low_proportion_std,frame,0.08103570855083234,1.2429736917554415,0.7542443206790913,0.4855040376806459,shared_histogram_mass,0.1110395106418146,>=,0.7156488549618321,0.6377551020408163,0.6744604316546763,888,149,213,375,"[[888, 149], [213, 375]]"
whisper,whisper_vs_all_non_whisper,mid_proportion_std,frame,0.10887686273839808,1.6087103921357562,0.7854764856762377,0.42804826848772304,shared_histogram_mass,0.0991458253006435,>=,0.7523629489603024,0.6768707482993197,0.7126230975828112,906,131,190,398,"[[906, 131], [190, 398]]"
whisper,whisper_vs_all_non_whisper,high_proportion_std,frame,0.0232065336923965,0.4491363104309375,0.7106039136966262,0.6143506582961052,shared_histogram_mass,0.0277802941642014,>=,0.635673624288425,0.5697278911564626,0.6008968609865472,845,192,253,335,"[[845, 192], [253, 335]]"
whisper,whisper_vs_all_non_whisper,zcr_std,frame,0.007828973691182253,0.4989663689753762,0.7137937142069942,0.6312197009951521,shared_histogram_mass,0.0199982129683975,>=,0.5116564417177915,0.7091836734693877,0.5944404846756949,639,398,171,417,"[[639, 398], [171, 417]]"
whisper,whisper_vs_all_non_whisper,entropy_std,frame,0.09508039175597086,0.528128534182266,0.610147337623574,0.6201414992226398,shared_histogram_mass,0.2360610116237985,>=,0.5249307479224377,0.6445578231292517,0.5786259541984733,694,343,209,379,"[[694, 343], [209, 379]]"
whisper,whisper_vs_all_non_whisper,spectral_centroid_std,frame,38.27243184329424,0.3875177395226498,0.6358658217385315,0.6939185510269681,shared_histogram_mass,90.10867115619952,>=,0.5006802721088436,0.6258503401360545,0.5563114134542706,670,367,220,368,"[[670, 367], [220, 368]]"
whisper,whisper_vs_all_non_whisper,spectral_flux,frame,0.0009512823667582005,0.1759808465755099,0.5408731737820477,0.7223580239895403,shared_histogram_mass,7.092627491087877e-06,>=,0.35315315315315315,1.0,0.521970705725699,0,1077,0,588,"[[0, 1077], [0, 588]]"
whisper,whisper_vs_all_non_whisper,cepstral_peak_prominence,frame,0.03674963204371484,0.1183465351429156,0.5301218454109925,0.869534874948131,shared_histogram_mass,0.6128654767762278,>=,0.35272945410917816,1.0,0.5215077605321508,3,1079,0,588,"[[3, 1079], [0, 588]]"
whisper,whisper_vs_all_non_whisper,spectral_slope,frame,-8.18924110214999e-06,-0.042589428091233006,0.48642442189445095,0.8727161844405044,shared_histogram_mass,-0.0003593807416975,<=,0.35230677052127024,1.0,0.5210456357997342,1,1081,0,588,"[[1, 1081], [0, 588]]"
whisper,whisper_vs_all_non_whisper,spectral_rolloff,frame,200.0,0.3880589430438875,0.6865710702025727,0.7180234385806075,shared_histogram_mass,1366.6666666666667,>=,0.42203258339798294,0.9251700680272109,0.5796483750665957,337,745,44,544,"[[337, 745], [44, 544]]"
whisper,whisper_vs_all_non_whisper,spectral_flatness,frame,-0.0024481452221555497,-0.1818076957889954,0.4237711720547738,0.8668659700479082,shared_histogram_mass,0.1155501566376969,<=,0.35230677052127024,1.0,0.5210456357997342,1,1081,0,588,"[[1, 1081], [0, 588]]"
