frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
79,2026-08-11T01:53:56.531299,shadow,analysis_full,silero,webrtc,False,0.007772570941597223,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.08696549657969072,0.928454857479922,0.06871895356355107,0.0028261889450280496,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0010029223522860424,0.06680584551148225,2.414764260888396,0.9760619423415677,86.73261023129199,948.4605431480854,0.08074353773256739,0.005976177921090926,0.00024578092503239657,0.0,0.0,0.054262123987492784,0.05405926135863789,0.0013283460483996606,0.012180335821139728,0.3142448940542368,119.26939229963949,0.014023490620664643,0.9131559952775844,-0.0005691395565124659,666.6666666666667,0.003370875172107849,True,0.007137534441426396,0.054262123987492784,True,True,True,True,True,4,True,True,True,True,True,True,True,False,True,0,0,True,4,15,24,15,,,,False,False,False,
80,2026-08-11T01:53:56.537862,shadow,analysis_full,silero,webrtc,False,0.007772570941597223,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.03885935848991625,0.8209159204415623,0.16829949028362887,0.010784589249075213,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00073449448333033,0.081419624217119,2.7725569199610756,0.9635857980511406,83.96711748720988,1164.5510262346459,0.031900266042518235,0.006540010226601711,0.00041908221979631037,0.0,0.0,0.06003756511391891,0.05875245615714855,0.0028442196673011803,0.011593689667569788,0.375568038116633,116.62683424802601,0.007515000558408204,0.9687170731604511,-0.00059246312987777,933.3333333333334,0.009471849312868211,True,0.007137534441426396,0.06003756511391891,True,True,True,True,True,5,True,True,True,True,True,True,True,False,True,0,0,True,5,15,24,15,,,,False,False,False,
81,2026-08-11T01:53:56.543369,shadow,analysis_full,silero,webrtc,False,0.009183974005281925,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.03336579319122862,0.8250478563055627,0.14682592959695284,0.028126214067513894,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00062040190580828,0.08350730688935282,3.054198673746485,0.9493889075953498,82.43360366136905,1393.900238989839,0.027528376146357912,0.004898963602041822,0.0009384534418288938,0.0,0.0,0.06222207240311787,0.058932195986118305,0.008027119713558377,0.011700339264469357,0.4350683731462402,159.2017615883356,0.008003297306606053,0.9153500794942294,-0.0005520729691732537,933.3333333333334,0.01939795871714184,True,0.007137534441426396,0.06222207240311787,True,True,True,True,True,6,True,True,True,True,True,True,True,False,True,0,0,True,6,15,24,15,,,,False,False,False,
82,2026-08-11T01:53:56.551972,shadow,analysis_full,silero,webrtc,False,0.008147673681378365,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.018601669824840798,0.687024533983817,0.2711216708435201,0.04185379511890436,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00044419725750210944,0.16075156576200417,3.4833916058439307,0.9110855828867735,79.3423962544957,1498.6171810813191,0.01277980354273208,0.005043315803390327,0.0007785504777183922,0.0,0.0,0.08652556456987678,0.07656156737001135,0.013384067576324567,0.027351033378141657,0.5433499499463408,194.49854484489867,0.0063612861706005466,1.0544120318857144,-0.0006225311181146193,1600.0,0.018741548536845294,True,0.007137534441426396,0.08652556456987678,True,True,True,True,True,7,True,True,True,True,True,False,True,False,True,0,0,True,7,15,24,15,,,,False,False,False,
83,2026-08-11T01:53:56.560699,shadow,analysis_full,silero,webrtc,False,0.005918302107602358,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.012989677411888908,0.6986858037729791,0.2611782586962018,0.04013593745383477,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00036017000191301894,0.13569937369519833,3.503236151203709,0.9068081826551617,77.48766453095325,1399.947276707806,0.009075703203277313,0.003392621327462531,0.0005213528801490635,0.0,0.0,0.09888829617323158,0.0846149640780671,0.015986405283354453,0.030971671322235276,0.5922484905174497,208.54985131483093,0.004572082291357004,1.4639066970284997,-0.0008843358791472226,1600.0,0.007933248814463579,True,0.006210400024428964,0.09888829617323158,True,True,True,True,True,8,True,True,True,True,True,False,True,False,True,0,0,True,8,15,24,15,,,,False,False,False,
84,2026-08-11T01:53:56.565475,shadow,analysis_full,silero,webrtc,False,0.004795365035533905,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.01340994942615071,0.4675922935892842,0.478425240967337,0.05398246536880712,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00035040065675555056,0.15657620041753653,3.775993263896896,0.8617846029847431,77.02743789132424,1596.817156407945,0.006270389009090116,0.006415658285565956,0.0007239021304946355,0.0,0.0,0.15423847439143945,0.13581591018628017,0.019459385532258965,0.03688528238055578,0.6502698193717853,240.68064843469844,0.008001053556473799,1.1718565903416027,-0.0006808980634471173,1766.6666666666667,0.016958333500861615,True,0.006210400024428964,0.15423847439143945,True,True,True,True,True,9,True,True,True,True,True,False,True,False,True,0,0,True,9,15,24,15,,,,False,False,False,
85,2026-08-11T01:53:56.571255,shadow,analysis_full,silero,webrtc,False,0.002941416809335351,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.012452955318961534,0.41993648618580626,0.5451601696680595,0.03490334406583206,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0003402349822766781,0.1524008350730689,3.762820414457994,0.8603471207518587,76.7621725365607,1609.3671268128521,0.005229450299273553,0.006788855234553834,0.0004346497841341478,0.0,0.0,0.18627517127845866,0.17009204697288202,0.019034783303998607,0.03821314802053461,0.6410147916171919,257.3287556275904,0.005375491157970971,1.0869547873139558,-0.000642880031715775,1733.3333333333335,0.023941995195921627,True,0.006210400024428964,0.18627517127845866,True,True,True,True,True,10,True,True,True,True,True,False,True,False,True,0,0,True,10,15,24,15,,,,False,False,False,
86,2026-08-11T01:53:56.576418,shadow,analysis_full,silero,webrtc,False,0.002029750496149063,True,True,True,1,True,True,False,1,0.0,,,,,,,,,,,,,0.01056325442206664,0.5242475567528744,0.4416433578526317,0.03410908529982612,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0003080595426277365,0.17536534446764093,3.4488453595580815,0.874151133126932,75.96014801409649,1525.7279222610878,0.005537760322127432,0.004665191152813171,0.00036030294612603646,0.0,0.0,0.18771620932390562,0.17290987862676657,0.01799173071260404,0.041441421296766166,0.5031542086433666,259.81606545866777,0.006839268822182296,1.4111801477158128,-0.0008193058646156946,1666.6666666666667,0.006602719456632392,True,0.006210400024428964,0.18771620932390562,True,True,True,True,True,11,True,True,True,True,True,False,True,False,True,0,0,True,11,15,24,15,,,,False,False,False,
87,2026-08-11T01:53:56.583030,shadow,analysis_full,silero,webrtc,False,0.0016053766012191772,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.01096134171100348,0.5953939820207116,0.35473831630297403,0.04986770158508458,,,,,,,,,,,,,,False,True,temporal_v1,False,0.00031228859339891397,0.14822546972860126,3.6564239836468504,0.8801315985613934,76.10936970588259,1539.4838282141575,0.006526316889604081,0.003888407902982935,0.0005466169174164619,0.0,0.0,0.1782244111347733,0.16451257260955363,0.017372895556050212,0.04069428535337159,0.45926828255208263,222.7491907650857,0.006635752317129909,1.325342259656319,-0.0007831376643118943,1766.6666666666667,0.011770816706921762,True,0.006210400024428964,0.1782244111347733,True,True,True,True,True,12,True,False,True,False,True,False,True,False,True,0,1,True,12,15,24,15,,,,False,False,False,
88,2026-08-11T01:53:56.588301,shadow,analysis_full,silero,webrtc,False,0.0013395731803029776,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.008633522842430259,0.5363928204520445,0.4310954542411212,0.032511725191006584,,,,,,,,,,,,,,False,True,temporal_v1,False,0.0002781784206777885,0.15031315240083507,3.712359943868676,0.8792737067340839,75.08849252816185,1509.598240070241,0.004630959667888319,0.003721872451458568,0.00028069072208337063,0.0,0.0,0.16094556505933286,0.15034218731255206,0.01512230811799346,0.03673135128265065,0.43852316383991596,198.8607910639925,0.005044130991858422,1.2850602762795016,-0.0007663775064562697,1600.0,0.01226633653347758,True,0.0053568335715681314,0.16094556505933286,True,True,True,True,True,13,True,False,True,False,True,False,True,False,True,0,2,True,13,15,24,15,,,,False,False,False,
