frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
64,2026-08-11T01:53:27.924049,shadow,analysis_full,silero,webrtc,False,0.0005681955954059958,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.014336108692845535,0.6564894328783067,0.2927128126134861,0.050797754438453156,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003645251829318562,0.17954070981210857,3.8817479143932845,0.89484249137397,77.5366830470847,1513.9517391746997,0.009411503865447928,0.004196362697415464,0.0007282421289821411,0.0,0.0,0.08994329696408225,0.09058941792464617,0.010833854641167694,0.02881077727366256,0.13185971529343732,35.22625846727672,0.0008431019432605439,1.7192873395357866,-0.0010285717250467993,1700.0000000000002,0.008182031955731589,True,0.0007254945812746882,0.08994329696408225,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
65,2026-08-11T01:53:27.934213,shadow,analysis_full,silero,webrtc,False,0.0005529375048354268,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.016178378440186058,0.7078730040447817,0.241672752906856,0.05045424298655144,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003889199119395064,0.16075156576200417,3.848769034831837,0.9080433728544185,78.16686403705468,1501.86877173179,0.011452237347027834,0.003909873255208691,0.0008162678369495324,0.0,0.0,0.08986790253280896,0.09033814769634854,0.010900513916512708,0.017701037754681813,0.13211478058026951,35.21574011161152,0.001423721299876407,1.6664645415692951,-0.0009982039521446863,1500.0,0.009083468754869418,True,0.0007254945812746882,0.08986790253280896,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
66,2026-08-11T01:53:27.943253,shadow,analysis_full,silero,webrtc,False,0.0005353096057660878,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.016084184509128307,0.711700091216539,0.23911095711441516,0.04918895160687301,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00038981790436042095,0.17118997912317327,3.882694022278375,0.9097937390262268,78.19537870568593,1495.4221004851133,0.01144711558229026,0.0038459047523825194,0.0007911641734555288,0.0,0.0,0.09684257119778969,0.09506496533849589,0.006900616164548448,0.015054493843273448,0.13281257341977196,39.01149472590698,0.0006550318726642723,1.5426278494773558,-0.0009200499706768138,1433.3333333333335,0.012288734582996707,True,0.0006766174046788365,0.09684257119778969,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
67,2026-08-11T01:53:27.951273,shadow,analysis_full,silero,webrtc,False,0.0005438482039608061,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.018053799419820042,0.7138736664010761,0.236055909175826,0.05007042436770811,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00041160867260299765,0.15657620041753653,3.886589538488991,0.9117664894855209,78.6801943270278,1490.0780440359197,0.012888131984296555,0.00426170603612362,0.0009039613983998719,0.0,0.0,0.10187462355819228,0.09983498502700815,0.006953955875594088,0.01698737525381074,0.12751666618453614,42.450179717973725,0.0004593914423386416,1.5049033449184765,-0.0009008121930257782,1333.3333333333335,0.013701443758281178,True,0.0006015579856466502,0.10187462355819228,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
68,2026-08-11T01:53:27.960874,shadow,analysis_full,silero,webrtc,False,0.000514057173859328,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.015726362564730055,0.7212468521527385,0.22855662965061657,0.05019651813305748,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003861985924911653,0.12526096033402923,3.8713961245980566,0.9112196004276825,78.120578830849,1495.8381151836584,0.01134258949562422,0.003594364424458328,0.0007894086436475085,0.0,0.0,0.10363569499062558,0.10301544307909359,0.003612981990508591,0.022835087956367964,0.12864274663890202,37.93426501523496,0.0005464412325803912,1.564836858657642,-0.0009360173157677215,1400.0,0.012094313141474158,True,0.0005681955954059958,0.10363569499062558,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
69,2026-08-11T01:53:27.968446,shadow,analysis_full,silero,webrtc,False,0.00051234191050753,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.017152954415567297,0.73861123293191,0.21075256350843902,0.050636203501352,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00040201651676731806,0.11482254697286012,3.8747359590834662,0.91263710920546,78.47826170271446,1482.7712171720307,0.012669364809307011,0.003615029114824206,0.00086856049043608,0.0,0.0,0.09772571109067275,0.09663605944568078,0.0035152821956034425,0.02791880447332632,0.1006456465969868,31.630573396780495,0.0004224342931193392,1.779649728445138,-0.0010820856810522762,1400.0,0.008031133122240772,True,0.0005605665501207113,0.09772571109067275,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
70,2026-08-11T01:53:27.979189,shadow,analysis_full,silero,webrtc,False,0.0004367906949482858,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.014227203454601685,0.7437278865210711,0.20436914900502665,0.051902964403614256,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00036494622776737744,0.1419624217118998,3.834306612376869,0.9112109311364143,77.62541705560739,1505.4771132726657,0.010581167956396194,0.0029076014627383217,0.0007384340344671691,0.0,0.0,0.06681736416002151,0.0683281669338986,0.0023579464433513635,0.027828896159188356,0.07469693971583527,25.174026119223146,0.00036482591009219745,1.5907555489042635,-0.0009502893906566679,1433.3333333333335,0.01146922082603612,True,0.0005483928543981165,0.06681736416002151,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
71,2026-08-11T01:53:27.986003,shadow,analysis_full,silero,webrtc,False,0.00043840461876243353,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.015577987387020657,0.709601997147266,0.23705345049650084,0.053344552292039965,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00038368465016345174,0.1440501043841336,3.9098841588815376,0.909169163285839,78.05372504246714,1503.2495982265598,0.011054170961364778,0.0036928156618842157,0.0008310007627716624,0.0,0.0,0.037865249519341816,0.03761090631092677,0.001391285688193094,0.026775293302438538,0.04114570434819567,12.561962046310642,0.0004138936875592974,1.5316676202461805,-0.0009168797153949422,1466.6666666666667,0.013904169694790382,True,0.000539578904863447,0.037865249519341816,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
72,2026-08-11T01:53:27.991693,shadow,analysis_full,silero,webrtc,False,0.00047776251449249685,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.015447290079045854,0.7393299216102829,0.21169472631251537,0.0489753520124654,,,,,,,,,,,,,,False,False,temporal_v1,False,0.000380180476636081,0.07933194154488518,3.856087023394577,0.91355629884073,77.99434766447361,1486.1643704963165,0.011420643763232272,0.003270109845553646,0.0007565364692599351,0.0,0.0,0.029495833593096245,0.028868755168926147,0.0015343559198348123,0.030369146051244748,0.03504329299340816,11.938615466199847,0.0003881397814382091,1.6026875806264536,-0.0009613576610701355,1400.0,0.011573259368893146,True,0.0005246833898127079,0.029495833593096245,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
73,2026-08-11T01:53:27.997741,shadow,analysis_full,silero,webrtc,False,0.00042520934948697686,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.02046608656045911,0.7375920281486215,0.21330867035277282,0.04909930144974443,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00043913122687366595,0.12734864300626306,3.87814801308535,0.9133987624763285,79.25328062638988,1483.1534163760418,0.015095622294394281,0.0043655937115362866,0.001004870553528545,0.0,0.0,0.024391494159287454,0.02420410050397559,0.0012821834518720405,0.02820226714912519,0.020285188559161272,9.853295141556968,0.0002531170215439184,1.7210618925277514,-0.0010378390304408406,1400.0,0.00883354659620437,True,0.000513199542183429,0.024391494159287454,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
74,2026-08-11T01:53:28.002739,shadow,analysis_full,silero,webrtc,False,0.0004193613422103226,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.015251705649924428,0.7445036108836891,0.20616080230173192,0.049335586749012575,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00037657828474428677,0.09812108559498957,3.8393094399523187,0.9133848732307723,77.91025612113954,1481.1634683100976,0.011354949928503898,0.0031443038732582775,0.0007524518471622518,0.0,0.0,0.014466789975620127,0.014174995988065478,0.0013189297126888963,0.027376517691499798,0.022238322778753174,8.648365710970872,0.0003147825789258324,1.778957520759181,-0.0010820668014153386,1433.3333333333335,0.008087808572272308,True,0.0004950522125000134,0.014466789975620127,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
75,2026-08-11T01:53:28.009321,shadow,analysis_full,silero,webrtc,False,0.0003882526361849159,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.015415554014560667,0.7481339748042382,0.2037043838352586,0.04816164129563367,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003811258112252632,0.1127348643006263,3.7787784423809674,0.9158807076524256,78.02709450506202,1482.7255343451861,0.011532899698722702,0.0031402159320152276,0.0007424383828227364,0.0,0.0,0.014238003283790263,0.01370836660841097,0.0014667148163254715,0.02608266881160877,0.03474635719735644,8.483956557637278,0.0005923684918066962,1.7533358746973973,-0.0010549414373596953,1366.6666666666667,0.0077545780442489515,True,0.0004580835666274652,0.014238003283790263,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
76,2026-08-11T01:53:28.015394,shadow,analysis_full,silero,webrtc,False,0.00036262947833165526,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.015096522743662289,0.7289799324766078,0.21580119085809996,0.055218876599051905,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00037894672303809073,0.11899791231732777,3.8829476735083484,0.9095011729037937,77.94664061581821,1501.6459321773896,0.011005062130306508,0.0032578475858987123,0.0008336130264570684,0.0,0.0,0.012785710552434899,0.011975881009209318,0.002082213897957817,0.021579005527219287,0.034762132910924476,9.025563958870723,0.0003489658253437304,1.78635898740031,-0.001075153756910587,1466.6666666666667,0.0075506024891001345,True,0.0004375976568553597,0.012785710552434899,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
77,2026-08-11T01:53:28.023191,shadow,analysis_full,silero,webrtc,False,0.00045254293945617974,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.018236774827328057,0.7316931238930692,0.21785890198055546,0.05044797407154117,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00041553596661947985,0.081419624217119,3.8594826391751234,0.9128129805642444,78.76814125409209,1487.6483312520234,0.013343722743142154,0.003973043739548324,0.0009200083436375806,0.0,0.0,0.011200710318285725,0.010146235376433877,0.002073968844850002,0.02128617469149208,0.033719272152447584,9.08571910848363,0.00021886056419518471,1.9165296196641386,-0.0011646099807529871,1433.3333333333335,0.00568624433485169,True,0.0004375976568553597,0.011200710318285725,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
78,2026-08-11T01:53:28.029834,shadow,analysis_full,silero,webrtc,False,0.00041123805567622185,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.019984960912023522,0.7331003413734506,0.21638126493915458,0.050518393637357197,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0004343722467602519,0.12317327766179541,3.8575075561548733,0.9137905964527869,79.1599973977013,1492.8826298878043,0.014650981666939511,0.00432437112190321,0.0010096081221808014,0.0,0.0,0.010346816349647488,0.009115710856940833,0.0020678989441478427,0.02118869356529019,0.033444715835303195,8.97034042284895,0.0002513442068221765,1.4808502677969013,-0.0008847451370365901,1400.0,0.014904650033531364,True,0.00043100002221763134,0.010346816349647488,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
79,2026-08-11T01:53:28.035425,shadow,analysis_full,silero,webrtc,False,0.0004387049993965775,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.018606976035024633,0.7494006737855515,0.20180092487756382,0.048798401283141425,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0004154304417006449,0.10020876826722339,3.8323275656467883,0.9138919679813883,78.771045832884,1486.0017903436649,0.01394408037775907,0.0037549049730426364,0.0009079906832229278,0.0,0.0,0.011143978081794419,0.009777533590175896,0.0021510896323463182,0.021595157479725676,0.03363016489405405,8.734474695652874,0.0003105297900005788,1.7362470651613802,-0.0010404488770508805,1400.0,0.008225210531880385,True,0.00043100002221763134,0.011143978081794419,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
80,2026-08-11T01:53:28.041835,shadow,analysis_full,silero,webrtc,False,0.0004387049993965775,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.020054784863034584,0.7361683255533694,0.2118740918616541,0.051957582535113254,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0004386052029802993,0.1127348643006263,3.9047204642900577,0.9109765757027607,79.23121968760182,1501.432548117894,0.014763697391953228,0.004249089330336299,0.0010419981397450594,0.0,0.0,0.010888725120609481,0.009380548717131985,0.002154507677600712,0.019297235921989717,0.03627233911394599,8.127832617243394,0.00029614015453307803,1.4413354284649535,-0.00086273455998033,1400.0,0.017812415393318858,True,0.0004318069841247052,0.010888725120609481,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
81,2026-08-11T01:53:28.049951,shadow,analysis_full,silero,webrtc,False,0.00042093879892490804,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.01957583421424042,0.7423403247195153,0.20463606757731448,0.05302360765208685,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0004299941813918958,0.09394572025052192,3.9070512655375467,0.9105958687363527,79.05633917210145,1495.4411548276566,0.014531931127254632,0.004005921733147608,0.001037981352838182,0.0,0.0,0.006569661097056417,0.005502741504373035,0.0021152045532592057,0.015975888492450095,0.03589005204586643,7.1975655407853765,0.00022252041190386687,1.584207485218496,-0.0009511663771397083,1433.3333333333335,0.012277962861948738,True,0.00042307407420594245,0.006569661097056417,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
82,2026-08-11T01:53:28.058993,shadow,analysis_full,silero,webrtc,False,0.00038984071579761803,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.015608702484702452,0.7334629078027217,0.20844632076318992,0.05809077137002152,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003859459747618542,0.13987473903966596,3.8830495839976122,0.9090555080342136,78.10456300391033,1514.9848117427966,0.011448404311457428,0.0032535766048234866,0.0009067215674215369,0.0,0.0,0.006783586765258907,0.005508002248588048,0.003012450728141534,0.016634783391951034,0.036529249408566396,10.269132097202586,0.0003379269970453435,1.4881510302042777,-0.0008917362792754805,1500.0,0.015196506914715977,True,0.00042015007056761533,0.006783586765258907,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
83,2026-08-11T01:53:28.067412,shadow,analysis_full,silero,webrtc,False,0.0003600054478738457,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.01665437174452099,0.7359436881676438,0.21226923102983727,0.05178708074247473,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00039615764702458913,0.10438413361169102,3.8638483778806076,0.9106594998870557,78.34054624185454,1497.910970536952,0.012256679765777774,0.00353521068349452,0.0008624812942486982,0.0,0.0,0.006824461990539936,0.0054540742766480575,0.002907442793097574,0.015761658528748952,0.03616016227793572,9.841514940817605,0.00038961062582184197,1.70034868047607,-0.001017989804094314,1433.3333333333335,0.008967778317233346,True,0.00041529969894327223,0.006824461990539936,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
84,2026-08-11T01:53:28.075169,shadow,analysis_full,silero,webrtc,False,0.00034653182956390083,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.017827121629878123,0.7517415282914934,0.19446640561124173,0.05379206604117072,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0004088072055987014,0.10020876826722339,3.855696817773878,0.9108202821522885,78.615998169292,1503.046100766852,0.01340138765908292,0.00346677626575682,0.000958957704038387,0.0,0.0,0.007756492191297803,0.00712636880343746,0.00284656880852921,0.015635335568561823,0.03550994812261703,9.10870005169463,0.000728926957420267,1.5394574614060794,-0.0009199776773994208,1400.0,0.013560825521770506,True,0.00040053938573691994,0.007756492191297803,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
85,2026-08-11T01:53:28.081785,shadow,analysis_full,silero,webrtc,False,0.0003579544718377292,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.015165178104100965,0.7486465272723305,0.19811589001560997,0.05323758264611901,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003788083935137895,0.10020876826722339,3.833005017862609,0.9118411765533753,77.95459383907753,1499.7359976934679,0.011353357923101572,0.0030044627573392033,0.0008073574226601896,0.0,0.0,0.007817496584977473,0.007694558389161746,0.002518490731700979,0.015768570021529597,0.024842938634065514,7.911003112216283,0.000494300858511599,1.6015664000506276,-0.0009421747830270363,1366.6666666666667,0.01029799502693446,True,0.00040053938573691994,0.007817496584977473,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
86,2026-08-11T01:53:28.088317,shadow,analysis_full,silero,webrtc,False,0.00034026484354399145,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.014425524715555513,0.7414881474983862,0.20498620427568617,0.053525648156606105,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00037016208007430087,0.10438413361169102,3.8586646422629753,0.9110413376563021,77.74879076240941,1495.0827691570862,0.010696355598029441,0.002957033556126822,0.0007721355603992498,0.0,0.0,0.007053936832637624,0.007294928733157612,0.0023965595400626005,0.015307142196094662,0.024443204099343512,7.859441319898449,0.0004245081623659492,1.7438742986534557,-0.0010438500083543168,1433.3333333333335,0.008172274732432816,True,0.00040053938573691994,0.007053936832637624,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
87,2026-08-11T01:53:28.095398,shadow,analysis_full,silero,webrtc,False,0.00036293730954639614,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.019802912659196623,0.7315661603740562,0.21664343835609104,0.05179040121935518,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0004333979368889263,0.1022964509394572,3.8513204232262175,0.9135361827246887,79.13918301682455,1500.973951364495,0.014487140778311265,0.004290171087953719,0.001025600791931641,0.0,0.0,0.007069690951235313,0.007122466737068458,0.0023129936731349646,0.013064290477797088,0.02476584266132927,7.19154847513787,0.0004161227414361888,1.4307756033691053,-0.0008488600572340529,1400.0,0.016056728922489397,True,0.0003763890126720071,0.007069690951235313,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
88,2026-08-11T01:53:28.103221,shadow,analysis_full,silero,webrtc,False,0.00036093019298277795,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.01910072028376809,0.7216284072970104,0.22542083203973018,0.05295076061090536,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00042332893275542866,0.08559498956158663,3.9164940015869028,0.9079506575877588,78.90726575521458,1504.236579437055,0.013783622356601268,0.004305700258925154,0.0010113976672416684,0.0,0.0,0.00886232521153805,0.008666776596089684,0.0022009995758198557,0.013594004673152154,0.02900716323902739,7.0709654278802105,0.0004953722033110908,1.9375762301264017,-0.0011838415679026376,1433.3333333333335,0.006092985029257999,True,0.00036193375126458704,0.00886232521153805,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
89,2026-08-11T01:53:28.109850,shadow,analysis_full,silero,webrtc,False,0.00032216517138294876,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.016056606417373977,0.7401460548870342,0.20977779188122087,0.05007615316946527,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00039010472922985527,0.11899791231732777,3.8738480224697067,0.9138056794462002,78.22084650091143,1476.7344254149618,0.011884233894693185,0.0033683194393425535,0.0008040530823382383,0.0,0.0,0.00821218785557123,0.00843586322733602,0.0019860389100693054,0.014173197555318312,0.026050050517151323,9.135625562230068,0.00043678994459169364,1.99328420661491,-0.001231623979098712,1400.0,0.005321053698034218,True,0.0003604678204283118,0.00821218785557123,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
90,2026-08-11T01:53:28.115960,shadow,analysis_full,silero,webrtc,False,0.0003177943581249565,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.014378956856523658,0.7633153036060225,0.1918746609492958,0.044810035375135594,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00036665066647466733,0.11064718162839249,3.8057698727280895,0.9187248641871288,77.70181978539398,1458.0792095348163,0.010975677818475254,0.002758957471650029,0.0006443215653983736,0.0,0.0,0.011050831462707068,0.009711861151659234,0.0031726140744021427,0.014091471424372613,0.031098053384121915,15.203918830661715,0.0003959423511944575,2.0529860327825724,-0.0012654545484176672,1300.0,0.004074315414012855,True,0.00035897995985578746,0.011050831462707068,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
91,2026-08-11T01:53:28.121984,shadow,analysis_full,silero,webrtc,False,0.0002938845718745142,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.02001466193758515,0.7445190926991339,0.20589491651397687,0.04958599073692585,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00043450032504679297,0.10438413361169102,3.861570912952215,0.9126794543501553,79.15729592448393,1494.3883071833102,0.014901297946450785,0.004120917148694565,0.0009924468414397997,0.0,0.0,0.01109594521997826,0.009692903459167122,0.003261489589267793,0.013531340645593989,0.02774185403040219,15.201531120839524,0.0002793157826625006,1.5524566111511906,-0.0009206556764858176,1366.6666666666667,0.01219296273224827,True,0.000352243150700815,0.01109594521997826,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
92,2026-08-11T01:53:28.127043,shadow,analysis_full,silero,webrtc,False,0.00034721370320767164,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.010982880673750115,0.7574826851687381,0.19026173829334064,0.052255576446870344,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003200788292250408,0.10438413361169102,3.8268825506681385,0.9121490017581161,76.48057700468934,1495.1665302097879,0.008319341943640077,0.002089621968456033,0.000573916760654004,0.0,0.0,0.011732727460505197,0.010848411115976378,0.002559755007736823,0.007987944246225051,0.028253885240214407,13.612832202275765,0.00045365587225909733,1.614373894106453,-0.0009600140124594378,1400.0,0.010429142249388774,True,0.00034687276638578624,0.011732727460505197,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
93,2026-08-11T01:53:28.132726,shadow,analysis_full,silero,webrtc,False,0.0003466388734523207,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.017254050695526806,0.7407316196631802,0.20754785841698115,0.05172052186188105,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00040276336990009595,0.11691022964509394,3.8306997904317743,0.9126742871613596,78.49467213765368,1498.742237659312,0.012780620917448193,0.0035810412708746128,0.0008923885062039981,0.0,0.0,0.01150403261481574,0.010620867063390408,0.0025587771445330257,0.008945421831160148,0.0289239034001717,13.647896689353974,0.0005904916973014911,1.7498796680259694,-0.0010532866084631562,1400.0,0.008223508391285791,True,0.00034658535150811076,0.01150403261481574,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
94,2026-08-11T01:53:28.139764,shadow,analysis_full,silero,webrtc,False,0.000321917119435966,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.010624676040317915,0.716577945613773,0.2256618074229084,0.05776024686919806,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00031618652233242014,0.12108559498956159,3.919445805496833,0.9061874581372836,76.34478935942175,1508.385450212994,0.007613408529782888,0.00239758359854101,0.0006136839109940165,0.0,0.0,0.01378665226507216,0.011738509169083072,0.0031437573963266855,0.010003464342973646,0.035456887717277286,14.14093579929775,0.0005754465006167211,1.9301216486620547,-0.0011770321725035027,1500.0,0.005870216160775001,True,0.00034345185849815607,0.01378665226507216,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
95,2026-08-11T01:53:28.146379,shadow,analysis_full,silero,webrtc,False,0.00031062529888004065,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.01024410289048456,0.745768195965259,0.20483527732112733,0.04939652661599653,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003104008866841519,0.09812108559498957,3.837171797522751,0.9147670628092723,76.22360997580014,1488.8602146445126,0.007639726131919166,0.002098353656478567,0.0005060231010868276,0.0,0.0,0.013645188389417869,0.011361591019036308,0.0031756296173120536,0.010161247201367817,0.03518686317261441,14.010405614156578,0.00033740775262950203,1.488252345411389,-0.000891478661689416,1400.0,0.014194924627550485,True,0.0003312150074634701,0.013645188389417869,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
