frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
70,2026-08-11T01:00:45.013437,shadow,analysis_full,silero,webrtc,False,0.0003393970837350935,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00040339381694119665,0.6285529803929207,0.2962421739179346,0.07520484321017767,,,,,,,,,,,,,,False,False,temporal_v1,False,6.9868899789828e-05,0.2045929018789144,3.9365575429926585,0.8828626662036183,62.166526096828925,1597.7906548507779,0.00025355438591046544,0.00011950226127571345,3.0337168755017807e-05,0.0,0.0,0.04646773348157518,0.04332681140969244,0.014027793537003015,0.024350829488532094,0.24788806156838186,65.62604173027363,0.00510703877851222,1.5911564394864555,-0.0009668468497196461,1833.3333333333335,0.012508041518354508,True,0.0003860782162519172,0.04646773348157518,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
71,2026-08-11T01:00:45.022871,shadow,analysis_full,silero,webrtc,False,0.00031043615308590233,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.000263424883386854,0.7934496564025618,0.14018787688215698,0.06636246291913261,,,,,,,,,,,,,,False,False,temporal_v1,False,6.298706352775306e-05,0.1336116910229645,3.126852508940234,0.9215348897452726,61.1856697206253,1613.7333562353829,0.00020901438321118424,3.692897511993285e-05,1.7481524055736934e-05,0.0,0.0,0.04938666576991446,0.04620932257496345,0.012991259122688259,0.02443659098487168,0.27636933772976113,54.27224280404388,0.008867132999645227,0.9537162124234873,-0.0005757710116390696,1066.6666666666667,0.031369998859943994,True,0.00038360983307939023,0.04938666576991446,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
72,2026-08-11T01:00:45.029105,shadow,analysis_full,silero,webrtc,False,0.0002679948811419308,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00023923439229610018,0.7424311479142139,0.1816064200114174,0.07596242789436768,,,,,,,,,,,,,,False,False,temporal_v1,False,5.85659173814032e-05,0.15866388308977036,3.5905956247858084,0.9007901983986671,60.21967070977851,1603.9806053924508,0.00017761506449295302,4.344650152850177e-05,1.817282527464538e-05,0.0,0.0,0.04855082856907211,0.04495664486753146,0.012992118900142886,0.02500778946034131,0.2770548732459903,54.09794240658186,0.006674592012165485,1.219425008975261,-0.000731810101987575,1533.3333333333335,0.019418559686109848,True,0.0003706777060870081,0.04855082856907211,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
73,2026-08-11T01:00:45.035447,shadow,analysis_full,silero,webrtc,False,0.0003081291215494275,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0007130979360615477,0.7318490474467665,0.2100407892908415,0.05811016186006002,,,,,,,,,,,,,,False,False,temporal_v1,False,8.756301518745289e-05,0.12734864300626306,3.6582055837166636,0.9079909609684843,64.63741782104,1534.6262189901329,0.0005218800452428989,0.0001497796533320375,4.1438236486611264e-05,0.0,0.0,0.04810567642263564,0.04469673388543572,0.013454340135104097,0.02500778946034131,0.2543775982975517,53.7191319693721,0.003903617764789644,1.4913975496650642,-0.0009033428826706787,1466.6666666666667,0.01332088668569056,True,0.0003518342855386436,0.04810567642263564,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
74,2026-08-11T01:00:45.042953,shadow,analysis_full,silero,webrtc,False,0.0002993062953464687,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00024764542350127247,0.6496115803363018,0.23039442231476623,0.11999399331090067,,,,,,,,,,,,,,False,False,temporal_v1,False,5.7906938704592895e-05,0.16701461377870563,3.9932336260549817,0.8474896758752044,59.81571912498371,1828.7666228939333,0.00016087333492371435,5.70561242864713e-05,2.9715963291086854e-05,0.0,0.0,0.054288471902834784,0.045863544191153,0.019911318377673903,0.02599479317957976,0.26201246467889033,86.7412705657324,0.002883135645355435,0.9895728207586222,-0.0005808860139363057,2233.3333333333335,0.05253545682091911,True,0.0003392413491383195,0.054288471902834784,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
75,2026-08-11T01:00:45.049623,shadow,analysis_full,silero,webrtc,False,0.00030601953039877117,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0008106581064143144,0.717068727673511,0.22252827985749177,0.0604029912354315,,,,,,,,,,,,,,False,False,temporal_v1,False,9.665449833105898e-05,0.11899791231732777,3.6521251432626314,0.9160921194568625,65.6494585689947,1525.657992799114,0.0005812975769447302,0.0001803943539729089,4.896617449667533e-05,0.0,0.0,0.054392345816557545,0.04644606437701325,0.02030154771305409,0.02653000329083609,0.26183922683544236,91.01271657716481,0.003530344846209433,1.117158824737797,-0.0006654666433413055,1366.6666666666667,0.026257701255391196,True,0.0003247608838137239,0.054392345816557545,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
76,2026-08-11T01:00:45.055188,shadow,analysis_full,silero,webrtc,False,0.00028271894552744925,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0005198223175633462,0.6801578783515334,0.24234490001758371,0.07749721970714862,,,,,,,,,,,,,,False,False,temporal_v1,False,8.206979445484256e-05,0.14822546972860126,3.6552340876588345,0.9055826233749037,63.972364910865195,1605.6980831349695,0.0003535612446336626,0.0001259762875767978,4.0284784352885825e-05,0.0,0.0,0.05213221737833041,0.045657956937576925,0.01963263869830625,0.02576914258740622,0.2552066207672107,91.036640083172,0.004933494602645814,1.0748792386227866,-0.0006363739820909285,1500.0,0.029757121013188073,True,0.0003092826373176649,0.05213221737833041,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
77,2026-08-11T01:00:45.061620,shadow,analysis_full,silero,webrtc,False,0.0002753988082986325,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00029340161712781434,0.7294144113577723,0.1860192128256745,0.08456637240825575,,,,,,,,,,,,,,False,False,temporal_v1,False,6.572940887676106e-05,0.1524008350730689,3.419155026984292,0.9031934082470716,61.58640809230276,1649.3153535372799,0.00021401136784870317,5.4578337859895956e-05,2.4811910419215216e-05,0.0,0.0,0.05225701308093122,0.045688789740722734,0.018942412768905653,0.02555173491573151,0.25360174590239015,87.41049056829507,0.005823011172535304,1.0080437604021022,-0.0006073461676132537,1533.3333333333335,0.033048200018863785,True,0.00030707432597409934,0.05225701308093122,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
78,2026-08-11T01:00:45.068280,shadow,analysis_full,silero,webrtc,False,0.0002545346796978265,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00030311011662710114,0.6971338396698729,0.19758560511066564,0.10528055192033049,,,,,,,,,,,,,,False,False,temporal_v1,False,6.61795656163395e-05,0.16701461377870563,3.3034518142526195,0.9001850917245994,61.64951753258891,1622.8422119388285,0.000211308319447034,5.989019580893021e-05,3.1911600371136954e-05,0.0,0.0,0.05264859769596681,0.0451707157121056,0.019010177549102666,0.026011554283377907,0.24931857746801078,80.35332032011287,0.005414403774273878,1.4751303944299883,-0.0008880757457314797,1400.0,0.009741254924635913,True,0.0003026629128726199,0.05264859769596681,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
79,2026-08-11T01:00:45.073618,shadow,analysis_full,silero,webrtc,False,0.00026998319663107395,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0003408064965242063,0.7471458075025866,0.17877836344404316,0.07407582611915384,,,,,,,,,,,,,,False,False,temporal_v1,False,6.578727567597728e-05,0.1544885177453027,3.6753648488645037,0.8985218596699323,61.57448612546368,1602.659824403421,0.0002546321450477056,6.0928827699695583e-05,2.524552277680511e-05,0.0,0.0,0.04648429469642916,0.04052202120945387,0.018408357473931165,0.023025161885531914,0.25046563822750306,78.68427631219161,0.005506989379671507,1.2070622308155223,-0.0007227372422369268,1500.0,0.02214937349601531,True,0.00029101262043695897,0.04648429469642916,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
80,2026-08-11T01:00:45.078151,shadow,analysis_full,silero,webrtc,False,0.00026998319663107395,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0005516245371459228,0.7361745902703613,0.1856854783922262,0.0781399295245853,,,,,,,,,,,,,,False,False,temporal_v1,False,7.88652245049895e-05,0.15031315240083507,3.64816114859186,0.8978856771809168,63.526042584642084,1556.5500179154935,0.00040609196761647737,0.00010242866607283103,4.31039024566144e-05,0.0,0.0,0.03760214685826353,0.028347795450990598,0.0183569441407232,0.015420614039765667,0.22554005599713609,80.7165303204073,0.002756730358755341,1.5904761350112708,-0.0009639577655142809,1500.0,0.009603572836695457,True,0.0002790588769130409,0.03760214685826353,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
81,2026-08-11T01:00:45.083736,shadow,analysis_full,silero,webrtc,False,0.00028661623946391046,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00028732727532139175,0.6395442106043753,0.2683049700619027,0.0921508158533702,,,,,,,,,,,,,,False,False,temporal_v1,False,6.468743842782338e-05,0.13569937369519833,3.5552387439776605,0.8912528767485055,61.34787241173995,1666.5830071316425,0.0001837584954805255,7.709133600307408e-05,2.6477442837792173e-05,0.0,0.0,0.03687952781626746,0.02849359562554669,0.01806352261881097,0.015240083507306887,0.17095393569515568,82.21720609524012,0.006280026040334167,1.0954452481463057,-0.0006443932137287807,1700.0000000000002,0.027489903428961782,True,0.0002790588769130409,0.03687952781626746,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
82,2026-08-11T01:00:45.089439,shadow,analysis_full,silero,webrtc,False,0.0002398587967036292,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0002476445756326581,0.7174339439389201,0.18164066901706993,0.10092538300596464,,,,,,,,,,,,,,False,False,temporal_v1,False,5.9440350078997665e-05,0.16910229645093947,3.5175433466686057,0.8890841079046241,60.342262429747436,1662.4997043087778,0.00017766862459121812,4.4982326396364394e-05,2.49936236450756e-05,0.0,0.0,0.035206059920155276,0.0284901448635919,0.018685437556198024,0.016257137648377273,0.1733874937762525,82.9715026715353,0.004627099045428537,1.0929901252830487,-0.00066021690281151,1600.0,0.02542668189976311,True,0.0002790588769130409,0.035206059920155276,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
83,2026-08-11T01:00:45.094999,shadow,analysis_full,silero,webrtc,False,0.0002458694507367909,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00044946678435598374,0.6966289024765837,0.22184127476093068,0.08152982053762707,,,,,,,,,,,,,,False,False,temporal_v1,False,7.396620343043906e-05,0.13569937369519833,3.799494067906702,0.8983046059675474,62.8554140249802,1594.1638019075017,0.0003131115526855883,9.971028440422777e-05,3.664494626616768e-05,0.0,0.0,0.0340416895042003,0.02869726581079049,0.016493124611294836,0.015307142196094662,0.18244176569720869,78.23667514446679,0.006083679557185695,1.1272245609550728,-0.0006762886712958346,1566.6666666666667,0.03199017306208026,True,0.00027269100246485323,0.0340416895042003,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
84,2026-08-11T01:00:45.101117,shadow,analysis_full,silero,webrtc,False,0.00026603718288242817,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00029989381978562694,0.7893934836584742,0.12463554270499652,0.08597097030201589,,,,,,,,,,,,,,False,False,temporal_v1,False,6.288878875179395e-05,0.1544885177453027,3.4178002972915276,0.895445017819898,61.042994597653205,1708.4232120021727,0.0002367342271282227,3.737742898285604e-05,2.578216267454824e-05,0.0,0.0,0.0384685991190126,0.03782575408638594,0.012441780610022069,0.014336772203247928,0.14265548265833528,51.72836798957108,0.005810086882081704,0.9717082693703541,-0.0005851101145049032,1633.3333333333335,0.032887175444936106,True,0.00026998319663107395,0.0384685991190126,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
85,2026-08-11T01:00:45.106387,shadow,analysis_full,silero,webrtc,False,0.00022336184338200837,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00030583768135527753,0.7223860822510032,0.21812041689172332,0.05949349758756525,,,,,,,,,,,,,,False,False,temporal_v1,False,6.382058997128548e-05,0.1315240083507307,3.529987969346503,0.9105646897690204,61.286172354514775,1516.3465769340519,0.00022093288443896962,6.670944255841117e-05,1.8195353357896753e-05,0.0,0.0,0.03853008753808093,0.03759656263319144,0.012616435198038288,0.01205806186070451,0.1398184772040688,53.46283443693722,0.004508813752845386,1.606633030902336,-0.0009793000980963557,1533.3333333333335,0.0073476147626962965,True,0.00026801018975675106,0.03853008753808093,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
86,2026-08-11T01:00:45.111472,shadow,analysis_full,silero,webrtc,False,0.00022500986233353615,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00035017307163474654,0.6396497042229528,0.29592895244762013,0.06442134047369637,,,,,,,,,,,,,,False,False,temporal_v1,False,6.614081886363373e-05,0.12526096033402923,3.9267359318115127,0.8779101091612673,61.5343084919133,1663.1892664382017,0.00022398810169800846,0.00010362635026423599,2.2558618672502077e-05,0.0,0.0,0.04380540404760306,0.04604785158446878,0.013837332342330082,0.014160891759592167,0.17827303760187357,54.84936100465077,0.005136148198344649,1.034434010815825,-0.0006099958191507109,1866.6666666666667,0.03482958548408164,True,0.00026028593129012734,0.04380540404760306,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
87,2026-08-11T01:00:45.117727,shadow,analysis_full,silero,webrtc,False,0.00024000655685085803,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0006928918132320882,0.7404935601397445,0.19211278059874778,0.06739365781828097,,,,,,,,,,,,,,False,False,temporal_v1,False,8.74106208908827e-05,0.12943632567849686,3.6999941194589505,0.9002538593111618,64.58301284431874,1571.348907108835,0.000513081925571912,0.00013311337289412467,4.6696513766051595e-05,0.0,0.0,0.04438104374207181,0.04582110314597206,0.014541314086379882,0.015031315240083507,0.17287281744496288,56.25658981345596,0.0034592845388947,1.3931989369074944,-0.000839275598076169,1633.3333333333335,0.016149940740864538,True,0.0002502020652173087,0.04438104374207181,False,True,False,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
88,2026-08-11T01:00:45.123667,shadow,analysis_full,silero,webrtc,False,0.0002747290418483317,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004603266280399449,0.8198057942558061,0.11603932349616132,0.06415488007566189,,,,,,,,,,,,,,False,False,temporal_v1,False,7.516335234750555e-05,0.12526096033402923,3.3216902390386216,0.9201918446753641,63.130025196744825,1548.1803644283032,0.0003773784369173841,5.341599050502429e-05,2.9532199617536484e-05,0.0,0.0,0.05426435228470448,0.053318340720150174,0.01278473345189268,0.014196242171189978,0.16972426008388614,59.75957943401058,0.005178564680269787,1.2587198874014323,-0.0007599689354074025,1066.6666666666667,0.016614399502385257,True,0.00025595331680960953,0.05426435228470448,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
89,2026-08-11T01:00:45.130845,shadow,analysis_full,silero,webrtc,False,0.0002485571603756398,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0006789675878758736,0.7359109292622026,0.19543224539998366,0.06865682386498957,,,,,,,,,,,,,,False,False,temporal_v1,False,8.451870176098178e-05,0.1419624217118998,3.4713253916596654,0.8919214150656282,64.2044604497274,1684.7914411051097,0.0004996596685326503,0.0001326921602523927,4.6615758090830684e-05,0.0,0.0,0.053906556994730764,0.05294105851549667,0.013002789371620412,0.013497477975152078,0.1727808126423428,63.82990402244256,0.007973422911532463,1.1096705996679415,-0.0006636267129538038,1600.0,0.030892465904755216,True,0.00024721330555621535,0.053906556994730764,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
90,2026-08-11T01:00:45.138109,shadow,analysis_full,silero,webrtc,False,0.00022656028158962727,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0002803989189181514,0.6924482422883634,0.22781444118188088,0.07973731296340816,,,,,,,,,,,,,,False,False,temporal_v1,False,6.212189252142711e-05,0.1315240083507307,3.591870562132682,0.8908308987609106,60.877792296402056,1713.6346657817453,0.00019416173854443125,6.387892302134218e-05,2.2358256352377946e-05,0.0,0.0,0.05449101760302641,0.05331133669114922,0.013034385169479835,0.013218510328414807,0.17166845602632932,66.25242272105433,0.006691610783611666,1.0055125007215946,-0.0005865090811774388,1633.3333333333335,0.03326486268834827,True,0.00024293800379382446,0.05449101760302641,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
91,2026-08-11T01:00:45.143351,shadow,analysis_full,silero,webrtc,False,0.0002888128801714629,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00046851295254201535,0.6764486606971896,0.24935968170166894,0.07419165546672879,,,,,,,,,,,,,,False,False,temporal_v1,False,7.584221585898005e-05,0.15657620041753653,3.820020927290563,0.8970690253278705,63.114217736270064,1539.3356490477659,0.0003169249592663322,0.00011682824071898607,3.475975155669706e-05,0.0,0.0,0.05002663176158759,0.051297712645216445,0.011937537722536033,0.01429567291504801,0.1852049831579723,70.6388596805436,0.005458136243573069,1.58520015963426,-0.0009619883766400348,1633.3333333333335,0.011272421655553986,True,0.00024293800379382446,0.05002663176158759,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
92,2026-08-11T01:00:45.150709,shadow,analysis_full,silero,webrtc,False,0.0002641867031343281,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.000619566156002225,0.7742517718605354,0.15116017188887051,0.07458805463656164,,,,,,,,,,,,,,False,False,temporal_v1,False,8.434784343210557e-05,0.1419624217118998,3.4408000445865214,0.9039797746882204,64.24265209321163,1600.991656324099,0.0004797001940695436,9.365372663782309e-05,4.621223429485843e-05,0.0,0.0,0.0522424781330026,0.05330071858019841,0.008155738977312938,0.010636942966895194,0.1903801476300719,69.35329369361614,0.006277451358482102,1.1816865295133618,-0.0007005463703009861,1433.3333333333335,0.020197910677673687,True,0.00024721330555621535,0.0522424781330026,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
93,2026-08-11T01:00:45.158343,shadow,analysis_full,silero,webrtc,False,0.000295869103865698,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004218161687119594,0.6372168078036329,0.3087531168035112,0.05403007302215482,,,,,,,,,,,,,,False,False,temporal_v1,False,7.438009660098562e-05,0.10647181628392484,3.5676854832403118,0.9071770999449182,62.95587395842745,1481.5144242815488,0.0002687883525065934,0.00013023705680793317,2.279075839743274e-05,0.0,0.0,0.05855370287193146,0.06255863253293845,0.00906861089668937,0.014134706371449483,0.17867094369450084,79.99868439059846,0.008416876817305494,1.490296536468433,-0.0009066094896063112,1500.0,0.01114881098826703,True,0.00025637193175498396,0.05855370287193146,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
94,2026-08-11T01:00:45.164589,shadow,analysis_full,silero,webrtc,False,0.00036104890750721097,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0014646505867996571,0.7310312210981208,0.21751829169555287,0.051450486523569504,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00012146553196976968,0.15866388308977036,3.802293435274183,0.9053269604957915,67.76971774099525,1532.0782504400265,0.0010707053069502325,0.0003185882935715505,7.535698527787392e-05,0.0,0.0,0.05438553626988363,0.05605891585513561,0.008610558003879255,0.014768049422820374,0.18124150237545364,73.97624184375361,0.005021046450336743,1.3032469882549844,-0.0007706550626750398,1600.0,0.018351239304981462,True,0.00025637193175498396,0.05438553626988363,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
95,2026-08-11T01:00:45.170226,shadow,analysis_full,silero,webrtc,False,0.00022724478913005441,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00022161499236043148,0.5756277237879329,0.29306316047751113,0.13130911122222594,,,,,,,,,,,,,,False,False,temporal_v1,False,5.741181285858164e-05,0.1419624217118998,3.809433007251992,0.8565328485847014,59.75508179597523,1793.597494677389,0.00012756773360971533,6.494719007034754e-05,2.910006768036865e-05,0.0,0.0,0.06882636805128522,0.06051046384502578,0.021155729276303794,0.014863655541818427,0.18708310312158163,92.6063752219613,0.004637458750858722,1.056530489070594,-0.0006228114379833469,2000.0000000000002,0.03951387735760079,True,0.00025637193175498396,0.06882636805128522,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
96,2026-08-11T01:00:45.174832,shadow,analysis_full,silero,webrtc,False,0.00022724478913005441,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00026029165644344296,0.7719419074026906,0.17237316282641146,0.05568492592905365,,,,,,,,,,,,,,False,False,temporal_v1,False,6.071106799343287e-05,0.12734864300626306,3.501359080248351,0.9121541146691451,60.70871181828207,1561.0689060967886,0.0002009300377559572,4.4867296078481945e-05,1.4494321609003801e-05,0.0,0.0,0.06822650554049339,0.0572342509162886,0.021665914088987326,0.01472667397791098,0.16532429438032986,92.12334210243698,0.005943917393748281,1.1102304767469713,-0.000666904779838309,1433.3333333333335,0.024615743393125646,True,0.00025637193175498396,0.06822650554049339,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
97,2026-08-11T01:00:45.181844,shadow,analysis_full,silero,webrtc,False,0.00023042298562359065,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0004823572381138869,0.6866601992278588,0.24610737528699966,0.06723242341198922,,,,,,,,,,,,,,False,False,temporal_v1,False,7.69360577120485e-05,0.13569937369519833,3.717378888267617,0.9030846190044765,63.29341423662796,1526.9928986693644,0.00033121551722228133,0.00011871167382289502,3.2430046068710546e-05,0.0,0.0,0.06816723198326846,0.057614845106245025,0.021669484836075156,0.014561493104360591,0.16642654135099003,94.55948660680698,0.004504577810340824,1.3862468649217974,-0.0008339791283434045,1400.0,0.014255486248539168,True,0.00025637193175498396,0.06816723198326846,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
98,2026-08-11T01:00:45.189483,shadow,analysis_full,silero,webrtc,False,0.0002183808828704059,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0002676543589003315,0.7857620414191971,0.13003648532937281,0.08420146951526811,,,,,,,,,,,,,,False,False,temporal_v1,False,6.298430205227842e-05,0.1336116910229645,3.4677349301595104,0.9113394069683651,61.137381182155565,1561.8095271739871,0.00021031263544427092,3.480483211448564e-05,2.253689034157489e-05,0.0,0.0,0.06327996351631641,0.05524796105176774,0.021768455315103897,0.014111561266071975,0.14615120218693056,93.92453668225937,0.005572535646611005,1.257156083773857,-0.0007539865208342105,1233.3333333333335,0.014991368421903272,True,0.00023949007299961522,0.06327996351631641,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
99,2026-08-11T01:00:45.194536,shadow,analysis_full,silero,webrtc,False,0.00017760756600182503,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00016300219894172454,0.6547936568335728,0.21135657648302109,0.13384976054851955,,,,,,,,,,,,,,False,False,temporal_v1,False,5.289788706221211e-05,0.17118997912317327,3.757628955553029,0.869917286505013,58.760752262720715,1743.631816473296,0.00010673280591696535,3.445158672752722e-05,2.1817805297231976e-05,0.0,0.0,0.06421167005572438,0.054768460725202105,0.028023163161048397,0.01736796403824056,0.1424150937102352,100.67856155216549,0.004680645828895001,1.020300331376766,-0.0005987391446976058,2066.666666666667,0.03526797205456026,True,0.00022883388737682253,0.06421167005572438,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
100,2026-08-11T01:00:45.200130,shadow,analysis_full,silero,webrtc,False,0.00016721895372029394,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00029271935653335323,0.7097958951218099,0.23433687935761596,0.05586722210433286,,,,,,,,,,,,,,False,False,temporal_v1,False,6.447727918123332e-05,0.12734864300626306,3.319272358705611,0.9110331101574826,61.40569491081755,1584.1984470383798,0.00020777099769007164,6.859494053759537e-05,1.6353417305686244e-05,0.0,0.0,0.06425586610672734,0.05488736671605941,0.028997032339027624,0.0176270158061058,0.17323223561233655,94.04152310876347,0.005418430553785692,1.3944331168384578,-0.0008484855989998952,1300.0,0.012686063077544735,True,0.00022883388737682253,0.06425586610672734,False,True,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
