frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_low_proportion_max,temporal_v1_low_proportion_max_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
83,2026-08-16T20:33:12.419126,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0042885602451860905,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,3.424871760303523,0.8850624364740474,0.11065610899664585,0.00428145452901491,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,3.0312253447853954,0.37898298280768095,0.014663432709446783,0.0,0.0,0.18705382890793534,,,,,,,,,,,True,0.006761443102732301,0.18705382890793534,True,True,True,0.85,False,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
84,2026-08-16T20:33:12.429569,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.003481297753751278,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,3.1179633228311032,0.7208844040693637,0.27402944390625233,0.005086152024063234,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,2.247691131889233,0.8544137554754979,0.015858435465372342,0.0,0.0,0.13398982324633302,,,,,,,,,,,True,0.003972454112954438,0.13398982324633302,True,True,True,0.85,True,True,True,1,True,True,True,0,0,True,1,15,24,15,,,,False,False,False,
85,2026-08-16T20:33:12.439442,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.003259717021137476,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,3.2326877510671608,0.5738557879021902,0.4212899584241227,0.004854253673377793,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.8550965764304046,1.361898888245255,0.015692286390501162,0.0,0.0,0.11972828938959947,,,,,,,,,,,True,0.003656347980722785,0.11972828938959947,True,True,True,0.85,True,True,True,2,True,True,True,0,0,True,2,15,24,15,,,,False,False,False,
86,2026-08-16T20:33:12.446815,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.0031626431737095118,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,2.183954097887122,0.6486558640237193,0.33966920519941096,0.011674930776411675,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.4166346323531136,0.7418219526213152,0.025497512911692756,0.0,0.0,0.11846211427721705,,,,,,,,,,,True,0.0035688228672370315,0.11846211427721705,True,True,True,0.85,True,True,True,3,True,True,True,0,0,True,3,15,24,15,,,,False,False,False,
87,2026-08-16T20:33:12.453950,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.004799406044185162,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,1.8390203817551165,0.7371274243361201,0.24700519597371173,0.015867379689624185,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.3555923573047775,0.45424758979507274,0.029180434654266053,0.0,0.0,0.11666428794367954,,,,,,,,,,,True,0.0035688228672370315,0.11666428794367954,True,True,True,0.85,True,True,True,4,True,True,True,0,0,True,4,15,24,15,,,,False,False,False,
88,2026-08-16T20:33:12.462398,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.005708150565624237,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.6933834172248335,0.8076027385754967,0.157710998314226,0.03468626310883521,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5599783466336118,0.10935419094505798,0.024050879645163833,0.0,0.0,0.12142780427179911,,,,,,,,,,,True,0.0035688228672370315,0.12142780427179911,True,True,True,0.85,True,True,True,5,True,True,True,0,0,True,5,15,24,15,,,,False,False,False,
89,2026-08-16T20:33:12.469790,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.01175073441118002,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.35887020442455597,0.8338917929268546,0.14414279145982312,0.021965415610535746,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2992589181956198,0.051728553037512864,0.007882733190423296,0.0,0.0,0.11673110005132628,,,,,,,,,,,True,0.0035688228672370315,0.11673110005132628,True,True,True,0.85,True,True,True,6,True,True,True,0,0,True,6,15,24,15,,,,False,False,False,
90,2026-08-16T20:33:12.476704,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.015911774709820747,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.20227645433534747,0.7813516362221513,0.17002148613587378,0.04862687763703117,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.15804903856413902,0.034391343376390986,0.009836072393817464,0.0,0.0,0.11915665885775216,,,,,,,,,,,True,0.003884928999468684,0.11915665885775216,True,True,True,0.85,True,True,True,7,True,True,True,0,0,True,7,15,24,15,,,,False,False,False,
91,2026-08-16T20:33:12.483754,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.016686175018548965,True,True,True,0,True,True,False,1,0.0,,,,,,,,,,,,,0.1999119390802693,0.7961864039400918,0.13821623385002804,0.06559736220487784,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.15916716788101032,0.027631075321331064,0.0131136958769279,0.0,0.0,0.1109495994749016,,,,,,,,,,,True,0.004543983144685626,0.1109495994749016,True,True,True,0.85,True,True,True,8,True,True,True,0,0,True,8,15,24,15,,,,False,False,False,
92,2026-08-16T20:33:12.488890,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.014092734083533287,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,0.3306287824857106,0.8832391416838112,0.0579876838505798,0.05877317446258448,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.29202428205864256,0.0191723973106835,0.019432103115384566,0.0,0.0,0.09431848605677279,,,,,,,,,,,True,0.005253778304904699,0.09431848605677279,True,True,True,0.85,False,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
93,2026-08-16T20:33:12.498917,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.015706760808825493,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,1.13463354808005,0.8885727241088384,0.05641304059193312,0.05501423529834716,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0082044226827667,0.06400812840480896,0.06242099699147437,0.0,0.0,0.09476351002174825,,,,,,,,,,,True,0.008729442488402128,0.09476351002174825,True,True,True,0.85,False,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
94,2026-08-16T20:33:12.506799,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.017898743972182274,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,3.945799926186703,0.9551740069581718,0.028826785300586258,0.015999207740988584,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,3.7689255261510115,0.1137447273112532,0.06312967272343849,0.0,0.0,0.10841161258730532,,,,,,,,,,,True,0.012921734247356653,0.10841161258730532,True,True,True,0.85,False,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
95,2026-08-16T20:33:12.512198,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.014264142140746117,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,4.224733192175493,0.9720816580810588,0.020452802519691973,0.007465539399012467,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,4.106785646400038,0.08640763367795323,0.03153991209650185,0.0,0.0,0.093625428510115,,,,,,,,,,,True,0.014178438112139702,0.093625428510115,True,True,True,0.85,False,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
96,2026-08-16T20:33:12.513487,shadow,webrtc_assisted_temporal,silero,webrtc,False,0.014264142140746117,True,True,True,0,False,True,False,0,0.0,,,,,,,,,,,,,3.436857074177852,0.9737427180999204,0.018082487005227847,0.008174794894560727,,,,,,,,,,,,,,,,temporal_v1,False,0.0,0.0,0.0,0.0,0.0,0.0,3.3466145491308814,0.062146923382646414,0.028095601663324022,0.0,0.0,0.08038211732602865,,,,,,,,,,,True,0.014264142140746117,0.08038211732602865,True,True,True,0.85,False,False,False,0,True,True,True,0,0,False,0,15,24,15,,,,False,False,False,
