frame,timestamp,processing_mode,speech_detector_implementation,is_speech,speech_probability,speech_gate_open,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score
57,2026-08-06T22:48:43.394516,shadow,silero,False,0.0004936602781526744,True,False,True,False,1,0.3333333333333333,0.00010435373675667858,0.12734864300626306,3.6138880305794103,0.0,0.0,1506.400722595723,0.000776307774426308,0.0002148492583235085,5.2671667203273876e-05,0.0,0.0
58,2026-08-06T22:48:43.403558,shadow,silero,False,0.0004592969489749521,True,False,True,False,1,0.3333333333333333,5.671661371602448e-05,0.1837160751565762,3.8993366704793986,0.0,0.0,1812.360560114887,0.00014959601278206352,4.847423435827928e-05,3.400291588845441e-05,0.0,0.0
59,2026-08-06T22:48:43.410687,shadow,silero,False,0.0004181998665444553,True,False,True,False,1,0.3333333333333333,6.395875911528822e-05,0.12317327766179541,3.336901108298171,0.0,0.0,1656.9416669294678,0.00021724953561224998,6.487529369707392e-05,1.9928662122129903e-05,0.0,0.0
60,2026-08-06T22:48:43.418328,shadow,silero,False,0.0003878591815009713,True,False,True,False,1,0.3333333333333333,9.721836890108872e-05,0.15031315240083507,3.746305703965438,0.0,0.0,1607.8381334644334,0.000634119772110292,0.00019297028898802624,6.387921288983681e-05,0.0,0.0
61,2026-08-06T22:48:43.424667,shadow,silero,False,0.0003820217680186033,True,False,True,False,1,0.3333333333333333,0.00010505023355842544,0.13778705636743216,3.7412328365741843,0.0,0.0,1478.3769850135975,0.0008102107148046452,0.00021344872481359836,5.6353737326336794e-05,0.0,0.0
62,2026-08-06T22:48:43.430241,shadow,silero,False,0.0005307411774992943,True,False,True,False,1,0.3333333333333333,7.90847845297402e-05,0.14613778705636743,3.519668816272535,0.0,0.0,1616.316118272904,0.00040612944867395555,8.18855117749036e-05,4.010781771640509e-05,0.0,0.0
63,2026-08-06T22:48:43.438597,shadow,silero,False,0.00047792107216082513,True,False,True,False,1,0.3333333333333333,0.00012613912772251227,0.12734864300626306,3.893749514502909,0.0,0.0,1531.6614655602943,0.0011385337638096717,0.00034175582359988047,0.00010646466314950753,0.0,0.0
64,2026-08-06T22:48:43.439812,shadow,silero,False,0.00047792107216082513,True,False,True,False,1,0.3333333333333333,6.0500798915809674e-05,0.13569937369519833,3.154407714275526,0.0,0.0,1639.1327728077076,0.0001967574909092112,4.5186663026505956e-05,1.5349606492563427e-05,0.0,0.0
65,2026-08-06T22:48:43.447159,shadow,silero,False,0.00039363562245853245,True,False,True,False,1,0.3333333333333333,6.643575171563818e-05,0.12526096033402923,3.536167326054345,0.0,0.0,1587.32845745547,0.0002105596184028533,6.044786151196646e-05,1.9742877509504108e-05,0.0,0.0
66,2026-08-06T22:48:43.458933,shadow,silero,False,0.0003642723604571074,True,False,True,False,1,0.3333333333333333,8.260574340250915e-05,0.12526096033402923,3.425887533107693,0.0,0.0,1619.7311721185877,0.0004984060621502941,9.710720825463599e-05,3.71185366403963e-05,0.0,0.0
67,2026-08-06T22:48:43.466559,shadow,silero,False,0.00039014036883600056,True,False,True,False,1,0.3333333333333333,0.00010876885596619232,0.13569937369519833,3.815410452525529,0.0,0.0,1533.5153843642593,0.0008216897213470782,0.0002545874803001098,6.813905367456319e-05,0.0,0.0
68,2026-08-06T22:48:43.473862,shadow,silero,False,0.0003770875046029687,True,False,True,False,1,0.3333333333333333,6.342722260207439e-05,0.15866388308977036,3.267934901122408,0.0,0.0,1728.7017650600567,0.00022537617586457996,5.715872480198208e-05,3.307364265713822e-05,0.0,0.0
69,2026-08-06T22:48:43.479130,shadow,silero,False,0.0003390867495909333,True,False,True,False,1,0.3333333333333333,7.173768926474984e-05,0.1127348643006263,3.571769351792699,0.0,0.0,1563.1768676995912,0.000348389099963984,5.997985562138894e-05,2.7619507848200367e-05,0.0,0.0
70,2026-08-06T22:48:43.486093,shadow,silero,False,0.0003393980150576681,True,False,True,False,1,0.3333333333333333,6.986889978979869e-05,0.2045929018789144,3.9365575429934783,0.0,0.0,1597.7906548512642,0.00025355438591020084,0.00011950226127570441,3.0337168755018424e-05,0.0,0.0
71,2026-08-06T22:48:43.491058,shadow,silero,False,0.0003104358329437673,True,False,True,False,1,0.3333333333333333,6.29870635277132e-05,0.1336116910229645,3.1268525089410577,0.0,0.0,1613.7333562355757,0.0002090143832109206,3.6928975119931405e-05,1.748152405573519e-05,0.0,0.0
72,2026-08-06T22:48:43.500512,shadow,silero,False,0.0002679948811419308,True,False,True,False,1,0.3333333333333333,5.856591738135614e-05,0.15866388308977036,3.590595624788146,0.0,0.0,1603.9806053933787,0.0001776150644925221,4.344650152850696e-05,1.817282527464518e-05,0.0,0.0
73,2026-08-06T22:48:43.507557,shadow,silero,False,0.0003081329632550478,True,False,True,False,1,0.3333333333333333,8.75630151873964e-05,0.12734864300626306,3.6582055837182175,0.0,0.0,1534.6262189907522,0.0005218800452419873,0.00014977965333205114,4.1438236486610234e-05,0.0,0.0
74,2026-08-06T22:48:43.515890,shadow,silero,False,0.00029930571326985955,True,False,True,False,1,0.3333333333333333,5.790693870457735e-05,0.16701461377870563,3.993233626055511,0.0,0.0,1828.766622894565,0.0001608733349235364,5.70561242864717e-05,2.9715963291086925e-05,0.0,0.0
75,2026-08-06T22:48:43.527498,shadow,silero,False,0.0003060192393604666,True,False,True,False,1,0.3333333333333333,9.665449833097055e-05,0.11899791231732777,3.652125143264755,0.0,0.0,1525.6579927998273,0.0005812975769434006,0.00018039435397292758,4.896617449667471e-05,0.0,0.0
76,2026-08-06T22:48:43.534797,shadow,silero,False,0.00028271842165850103,True,False,True,False,1,0.3333333333333333,8.20697944547783e-05,0.14822546972860126,3.6552340876605722,0.0,0.0,1605.6980831353176,0.00035356124463303286,0.00012597628757677611,4.028478435288653e-05,0.0,0.0
77,2026-08-06T22:48:43.543234,shadow,silero,False,0.0002753985463641584,True,False,True,False,1,0.3333333333333333,6.572940887671763e-05,0.1524008350730689,3.4191550269853157,0.0,0.0,1649.3153535375093,0.00021401136784832692,5.457833785987694e-05,2.4811910419216697e-05,0.0,0.0
78,2026-08-06T22:48:43.550404,shadow,silero,False,0.00025453712441958487,True,False,True,False,1,0.3333333333333333,6.61795656162816e-05,0.16701461377870563,3.3034518142545424,0.0,0.0,1622.8422119397317,0.00021130831944658266,5.98901958089247e-05,3.1911600371137374e-05,0.0,0.0
79,2026-08-06T22:48:43.560406,shadow,silero,False,0.00026998345856554806,True,False,True,False,1,0.3333333333333333,6.578727567593904e-05,0.1544885177453027,3.6753648488656685,0.0,0.0,1602.6598244041045,0.00025463214504726784,6.092882769968233e-05,2.5245522776806612e-05,0.0,0.0
80,2026-08-06T22:48:43.562715,shadow,silero,False,0.00026998345856554806,True,False,True,False,1,0.3333333333333333,7.886522450495412e-05,0.15031315240083507,3.648161148592296,0.0,0.0,1556.5500179160165,0.00040609196761606293,0.00010242866607282996,4.310390245661524e-05,0.0,0.0
81,2026-08-06T22:48:43.572509,shadow,silero,False,0.0002866173454094678,True,False,True,False,1,0.3333333333333333,6.468743842779546e-05,0.13569937369519833,3.5552387439785784,0.0,0.0,1666.5830071321298,0.00018375849548037297,7.709133600307539e-05,2.6477442837792123e-05,0.0,0.0
82,2026-08-06T22:48:43.580670,shadow,silero,False,0.00023985533334780484,True,False,True,False,1,0.3333333333333333,5.94403500789678e-05,0.16910229645093947,3.5175433466694606,0.0,0.0,1662.4997043094245,0.00017766862459091728,4.4982326396366705e-05,2.4993623645075692e-05,0.0,0.0
83,2026-08-06T22:48:43.588983,shadow,silero,False,0.0002458689850755036,True,False,True,False,1,0.3333333333333333,7.396620343040016e-05,0.13569937369519833,3.799494067907812,0.0,0.0,1594.1638019077411,0.00031311155268521045,9.971028440422554e-05,3.664494626616768e-05,0.0,0.0
84,2026-08-06T22:48:43.597119,shadow,silero,False,0.0002660384343471378,True,False,True,False,1,0.3333333333333333,6.288878875176194e-05,0.1544885177453027,3.417800297292392,0.0,0.0,1708.4232120023692,0.0002367342271278936,3.737742898286544e-05,2.578216267454739e-05,0.0,0.0
85,2026-08-06T22:48:43.603410,shadow,silero,False,0.00022336310939863324,True,False,True,False,1,0.3333333333333333,6.382058997125524e-05,0.1315240083507307,3.5299879693476264,0.0,0.0,1516.3465769343832,0.00022093288443863904,6.670944255840984e-05,1.819535335789692e-05,0.0,0.0
86,2026-08-06T22:48:43.608559,shadow,silero,False,0.00022500878549180925,True,False,True,False,1,0.3333333333333333,6.614081886360747e-05,0.12526096033402923,3.9267359318119976,0.0,0.0,1663.1892664390625,0.0002239881016977973,0.00010362635026422146,2.2558618672503096e-05,0.0,0.0
87,2026-08-06T22:48:43.617382,shadow,silero,False,0.00024000655685085803,True,False,True,False,1,0.3333333333333333,8.741062089082471e-05,0.12943632567849686,3.6999941194604498,0.0,0.0,1571.3489071090332,0.0005130819255711176,0.00013311337289413232,4.6696513766051e-05,0.0,0.0
88,2026-08-06T22:48:43.629207,shadow,silero,False,0.00027472851797938347,True,False,True,False,1,0.3333333333333333,7.516335234744042e-05,0.12526096033402923,3.321690239040507,0.0,0.0,1548.1803644291715,0.00037737843691668544,5.3415990505025564e-05,2.9532199617536216e-05,0.0,0.0
89,2026-08-06T22:48:43.635942,shadow,silero,False,0.0002485602453816682,True,False,True,False,1,0.3333333333333333,8.451870176096049e-05,0.1419624217118998,3.4713253916599807,0.0,0.0,1684.7914411052234,0.000499659668532258,0.00013269216025242318,4.661575809082744e-05,0.0,0.0
90,2026-08-06T22:48:43.644398,shadow,silero,False,0.00022656135843135417,True,False,True,False,1,0.3333333333333333,6.212189252140583e-05,0.1315240083507307,3.59187056213314,0.0,0.0,1713.634665782879,0.00019416173854430542,6.387892302134439e-05,2.2358256352377912e-05,0.0,0.0
91,2026-08-06T22:48:43.658090,shadow,silero,False,0.00028881095931865275,True,False,True,False,1,0.3333333333333333,7.584221585893951e-05,0.15657620041753653,3.820020927291944,0.0,0.0,1539.3356490478873,0.00031692495926596804,0.00011682824071902155,3.475975155669617e-05,0.0,0.0
92,2026-08-06T22:48:43.666777,shadow,silero,False,0.00026418745983392,True,False,True,False,1,0.3333333333333333,8.434784343204413e-05,0.1419624217118998,3.4408000445878795,0.0,0.0,1600.9916563247616,0.000479700194068652,9.365372663784318e-05,4.621223429485602e-05,0.0,0.0
93,2026-08-06T22:48:43.675087,shadow,silero,False,0.000295869103865698,True,False,True,False,1,0.3333333333333333,7.438009660096517e-05,0.10647181628392484,3.5676854832406573,0.0,0.0,1481.5144242819395,0.0002687883525064111,0.00013023705680796575,2.2790758397432684e-05,0.0,0.0
94,2026-08-06T22:48:43.683766,shadow,silero,False,0.00036105202161706984,True,False,True,False,1,0.3333333333333333,0.00012146553196970363,0.15866388308977036,3.802293435275021,0.0,0.0,1532.0782504405724,0.0010707053069489347,0.00031858829357156617,7.535698527787471e-05,0.0,0.0
95,2026-08-06T22:48:43.690536,shadow,silero,False,0.0002272456476930529,True,False,True,False,1,0.3333333333333333,5.7411812858558034e-05,0.1419624217118998,3.809433007252674,0.0,0.0,1793.5974946781018,0.00012756773360962192,6.494719007034446e-05,2.910006768036897e-05,0.0,0.0
96,2026-08-06T22:48:43.692202,shadow,silero,False,0.0002272456476930529,True,False,True,False,1,0.3333333333333333,6.071106799340879e-05,0.12734864300626306,3.5013590802487053,0.0,0.0,1561.0689060974903,0.00020093003775578148,4.4867296078484195e-05,1.4494321609004089e-05,0.0,0.0
97,2026-08-06T22:48:43.699335,shadow,silero,False,0.00023042430984787643,True,False,True,False,1,0.3333333333333333,7.693605771201123e-05,0.13569937369519833,3.717378888268338,0.0,0.0,1526.9928986695365,0.00033121551722195916,0.00011871167382286974,3.243004606871202e-05,0.0,0.0
98,2026-08-06T22:48:43.707055,shadow,silero,False,0.00021837966050952673,True,False,True,False,1,0.3333333333333333,6.298430205223701e-05,0.1336116910229645,3.467734930160871,0.0,0.0,1561.8095271750312,0.00021031263544399383,3.480483211447867e-05,2.2536890341576167e-05,0.0,0.0
99,2026-08-06T22:48:43.716292,shadow,silero,False,0.00017760605260264128,True,False,True,False,1,0.3333333333333333,5.289788706218745e-05,0.17118997912317327,3.7576289555543427,0.0,0.0,1743.6318164738232,0.00010673280591682884,3.445158672752729e-05,2.181780529723213e-05,0.0,0.0
100,2026-08-06T22:48:43.724930,shadow,silero,False,0.00016721880820114166,True,False,True,False,1,0.3333333333333333,6.447727918119681e-05,0.12734864300626306,3.319272358706033,0.0,0.0,1584.1984470392772,0.000207770997689847,6.859494053759602e-05,1.6353417305686264e-05,0.0,0.0
101,2026-08-06T22:48:43.735181,shadow,silero,False,0.00020611644140444696,True,False,True,False,1,0.3333333333333333,5.703682748141675e-05,0.15866388308977036,3.5927869598010824,0.0,0.0,1579.6556895119427,0.0001451715879136143,4.3530892467720926e-05,1.7170780426448926e-05,0.0,0.0
102,2026-08-06T22:48:43.743771,shadow,silero,False,0.00021438387921079993,True,False,True,False,1,0.3333333333333333,5.080272761337529e-05,0.18789144050104384,3.795945141250614,0.0,0.0,1697.5658157147036,9.684721531012975e-05,5.621938416338315e-05,1.3506843730680138e-05,0.0,0.0
103,2026-08-06T22:48:43.753122,shadow,silero,False,0.0002373884490225464,True,False,True,False,1,0.3333333333333333,5.928829327602692e-05,0.162839248434238,3.7759891468321234,0.0,0.0,1667.7447182204887,0.00014987317022613591,7.427250146681868e-05,2.6762856270795224e-05,0.0,0.0
104,2026-08-06T22:48:43.761610,shadow,silero,False,0.00019287118630018085,True,False,True,False,1,0.3333333333333333,7.708157734753237e-05,0.1419624217118998,3.544239135167483,0.0,0.0,1547.1534529616004,0.00037813689599510835,0.00010231230020900118,2.7581476267574324e-05,0.0,0.0
105,2026-08-06T22:48:43.768088,shadow,silero,False,0.00018620640912558883,True,False,True,False,1,0.3333333333333333,5.719960546762872e-05,0.1524008350730689,3.7250107834138007,0.0,0.0,1701.9807340637094,0.00014970198189827118,5.3587637032841544e-05,1.7842264599804943e-05,0.0,0.0
106,2026-08-06T22:48:43.774229,shadow,silero,False,0.0002198101719841361,True,False,True,False,1,0.3333333333333333,8.58039282014708e-05,0.1544885177453027,3.825430682842196,0.0,0.0,1532.6660917675958,0.00047706154905264805,0.00016101271073606468,4.3505312092249265e-05,0.0,0.0
107,2026-08-06T22:48:43.780017,shadow,silero,False,0.0002617704449221492,True,False,True,False,1,0.3333333333333333,6.045720358850407e-05,0.16075156576200417,3.7813309009955813,0.0,0.0,1605.7645694689238,0.00018131396691341175,6.680248199723581e-05,2.3249142863708904e-05,0.0,0.0
108,2026-08-06T22:48:43.785367,shadow,silero,False,0.0002989427011925727,True,False,True,False,1,0.3333333333333333,7.077527184896013e-05,0.1544885177453027,3.595516582073781,0.0,0.0,1542.3686472947775,0.0003029848081642631,9.406281569739835e-05,2.7409052825207768e-05,0.0,0.0
109,2026-08-06T22:48:43.791194,shadow,silero,False,0.00023292745754588395,True,False,True,False,1,0.3333333333333333,7.002437800370044e-05,0.162839248434238,3.683898741888423,0.0,0.0,1611.2560580745924,0.00027781909975041475,0.00010916749743378797,2.5926027583861375e-05,0.0,0.0
110,2026-08-06T22:48:43.799519,shadow,silero,False,0.00026758969761431217,True,False,True,False,1,0.3333333333333333,0.0001408192055435737,0.14822546972860126,3.8724381892354254,0.0,0.0,1509.6703030986857,0.0014142027904698673,0.0004332290882991254,0.0001113365946008682,0.0,0.0
111,2026-08-06T22:48:43.810469,shadow,silero,False,0.000230696692597121,True,False,True,False,1,0.3333333333333333,5.692597490634665e-05,0.15657620041753653,3.7497703875866164,0.0,0.0,1750.9837768314485,0.00015427117351586033,5.3155934998314716e-05,2.274910157598115e-05,0.0,0.0
112,2026-08-06T22:48:43.811986,shadow,silero,False,0.000230696692597121,True,False,True,False,1,0.3333333333333333,0.00012754333228761293,0.15031315240083507,4.0536547289894544,0.0,0.0,1885.2870716666393,0.0009867128922062985,0.00040487754500127885,0.00016734026097629812,0.0,0.0
113,2026-08-06T22:48:43.817511,shadow,silero,False,0.0005413502221927047,True,False,True,False,1,0.3333333333333333,0.00010319495581581732,0.15031315240083507,3.6949458683182,0.0,0.0,1487.6127709704072,0.000749341058673712,0.0002193114756925049,5.971070461299701e-05,0.0,0.0
114,2026-08-06T22:48:43.825671,shadow,silero,False,0.0005932047497481108,True,False,True,False,1,0.3333333333333333,0.00014859526222733976,0.17849686847599164,3.7645847178880976,0.0,0.0,1633.2395130460225,0.0010919329870969,0.0011294303042658903,0.0001429472608050955,0.0,0.0
115,2026-08-06T22:48:43.831480,shadow,silero,False,0.00035518337972462177,True,False,True,False,1,0.3333333333333333,0.00013438840182858626,0.1941544885177453,3.741756409074978,0.0,0.0,1589.3090617090807,0.0010959498186988398,0.0007291562779519421,9.45548184199574e-05,0.0,0.0
116,2026-08-06T22:48:43.840344,shadow,silero,False,0.00039216625737026334,True,False,True,False,1,0.3333333333333333,0.00014888800038667478,0.18997912317327767,3.8727134200979973,0.0,0.0,1632.9514550391716,0.0008305556499983244,0.0013778945162644454,0.0001049388839881188,0.0,0.0
117,2026-08-06T22:48:43.848572,shadow,silero,False,0.0004194133507553488,True,False,True,False,1,0.3333333333333333,0.00018193990026285303,0.20041753653444677,3.8368057616933244,0.0,0.0,1642.3540559123032,0.0014160436960309005,0.0020566528379956234,0.00014399318844494842,0.0,0.0
118,2026-08-06T22:48:43.858131,shadow,silero,False,0.0004213932843413204,True,False,True,False,1,0.3333333333333333,0.00021502080456367462,0.22129436325678498,3.5667502077538153,0.0,0.0,1722.8705583113533,0.0014558657786447713,0.003443877882888244,0.00015351241650830865,0.0,0.0
119,2026-08-06T22:48:43.866156,shadow,silero,False,0.0004641535342670977,True,False,True,False,1,0.3333333333333333,0.00017748172435701784,0.22755741127348644,3.197615979745425,0.0,0.0,1768.4879170919405,0.0007920092247837531,0.0025044043851610675,0.00012736562688975416,0.0,0.0
120,2026-08-06T22:48:43.877007,shadow,silero,False,0.0002776844776235521,True,False,True,False,1,0.3333333333333333,0.00015141599744189277,0.18997912317327767,3.5178153869395405,0.0,0.0,1636.5558555959487,0.0008064292703433451,0.0015503537292197703,7.716616535654116e-05,0.0,0.0
121,2026-08-06T22:48:43.885634,shadow,silero,False,0.00026315401191823184,True,False,True,False,1,0.3333333333333333,0.00012940934221502323,0.20250521920668058,3.6994153949911994,0.0,0.0,1620.9213749984262,0.0006369381265463312,0.0010380962019200521,4.692843700387659e-05,0.0,0.0
122,2026-08-06T22:48:43.896005,shadow,silero,False,0.0002481025585439056,True,False,True,False,1,0.3333333333333333,0.00012600156741984713,0.1941544885177453,3.651941095691417,0.0,0.0,1556.480389199853,0.0007926436338642574,0.0008158266305681469,4.528075858505612e-05,0.0,0.0
123,2026-08-06T22:48:43.902385,shadow,silero,False,0.00022200065723154694,True,False,True,False,1,0.3333333333333333,8.464512895810545e-05,0.1524008350730689,3.8084091594712897,0.0,0.0,1659.1866436783168,0.00032859176222616634,0.0002968113459339048,3.3675285124205535e-05,0.0,0.0
124,2026-08-06T22:48:43.906480,shadow,silero,False,0.00021785371063742787,True,False,True,False,1,0.3333333333333333,9.441457929635245e-05,0.14613778705636743,3.5435592660597415,0.0,0.0,1547.815118839996,0.00048264524888306755,0.0002957073724735129,2.9217344176269277e-05,0.0,0.0
125,2026-08-06T22:48:43.912977,shadow,silero,False,0.00020835337636526674,True,False,True,False,1,0.3333333333333333,8.953995235644235e-05,0.12734864300626306,3.5070150416983616,0.0,0.0,1588.5933308401954,0.0004646869920752557,0.00020391431426572081,2.8295839105697607e-05,0.0,0.0
126,2026-08-06T22:48:43.922263,shadow,silero,False,0.00023664925538469106,True,False,True,False,1,0.3333333333333333,9.581832709545799e-05,0.10438413361169102,3.2048175831292514,0.0,0.0,1466.3457274275788,0.000590873613845906,0.00016485999346943953,2.4481227175564965e-05,0.0,0.0
127,2026-08-06T22:48:43.930694,shadow,silero,False,0.00026481744134798646,True,False,True,False,1,0.3333333333333333,8.370466874356737e-05,0.1336116910229645,3.1160371028963327,0.0,0.0,1439.6640232916782,0.00048711524295610726,8.576430368601464e-05,2.441602752490576e-05,0.0,0.0
128,2026-08-06T22:48:43.932668,shadow,silero,False,0.00026481744134798646,True,False,True,False,1,0.3333333333333333,0.00011167138708275093,0.11064718162839249,3.3490643125368567,0.0,0.0,1433.7877969195413,0.0009220510341505582,0.0001958603701499158,4.87429679368465e-05,0.0,0.0
129,2026-08-06T22:48:43.943846,shadow,silero,False,0.0002760689239948988,True,False,True,False,1,0.3333333333333333,8.432571867991894e-05,0.10647181628392484,3.159482498025977,0.0,0.0,1482.784671204325,0.0004770619432224267,7.613431101341611e-05,2.489536942962688e-05,0.0,0.0
130,2026-08-06T22:48:43.951930,shadow,silero,False,0.00024310928711201996,True,False,True,False,1,0.3333333333333333,0.00011214067187721533,0.11064718162839249,3.511636216809562,0.0,0.0,1405.9093485513158,0.0009499351313654767,0.00018107294301844456,4.391864484747146e-05,0.0,0.0
131,2026-08-06T22:48:43.958264,shadow,silero,False,0.0002465086290612817,True,False,True,False,1,0.3333333333333333,8.241529856340736e-05,0.08977035490605428,3.147780793530765,0.0,0.0,1437.8545984122109,0.0004828697794393912,8.331351275264357e-05,2.012951892491449e-05,0.0,0.0
132,2026-08-06T22:48:43.961632,shadow,silero,False,0.0002711781417019665,True,False,True,False,1,0.3333333333333333,8.161532526929984e-05,0.14509394572025053,3.030786276318432,0.0,0.0,1609.3524990673889,0.00048740516750201877,7.629953006335177e-05,2.5201883701753465e-05,0.0,0.0
133,2026-08-06T22:48:43.965150,shadow,silero,False,0.0002806379343383014,True,False,True,False,1,0.3333333333333333,9.68313619638225e-05,0.0918580375782881,3.5076509684392776,0.0,0.0,1487.9201514707993,0.0006641611006805184,0.0001538477012156378,3.890053695505116e-05,0.0,0.0
134,2026-08-06T22:48:43.968607,shadow,silero,False,0.0003420791181270033,True,False,True,False,1,0.3333333333333333,0.0001538269571324639,0.11064718162839249,3.3981439425034785,0.0,0.0,1442.1581770244372,0.0019739610497588635,0.0005074879335667295,5.006592135493652e-05,0.0,0.0
135,2026-08-06T22:48:43.973527,shadow,silero,False,0.0005817142082378268,True,False,True,False,1,0.3333333333333333,0.0002165598618419595,0.10438413361169102,3.4209034006849945,0.0,0.0,1397.0263356595694,0.0037442634934770204,0.0011683757438518216,0.0001242015869214599,0.0,0.0
136,2026-08-06T22:48:43.985534,shadow,silero,False,0.0008594777900725603,True,False,True,False,1,0.3333333333333333,0.00020851408007810423,0.11482254697286012,3.093283245763395,0.0,0.0,1415.952110909609,0.003835541302758553,0.0008027097387880844,0.00012477737179872276,0.0,0.0
137,2026-08-06T22:48:43.993594,shadow,silero,False,0.0007538023637607694,True,False,True,False,1,0.3333333333333333,0.00014493040544792348,0.09812108559498957,3.551001685659905,0.0,0.0,1411.4292444279797,0.0017080473212246418,0.0004530861119051847,7.167170764299588e-05,0.0,0.0
138,2026-08-06T22:48:44.003983,shadow,silero,False,0.0004947272245772183,True,False,True,False,1,0.3333333333333333,0.0001387620308179425,0.07933194154488518,3.1934766078681887,0.0,0.0,1444.6596561612403,0.0015844105405808384,0.00036403274157708893,6.51089815936785e-05,0.0,0.0
139,2026-08-06T22:48:44.014004,shadow,silero,False,0.000354336341843009,True,False,True,False,1,0.3333333333333333,8.52304117067708e-05,0.12317327766179541,3.2952872895679444,0.0,0.0,1646.1259768585821,0.0005575232335114319,0.0001102327901777906,3.806906569236936e-05,0.0,0.0
140,2026-08-06T22:48:44.021888,shadow,silero,False,0.0003229844442103058,True,False,True,False,1,0.3333333333333333,0.00010095237800254294,0.12317327766179541,3.6964948071113337,0.0,0.0,1517.4098729579969,0.0007244482281180782,0.00021178434320355414,5.120655284306949e-05,0.0,0.0
141,2026-08-06T22:48:44.027295,shadow,silero,False,0.0003063263138756156,True,False,True,False,1,0.3333333333333333,0.00011063711951234185,0.1649269311064718,3.831048331888792,0.0,0.0,1555.8376607519353,0.0008932731295677372,0.0002468288342724608,7.697138919703872e-05,0.0,0.0
142,2026-08-06T22:48:44.033273,shadow,silero,False,0.00033124451874755323,True,False,True,False,1,0.3333333333333333,9.255396856005688e-05,0.10647181628392484,3.4647489167369447,0.0,0.0,1498.2392748645582,0.0006455757362485668,0.00013555248250124872,3.904352732891757e-05,0.0,0.0
143,2026-08-06T22:48:44.040045,shadow,silero,False,0.00030614587012678385,True,False,True,False,1,0.3333333333333333,8.673013562859038e-05,0.11482254697286012,3.405503511120529,0.0,0.0,1533.9311869136284,0.0004926846412419266,0.00014046913860014842,3.5165226914169786e-05,0.0,0.0
144,2026-08-06T22:48:44.044555,shadow,silero,False,0.00030614587012678385,True,False,True,False,1,0.3333333333333333,7.976088218284439e-05,0.0918580375782881,3.275397402068603,0.0,0.0,1519.0999426358253,0.0004766357688344937,7.49949606924479e-05,2.9855019591332982e-05,0.0,0.0
145,2026-08-06T22:48:44.050818,shadow,silero,False,0.0002722200006246567,True,False,True,False,1,0.3333333333333333,6.918326108159877e-05,0.11064718162839249,2.8153701408300194,0.0,0.0,1519.0177323017278,0.00032680684694244414,4.181649553122342e-05,1.8659001369103756e-05,0.0,0.0
146,2026-08-06T22:48:44.066273,shadow,silero,False,0.00028673242195509374,True,False,True,False,1,0.3333333333333333,6.656494352992659e-05,0.14613778705636743,3.204743396000319,0.0,0.0,1567.886228030294,0.0002914362658529803,6.981463942721932e-05,1.5104670304897323e-05,0.0,0.0
147,2026-08-06T22:48:44.072741,shadow,silero,False,0.0003016919072251767,True,False,True,False,1,0.3333333333333333,7.658626360853936e-05,0.12317327766179541,2.8569333316925687,0.0,0.0,1455.9472600427898,0.0004042633898225044,8.752573155257843e-05,1.299663421563525e-05,0.0,0.0
148,2026-08-06T22:48:44.080065,shadow,silero,False,0.00028433409170247614,True,False,True,False,1,0.3333333333333333,5.9327752689035566e-05,0.17118997912317327,3.4891468716030025,0.0,0.0,1635.3711200555017,0.00017820991852846688,6.544680231507613e-05,1.635490244311268e-05,0.0,0.0
149,2026-08-06T22:48:44.089849,shadow,silero,False,0.00030844478169456124,True,False,True,False,1,0.3333333333333333,6.382555860871155e-05,0.15031315240083507,3.620635698709643,0.0,0.0,1627.1329910534566,0.00021254795717536156,8.031663062385073e-05,2.5280521715068227e-05,0.0,0.0
150,2026-08-06T22:48:44.094757,shadow,silero,False,0.0003747412993106991,True,False,True,False,1,0.3333333333333333,8.859332775356283e-05,0.1524008350730689,3.7867883270676015,0.0,0.0,1565.2884560920575,0.0003667776678655303,0.0002702767417627329,4.373227705454699e-05,0.0,0.0
151,2026-08-06T22:48:44.104664,shadow,silero,False,0.0002996923285536468,True,False,True,False,1,0.3333333333333333,7.242323927035023e-05,0.1732776617954071,3.552991771510151,0.0,0.0,1656.8351543038107,0.0002478410636009564,0.00019880332138837278,1.8707200618720803e-05,0.0,0.0
152,2026-08-06T22:48:44.113310,shadow,silero,False,0.0002346574328839779,True,False,True,False,1,0.3333333333333333,8.045538289745235e-05,0.12943632567849686,3.70539458412056,0.0,0.0,1624.6484737938754,0.00033959537242237044,0.00020549464646791622,3.945909944068686e-05,0.0,0.0
153,2026-08-06T22:48:44.121366,shadow,silero,False,0.0002213870466221124,True,False,True,False,1,0.3333333333333333,7.289632346348626e-05,0.1440501043841336,3.411081152021397,0.0,0.0,1606.7447630917577,0.000276199812605024,0.00013635965040612846,2.2924307258467715e-05,0.0,0.0
154,2026-08-06T22:48:44.129332,shadow,silero,False,0.000240144130657427,True,False,True,False,1,0.3333333333333333,6.942351409878338e-05,0.1440501043841336,3.5071224767859097,0.0,0.0,1610.8328324482022,0.00022563512303718452,0.00015046640428131684,2.5033268239751e-05,0.0,0.0
