frame,timestamp,processing_mode,speech_detector_implementation,is_speech,speech_probability,speech_gate_open,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score
10,2026-08-07T11:57:58.818821,shadow,silero,False,0.0025787765625864267,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004909764392845654,0.7388873949405101,0.20217380146772632,0.05893880359176365,0.8,True,0.00318010151386261,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00021396836013387363,0.1440501043841336,3.641034003290926,0.0,0.0,1485.2617229989326,0.0036277630220014007,0.0009926257316124891,0.0002893756392317647,0.0,0.0
11,2026-08-07T11:57:58.827901,shadow,silero,False,0.0023439873475581408,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004122552288062981,0.6947373142573466,0.24271306996185862,0.06254961578079468,0.8,True,0.0030608244705945253,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00019872689603843345,0.11064718162839249,3.7083619006338093,0.0,0.0,1571.5215332448222,0.002864090904494355,0.0010005973219140507,0.0002578640616545755,0.0,0.0
12,2026-08-07T11:57:58.839870,shadow,silero,False,0.0020408944692462683,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.005608444320841161,0.7246668724655666,0.22042413977568384,0.05490898775874945,0.8,True,0.002959165838547051,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0002301969983703468,0.12317327766179541,3.8268181237380348,0.0,0.0,1486.5006151158018,0.0040642538053812325,0.0012362365149012323,0.00030795400055869517,0.0,0.0
13,2026-08-07T11:57:58.848081,shadow,silero,False,0.001892855390906334,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004993136345948738,0.7926528878995982,0.163474025256392,0.0438730868440098,0.8,True,0.002844225149601698,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0002182559738440808,0.08977035490605428,3.645800757523981,0.0,0.0,1418.6403823710045,0.003957823944292714,0.0008162480971262329,0.00021906430452979075,0.0,0.0
14,2026-08-07T11:57:58.855808,shadow,silero,False,0.001859262934885919,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.005891738548274245,0.727428909071422,0.21772269241785583,0.05484839851072216,0.8,True,0.002732000080868602,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00023653664591327033,0.0918580375782881,3.804142844039852,0.0,0.0,1498.7214691585177,0.004285820944705178,0.001282765179752338,0.00032315242381672943,0.0,0.0
15,2026-08-07T11:57:58.866277,shadow,silero,False,0.001964703667908907,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.005092606048141685,0.7523272595247157,0.19937860983692887,0.04829413063835556,0.8,True,0.0024613819550722837,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00021910082242854057,0.11691022964509394,3.5607652521795936,0.0,0.0,1509.7382218256876,0.0038313063520374257,0.0010153567143256252,0.00024594298177863416,0.0,0.0
16,2026-08-07T11:57:58.868867,shadow,silero,False,0.001964703667908907,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004832304949415973,0.735978325854994,0.22360041453893062,0.04042125960607545,0.8,True,0.0021924409084022045,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00021220347510734846,0.11064718162839249,3.5768124848000586,0.0,0.0,1509.2841853435407,0.003556471706691969,0.0010805053898679377,0.00019532785285606634,0.0,0.0
17,2026-08-07T11:57:58.875673,shadow,silero,False,0.0014120317064225674,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004346591320257151,0.7312308833298986,0.22090103354495122,0.04786808312515021,0.8,True,0.0020027990685775876,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00020223656252875684,0.1127348643006263,3.734757731564533,0.0,0.0,1525.4839791047668,0.003178361810585707,0.0009601665150423187,0.00020806299462912569,0.0,0.0
18,2026-08-07T11:57:58.882358,shadow,silero,False,0.0013416447909548879,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0023030182088080984,0.7497340079537362,0.20981498502215165,0.040451007024112,0.8,True,0.001964703667908907,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00015067189138784747,0.08977035490605428,3.583206347473786,0.0,0.0,1469.8330407155756,0.0017266510720801301,0.0004832077309868137,9.315940574115422e-05,0.0,0.0
19,2026-08-07T11:57:58.892813,shadow,silero,False,0.001474712393246591,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004203753007251415,0.6998523531035848,0.24948911720095637,0.050658529695458816,0.8,True,0.0019287795294076204,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00019832948136951748,0.11691022964509394,3.7650948897325356,0.0,0.0,1564.3364994871233,0.0029420064339911738,0.001048790626710021,0.0002129559465502201,0.0,0.0
20,2026-08-07T11:57:58.903078,shadow,silero,False,0.0011799830244854093,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0029549515225530203,0.7213707786203105,0.24082264859761388,0.037806572782075526,0.8,True,0.0018760591628961265,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00016687457767262888,0.12317327766179541,3.3727816654931835,0.0,0.0,1506.5295174726045,0.0021316156806093444,0.0007116192521387701,0.00011171658980490565,0.0,0.0
21,2026-08-07T11:57:58.911773,shadow,silero,False,0.0011854927288368344,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0050073370945817415,0.7479451906524636,0.2043804167472127,0.047674392600323905,0.8,True,0.001666987664066255,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00021988651898779995,0.1022964509394572,3.587580893854362,0.0,0.0,1517.5610100497813,0.0037452136978680934,0.0010234016421843935,0.0002387217545292552,0.0,0.0
22,2026-08-07T11:57:58.920297,shadow,silero,False,0.0010092084994539618,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.002586790201518476,0.7446698747597705,0.2067434667402852,0.04858665849994435,0.8,True,0.0014433720498345792,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00015737370216447518,0.09394572025052192,3.631822341129541,0.0,0.0,1520.8634835656162,0.001926304735394565,0.0005348019739917307,0.0001256834921321804,0.0,0.0
23,2026-08-07T11:57:58.928084,shadow,silero,False,0.0010315311374142766,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0037427095707844448,0.7414673630739811,0.214467589652235,0.04406504727378392,0.8,True,0.0013768382486887276,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00018862353627269632,0.1022964509394572,3.6993611554432726,0.0,0.0,1475.2376392738204,0.0027750969962012937,0.0008026899004144909,0.0001649226741686601,0.0,0.0
24,2026-08-07T11:57:58.940430,shadow,silero,False,0.0011831338051706553,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0016754513821232284,0.7169757928523288,0.23695775730775695,0.04606644983991412,0.8,True,0.0012635687598958611,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00013127213519581788,0.11482254697286012,3.526975108694529,0.0,0.0,1541.5741296053723,0.0012012580830833319,0.0003970112019861019,7.718209705379448e-05,0.0,0.0
25,2026-08-07T11:57:58.948659,shadow,silero,False,0.0009312441106885672,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.003216678903924174,0.7256884270771112,0.22560533001812594,0.04870624290476279,0.8,True,0.0011843132670037448,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001784062777317732,0.10020876826722339,3.695189082802802,0.0,0.0,1490.7197243329306,0.00233430665420086,0.0007256999056821569,0.00015667234404115695,0.0,0.0
26,2026-08-07T11:57:58.957954,shadow,silero,False,0.0008274780702777207,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0022378566471779435,0.7645925071340042,0.19551226537803942,0.03989522748795643,0.8,True,0.0011815584148280323,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00014751735408796078,0.12526096033402923,3.647854615585842,0.0,0.0,1417.6234733562674,0.0017110484244722804,0.0004375284226810636,8.92798000245995e-05,0.0,0.0
27,2026-08-07T11:57:58.964876,shadow,silero,False,0.0008078530663624406,True,False,True,False,2,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0012218076379533246,0.8189303703971835,0.1507230353405315,0.030346594262284896,0.8,False,0.001105757080949843,0.5,False,0,False,0,2,2,True,False,0,False,False,grouped_v1,False,0.00011005469914552903,0.09603340292275574,2.9315023385204713,0.0,0.0,1564.8401503247094,0.001000575381503224,0.00018415455579457026,3.707770065553022e-05,0.0,0.0
28,2026-08-07T11:57:58.972968,shadow,silero,False,0.0008350484422408044,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0010491708343802239,0.6189534533894132,0.3352919790307599,0.0457545675798269,0.8,True,0.0010203698184341192,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010474547245591886,0.1524008350730689,3.69182014328841,0.0,0.0,1501.1501754024694,0.0006493879111350917,0.0003517785654006989,4.800435784443333e-05,0.0,0.0
29,2026-08-07T11:57:58.982987,shadow,silero,False,0.0009371726191602647,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00135936625380582,0.5754122826732988,0.3785689413090359,0.0460187760176653,0.8,True,0.0009731905593071133,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00011546113191645166,0.1440501043841336,3.5800075222731045,0.0,0.0,1543.3582229519182,0.0007821960390914577,0.0005146138435544995,6.255637115986279e-05,0.0,0.0
30,2026-08-07T11:57:58.992015,shadow,silero,False,0.0007947020349092782,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0011228001502928023,0.5138238263156969,0.4372793486830907,0.0488968250012123,0.8,True,0.000934208364924416,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010496682538951953,0.18162839248434237,3.6104849821693685,0.0,0.0,1654.9045481063838,0.0005769214694112872,0.0004909773184213129,5.490136246020202e-05,0.0,0.0
31,2026-08-07T11:57:59.000947,shadow,silero,False,0.0008323712972924113,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.001099957406472763,0.6752505682887985,0.2846808382477254,0.040068593463476264,0.8,True,0.0008831462764646858,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010687940649803946,0.1544885177453027,3.3076257059792256,0.0,0.0,1583.6037051095968,0.0007427468638142061,0.00031313679651146013,4.407374614709685e-05,0.0,0.0
32,2026-08-07T11:57:59.002853,shadow,silero,False,0.0008323712972924113,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0010682536930374928,0.7249103001730746,0.22749158081457993,0.047598119012345494,0.8,True,0.0008337098697666079,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010321354660836712,0.1336116910229645,3.3461154346671886,0.0,0.0,1525.062795345017,0.0007743881052808044,0.00024301872134011225,5.084686641657617e-05,0.0,0.0
33,2026-08-07T11:57:59.010414,shadow,silero,False,0.0007655428489670157,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0004542355222467234,0.6625867139011901,0.27693516144420705,0.06047812465460293,0.8,True,0.0008323712972924113,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.193946643663316e-05,0.1544885177453027,3.5452141738417655,0.0,0.0,1534.1382397504635,0.00030097042202264736,0.00012579378768709005,2.7471312536986e-05,0.0,0.0
34,2026-08-07T11:57:59.018198,shadow,silero,False,0.0007547148852609098,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0007582527577706776,0.7322276636410202,0.2208622785859825,0.04691005777299718,0.8,True,0.000829924683785066,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,8.88309234784199e-05,0.11691022964509394,3.286009906758072,0.0,0.0,1547.3009472317049,0.0005552136452717837,0.00016746943182533691,3.5569680673556925e-05,0.0,0.0
35,2026-08-07T11:57:59.030614,shadow,silero,False,0.0006918760482221842,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0003559838457056888,0.6447434039841401,0.30854985296663734,0.04670674304922244,0.8,True,0.0008176655683200806,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,6.599997040556176e-05,0.15866388308977036,3.5140404844878934,0.0,0.0,1752.6940495529198,0.0002295182364436507,0.00010983876325098839,1.6626846011049654e-05,0.0,0.0
36,2026-08-07T11:57:59.039173,shadow,silero,False,0.0007359627052210271,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0007478098285561678,0.7116954658001027,0.25112729336929696,0.037177240830600304,0.8,True,0.0008012775506358594,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,8.878997906871471e-05,0.1524008350730689,3.5203204003842425,0.0,0.0,1523.2812069001131,0.0005322128642641767,0.0001877954582002684,2.7801506091722577e-05,0.0,0.0
37,2026-08-07T11:57:59.046607,shadow,silero,False,0.0007549364236183465,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0007897375819716107,0.6661480769467538,0.27331230484507973,0.060539618208166425,0.8,True,0.000780122441938147,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.409496328939049e-05,0.16075156576200417,3.7029731288716476,0.0,0.0,1560.6541858504477,0.0005260821715229678,0.000215844998751441,4.781041169720185e-05,0.0,0.0
38,2026-08-07T11:57:59.056256,shadow,silero,False,0.0007187842857092619,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0008476775353436168,0.6428406954328966,0.29820059230327317,0.0589587122638301,0.8,True,0.0007602396362926811,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.717953892249682e-05,0.15657620041753653,3.7120331795821224,0.0,0.0,1628.5419107716755,0.0005449216163231344,0.0002527779431216453,4.9977975898836974e-05,0.0,0.0
39,2026-08-07T11:57:59.064142,shadow,silero,False,0.0006988508393988013,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0012852782238418417,0.7418379717317851,0.2154104736620619,0.042751554606153014,0.8,True,0.0007548256544396281,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001184303304146158,0.1127348643006263,3.6970809088264303,0.0,0.0,1460.3884259426711,0.0009534681906858631,0.00027686239098530474,5.494764217067385e-05,0.0,0.0
40,2026-08-07T11:57:59.069783,shadow,silero,False,0.0006580899935215712,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0016084665620921398,0.7328011716041898,0.21827935086240724,0.048919477533403005,0.8,True,0.0007453387952409685,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00012772153464973252,0.14822546972860126,3.764390140967041,0.0,0.0,1488.6226111172762,0.0011786861811872832,0.0003510950370573601,7.86853438474964e-05,0.0,0.0
41,2026-08-07T11:57:59.075983,shadow,silero,False,0.0006011909572407603,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0010875843652562846,0.7186217794644911,0.23677262028469914,0.044605600250809806,0.8,True,0.0007273734954651445,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010734316924778902,0.11482254697286012,3.7234518793884748,0.0,0.0,1508.684167774456,0.0007815618118782303,0.0002575101999424018,4.851235343565255e-05,0.0,0.0
42,2026-08-07T11:57:59.082525,shadow,silero,False,0.0006029885844327509,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0016884610765998938,0.6732678681585347,0.25842660713163945,0.06830552470982576,0.8,True,0.0007088175625540316,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00013104985707218113,0.13569937369519833,3.9382886330095377,0.0,0.0,1538.029402394273,0.0011367865895110748,0.00043634326729954573,0.00011533121978927304,0.0,0.0
43,2026-08-07T11:57:59.091746,shadow,silero,False,0.0005806711269542575,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0015427998374229744,0.7525197843387347,0.19371989917964458,0.05376031648162078,0.8,True,0.0006953634438104928,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00012524086828501617,0.1315240083507307,3.6814803604649615,0.0,0.0,1493.101360936406,0.0011609874009353715,0.0002988710289599506,8.294140752765219e-05,0.0,0.0
44,2026-08-07T11:57:59.098675,shadow,silero,False,0.00054843322141096,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0011180878998291674,0.7406881061718298,0.19981787844778312,0.05949401538038704,0.8,True,0.0006749830208718777,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010903836515650513,0.14613778705636743,3.7516216792594377,0.0,0.0,1555.6837958399863,0.0008281544090581044,0.0002234139520620017,6.651953870906113e-05,0.0,0.0
45,2026-08-07T11:57:59.108372,shadow,silero,False,0.0005617180140689015,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0011672944805159015,0.7257805718736493,0.21719401790535797,0.05702541022099278,0.8,True,0.000630539288977161,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010975640564573164,0.0918580375782881,3.752484508671443,0.0,0.0,1545.6496596070956,0.0008471996556137854,0.00025352937830199623,6.656544660011995e-05,0.0,0.0
46,2026-08-07T11:57:59.116909,shadow,silero,False,0.0005072805215604603,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0016370822727457765,0.7362598452923591,0.1932025068316037,0.07053764787603709,0.8,True,0.0006020897708367556,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00012569965976766412,0.13987473903966596,3.729543083144493,0.0,0.0,1554.3792730324196,0.001205317940862669,0.0003162883989840632,0.0001154759328990441,0.0,0.0
47,2026-08-07T11:57:59.125649,shadow,silero,False,0.0005182797904126346,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00042793717208964796,0.7294199020212474,0.17584901699671254,0.09473108098203999,0.8,True,0.0005909310420975089,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.14313666165025e-05,0.13778705636743216,3.48358273456149,0.0,0.0,1655.9132377153142,0.0003121458901368807,7.52523310483176e-05,4.053895090444962e-05,0.0,0.0
48,2026-08-07T11:57:59.127393,shadow,silero,False,0.0005182797904126346,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0015927021616390356,0.7514712142075132,0.18614221372200787,0.06238657207047898,0.8,True,0.0005711945705115795,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001252649506793393,0.1127348643006263,3.690664566261647,0.0,0.0,1580.4489378688481,0.001196869827277817,0.0002964691061673173,9.936322819390135e-05,0.0,0.0
49,2026-08-07T11:57:59.133662,shadow,silero,False,0.0004528128483798355,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0007905506845480048,0.6891676932095762,0.23339923094527765,0.07743307584514622,0.8,True,0.0005550756177399307,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.123119850517423e-05,0.1524008350730689,3.7549957319257343,0.0,0.0,1579.228427098002,0.0005448219916351998,0.0001845139217967671,6.121477111603791e-05,0.0,0.0
50,2026-08-07T11:57:59.142507,shadow,silero,False,0.000451399915618822,True,False,True,False,2,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0006319158023814858,0.8092525951897764,0.13521117461916812,0.05553623019105542,0.8,False,0.0005333565059117973,0.5,False,0,False,0,2,2,True,False,0,False,False,grouped_v1,False,8.542503698328979e-05,0.10855949895615867,3.2082571236499993,0.0,0.0,1613.5502237075386,0.0005113795030186473,8.544207790041482e-05,3.509422146242368e-05,0.0,0.0
51,2026-08-07T11:57:59.153294,shadow,silero,False,0.0005499146063812077,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0020345830365280674,0.712925737615118,0.224924264959232,0.06214999742564992,0.8,True,0.0005333565059117973,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00014310550644986542,0.1524008350730689,3.857631186786264,0.0,0.0,1550.3048583659138,0.001450506612055979,0.00045762709398959784,0.00012644933048249038,0.0,0.0
52,2026-08-07T11:57:59.162292,shadow,silero,False,0.0004832307458855212,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0006904169675072151,0.699787866879069,0.23612456747140906,0.06408756564952203,0.8,True,0.0005182797904126346,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,8.750578043796483e-05,0.11899791231732777,3.7809277588226022,0.0,0.0,1555.9526596208475,0.00048314541694898953,0.00016302440782756304,4.424714273066257e-05,0.0,0.0
53,2026-08-07T11:57:59.170988,shadow,silero,False,0.0005031437030993402,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.000718831755157804,0.6642007242023745,0.26303618015371666,0.07276309564390888,0.8,True,0.0005127801559865475,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,8.987822772193553e-05,0.12108559498956159,3.828180718522162,0.0,0.0,1578.203764542108,0.00047744857235547736,0.00018907875904990046,5.230442375242619e-05,0.0,0.0
54,2026-08-07T11:57:59.177240,shadow,silero,False,0.00047211197670549154,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0017069786691025388,0.7267473750533741,0.21564359647717743,0.05760902846944852,0.8,True,0.0005052121123299003,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00013288865855028668,0.12734864300626306,3.812952610569306,0.0,0.0,1523.8746118998226,0.001240542267042372,0.00036809901931509725,9.83373827450695e-05,0.0,0.0
55,2026-08-07T11:57:59.183020,shadow,silero,False,0.0004361549508757889,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00041945406701021746,0.6967349796800175,0.21418166189743115,0.08908335842255119,0.8,True,0.0004931872244924307,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.372383839212044e-05,0.15031315240083507,3.7457080149857016,0.0,0.0,1576.0920949536019,0.0002922483208550646,8.983936916188482e-05,3.7366376993268005e-05,0.0,0.0
56,2026-08-07T11:57:59.189071,shadow,silero,False,0.00041787506779655814,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0008844562559582282,0.698798840857952,0.2389207514653379,0.06228040767671014,0.8,True,0.00047767136129550636,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.771564777920546e-05,0.17745302713987474,3.8483776499516127,0.0,0.0,1556.32766015358,0.0006180570064531739,0.0002113149533117591,5.508429619329515e-05,0.0,0.0
57,2026-08-07T11:57:59.197529,shadow,silero,False,0.0004936602781526744,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0010438286999530904,0.7437118508632644,0.20582808111442405,0.050460068022311455,0.8,True,0.00047767136129550636,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010435373675667858,0.12734864300626306,3.6138880305794103,0.0,0.0,1506.400722595723,0.000776307774426308,0.0002148492583235085,5.2671667203273876e-05,0.0,0.0
58,2026-08-07T11:57:59.202381,shadow,silero,False,0.0004592969489749521,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00023207316302879723,0.6446071179867559,0.20887479502429268,0.14651808698895138,0.8,True,0.0004657044628402218,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,5.671661371602448e-05,0.1837160751565762,3.8993366704793986,0.0,0.0,1812.360560114887,0.00014959601278206352,4.847423435827928e-05,3.400291588845441e-05,0.0,0.0
59,2026-08-07T11:57:59.212440,shadow,silero,False,0.0004181998665444553,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00030205349143145384,0.7192419282514775,0.21478081047706188,0.06597726127146056,0.8,True,0.0004657044628402218,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,6.395875911528822e-05,0.12317327766179541,3.336901108298171,0.0,0.0,1656.9416669294678,0.00021724953561224998,6.487529369707392e-05,1.9928662122129903e-05,0.0,0.0
60,2026-08-07T11:57:59.220520,shadow,silero,False,0.0003878591815009713,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.000890969273988155,0.7117190127913685,0.21658467314394916,0.07169631406468238,0.8,True,0.0004657044628402218,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.721836890108872e-05,0.15031315240083507,3.746305703965438,0.0,0.0,1607.8381334644334,0.000634119772110292,0.00019297028898802624,6.387921288983681e-05,0.0,0.0
61,2026-08-07T11:57:59.229386,shadow,silero,False,0.0003820217680186033,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0010800131769445804,0.7501859533758449,0.19763529683726372,0.05217874978689128,0.8,True,0.0004477259499253705,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010505023355842544,0.13778705636743216,3.7412328365741843,0.0,0.0,1478.3769850135975,0.0008102107148046452,0.00021344872481359836,5.6353737326336794e-05,0.0,0.0
62,2026-08-07T11:57:59.239313,shadow,silero,False,0.0005307411774992943,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0005281227781652642,0.7690057415907677,0.1550501420510201,0.07594411635821215,0.8,True,0.0004477259499253705,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.90847845297402e-05,0.14613778705636743,3.519668816272535,0.0,0.0,1616.316118272904,0.00040612944867395555,8.18855117749036e-05,4.010781771640509e-05,0.0,0.0
