frame,timestamp,processing_mode,speech_detector_implementation,is_speech,speech_probability,speech_gate_open,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score
40,2026-08-07T11:59:13.089098,shadow,silero,False,0.0007899424526840448,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0004029100108184288,0.6661615692590642,0.2641070643937713,0.06973136634716454,0.8,True,0.0009321915858890861,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.01360384400992e-05,0.1419624217118998,3.5965173886536266,0.0,0.0,1659.3116956742567,0.0002684031650769911,0.00010641138017211786,2.8095465569319883e-05,0.0,0.0
41,2026-08-07T11:59:13.094682,shadow,silero,False,0.0007398690213449299,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00026021418413642793,0.3732530410127449,0.5437341629175354,0.08301279606971958,0.8,True,0.0009203192603308707,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,5.8828901668526904e-05,0.16075156576200417,3.7129109709999115,0.0,0.0,1785.2203551925604,9.71257355435721e-05,0.00014148734159069007,2.160110700216575e-05,0.0,0.0
42,2026-08-07T11:59:13.099860,shadow,silero,False,0.0007181132677942514,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0003704867508720394,0.6498118724355341,0.26663086938262515,0.08355725818184083,0.8,True,0.0009080888412427157,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,6.676841595881083e-05,0.15031315240083507,3.725764069413818,0.0,0.0,1633.642720943194,0.00024074668929671716,9.878320447975593e-05,3.095685709556634e-05,0.0,0.0
43,2026-08-07T11:59:13.104837,shadow,silero,False,0.000703429919667542,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0004381469396530327,0.7668660216444287,0.1793302257257124,0.05380375262985882,0.8,True,0.0008450703753624111,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.162153051586312e-05,0.12108559498956159,2.6731470524503904,0.0,0.0,1702.4144406692287,0.0003360000005074028,7.857298958900844e-05,2.3573949556621452e-05,0.0,0.0
44,2026-08-07T11:59:13.109374,shadow,silero,False,0.0006735820206813514,True,False,True,False,2,0.0,0.005,False,0,0,False,0.08,True,1280.0,False,True,2.6,True,0.0012341918750706667,0.904424875184934,0.07116382631405492,0.024411298501011036,0.8,False,0.0007825156499166042,0.5,False,0,False,0,2,2,True,False,0,False,False,grouped_v1,False,0.00011902151074716255,0.1544885177453027,3.1131249935147425,0.0,0.0,1166.3538061745023,0.0011162338325650474,8.782981623574669e-05,3.0128226269872566e-05,0.0,0.0
45,2026-08-07T11:59:13.114377,shadow,silero,False,0.0007477756589651108,True,False,True,False,2,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0005766231490791261,0.8041493541636849,0.14957666880339363,0.0462739770329213,0.8,False,0.0007614322530571371,0.5,False,0,False,0,2,2,True,False,0,False,False,grouped_v1,False,8.131425309195996e-05,0.09812108559498957,3.1650399683562163,0.0,0.0,1479.710353159432,0.00046369113292780946,8.62493697941783e-05,2.6682646357138235e-05,0.0,0.0
46,2026-08-07T11:59:13.120541,shadow,silero,False,0.0006776887457817793,True,False,True,False,2,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0008709278244817467,0.8346361206054314,0.13124939607083094,0.03411448332373768,0.8,False,0.0007438223401550204,0.5,False,0,False,0,2,2,True,False,0,False,False,grouped_v1,False,0.00010261527441519684,0.12734864300626306,3.1096859749087384,0.0,0.0,1356.3742699596369,0.0007269078207527731,0.0001143087509845119,2.9711252744461686e-05,0.0,0.0
47,2026-08-07T11:59:13.128595,shadow,silero,False,0.0006504686316475272,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0006263215461395765,0.7039381347184114,0.2185613918652992,0.07750047341628959,0.8,True,0.0007289911445695907,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,8.730389007985506e-05,0.11691022964509394,3.612320257880673,0.0,0.0,1524.3077350782685,0.0004408916209234449,0.00013688970887949204,4.8540216336639635e-05,0.0,0.0
48,2026-08-07T11:59:13.130976,shadow,silero,False,0.0006504686316475272,True,False,True,False,2,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0008312198404228577,0.8048316998835365,0.1585217556133934,0.03664654450307002,0.8,False,0.0007107715937308967,0.5,False,0,False,0,2,2,True,False,0,False,False,grouped_v1,False,9.630765887377474e-05,0.12108559498956159,3.4289550546655136,0.0,0.0,1540.0253776597235,0.0006689920771444505,0.0001317664284045161,3.0461334873891016e-05,0.0,0.0
49,2026-08-07T11:59:13.143421,shadow,silero,False,0.0006462897872552276,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0004956411292017347,0.6341586160429712,0.31884570749299357,0.04699567646403527,0.8,True,0.0006905593327246606,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.664197595158901e-05,0.12004175365344467,3.4570054390338094,0.0,0.0,1483.7549586075904,0.00031431509254854756,0.00015803304650295334,2.3292990150233827e-05,0.0,0.0
50,2026-08-07T11:59:13.155601,shadow,silero,False,0.0005492964410223067,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.000899930865810176,0.6545528192828505,0.2967061921622469,0.04874098855490263,0.8,True,0.0006756353832315654,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.759218064827261e-05,0.12526096033402923,3.346177060104126,0.0,0.0,1541.524043016216,0.0005890522853757073,0.00026701506040381135,4.38635200306574e-05,0.0,0.0
51,2026-08-07T11:59:13.171108,shadow,silero,False,0.0005263278144411743,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0006757583518222589,0.6775360978906024,0.26539728860388306,0.05706661350551454,0.8,True,0.0006620253261644393,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,8.724130550290572e-05,0.13778705636743216,3.6481152585478354,0.0,0.0,1507.4330613774503,0.0004578506768106382,0.0001793444343250564,3.8563240686564364e-05,0.0,0.0
52,2026-08-07T11:59:13.181986,shadow,silero,False,0.0005950522026978433,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0004397603207542663,0.5425039215525727,0.40504094439408717,0.05245513405334012,0.8,True,0.0006504686316475272,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,7.298695410508848e-05,0.15031315240083507,3.6913535909129385,0.0,0.0,1571.8989188605485,0.00023857169855240668,0.0001781209356253547,2.3067686576504886e-05,0.0,0.0
53,2026-08-07T11:59:13.189929,shadow,silero,False,0.0005127904005348682,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0006507354394401071,0.7193840751600673,0.24422766259608886,0.03638826224384388,0.8,True,0.0006483792094513774,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,8.762620444247635e-05,0.1022964509394572,3.379034069951741,0.0,0.0,1419.0032887151679,0.00046812871227550144,0.00015892759534289608,2.3679131821709603e-05,0.0,0.0
54,2026-08-07T11:59:13.194961,shadow,silero,False,0.0004957197234034538,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0015648886196129035,0.30670801423302496,0.39639924951222194,0.2968927362547531,0.8,True,0.0006206709949765354,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00012640186448646787,0.1649269311064718,4.481419089418474,0.0,0.0,2523.248374844196,0.00047996388101733317,0.0006203206743847719,0.00046460406421079843,0.0,0.0
55,2026-08-07T11:59:13.199985,shadow,silero,False,0.005108264274895191,True,False,True,False,3,0.0,0.005,True,1,0,False,0.08,True,1280.0,True,True,2.6,True,0.005455378344086311,0.12454943957240343,0.39126169321602344,0.48418886721157317,0.8,True,0.0006206709949765354,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00022327139490238728,0.20668058455114824,4.162191316368738,0.0,0.0,2370.933425870013,0.0006794643154113762,0.0021344805680412362,0.0026414334606336986,0.0,0.0
56,2026-08-07T11:59:13.205024,shadow,silero,False,0.004640978295356035,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.02072984743422657,0.46507037601067197,0.48331004242181497,0.051619581567513104,0.8,True,0.0006206709949765354,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0004279165340021514,0.19832985386221294,3.6769914492984004,0.0,0.0,1598.828506307286,0.009640837940879615,0.010018943442833796,0.0010700660505131607,0.0,0.0
57,2026-08-07T11:59:13.210075,shadow,silero,False,0.0024088944774121046,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0026683662133520475,0.25178097817124406,0.7159686048307645,0.0322504169979915,0.8,True,0.0006206709949765354,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001626502935587578,0.16910229645093947,3.7530197423129783,0.0,0.0,1679.476846908237,0.000671843855316877,0.0019104664349512157,8.605592308395509e-05,0.0,0.0
58,2026-08-07T11:59:13.217799,shadow,silero,False,0.0019235241925343871,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.00728207902093619,0.23137178746373954,0.7486217678452658,0.02000644469099459,0.8,True,0.0006206709949765354,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00025604225661448866,0.21711899791231734,3.647155684548246,0.0,0.0,1703.3913786695616,0.0016848676395262046,0.005451522870242173,0.0001456885111678119,0.0,0.0
59,2026-08-07T11:59:13.225740,shadow,silero,False,0.0015878909034654498,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.01063747546605646,0.25213704094999334,0.7148415172468084,0.03302144180319826,0.8,True,0.0010914715530816466,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00030726255728724623,0.18789144050104384,3.8594462461645653,0.0,0.0,1702.688120298175,0.002682101587189627,0.0076041091018315,0.0003512647770353327,0.0,0.0
60,2026-08-07T11:59:13.239285,shadow,silero,False,0.0016439093742519617,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.011175478233373103,0.35426946073402044,0.6232933229685225,0.022437216297457076,0.8,True,0.0016159001388587058,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0003141057714399585,0.18162839248434237,3.5588231751293735,0.0,0.0,1612.5563625896907,0.003959130647181872,0.006965600963841514,0.0002507466223497158,0.0,0.0
61,2026-08-07T11:59:13.249398,shadow,silero,False,0.0011998660629615188,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004037460744494064,0.17054544386393006,0.8016855036025426,0.027769052533527294,0.8,True,0.0016159001388587058,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00019091264893109322,0.17954070981210857,3.7228591743352752,0.0,0.0,1667.7452800255357,0.0006885705347529337,0.0032367737502252206,0.00011211645951590988,0.0,0.0
62,2026-08-07T11:59:13.255920,shadow,silero,False,0.0008832579478621483,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.002269981965163611,0.2970012511595345,0.6659728024520191,0.03702594638844641,0.8,True,0.0016159001388587058,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00014684704685230624,0.16910229645093947,3.583841870210689,0.0,0.0,1603.6585837377006,0.0006741874837631713,0.0015117462508555514,8.404823054488808e-05,0.0,0.0
63,2026-08-07T11:59:13.263978,shadow,silero,False,0.0007543136598542333,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0017048846771706035,0.45421748609277535,0.5022399079364408,0.04354260597078385,0.8,True,0.0016159001388587058,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00012800388607270706,0.1544885177453027,3.8601233015992134,0.0,0.0,1531.349548463681,0.0007743884321425243,0.0008562611233044126,7.423512172366661e-05,0.0,0.0
64,2026-08-07T11:59:13.265890,shadow,silero,False,0.0007543136598542333,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.001597769679542026,0.4385821249509711,0.49842376298500407,0.0629941120640249,0.8,True,0.0016159001388587058,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001234834302679716,0.16701461377870563,3.716847168431505,0.0,0.0,1851.1448490021535,0.0007007532212357739,0.0007963663760606806,0.00010065008224557154,0.0,0.0
65,2026-08-07T11:59:13.271400,shadow,silero,False,0.000766924349591136,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0014025076181216716,0.5277565649955216,0.42078035248808593,0.0514630825163925,0.8,True,0.0013938784832134843,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00011862158728040043,0.15866388308977036,3.864919647081621,0.0,0.0,1697.217374120842,0.0007401826029199441,0.0005901476499204628,7.217736528126468e-05,0.0,0.0
66,2026-08-07T11:59:13.278829,shadow,silero,False,0.0006157318130135536,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0008288059708303839,0.5006454657043843,0.43233687113338115,0.06701766316223448,0.8,True,0.0010415620054118335,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.523339478461147e-05,0.162839248434238,3.9399566485368993,0.0,0.0,1643.4479351708019,0.00041493795124495194,0.00035832338020547254,5.554463937995941e-05,0.0,0.0
67,2026-08-07T11:59:13.282470,shadow,silero,False,0.0006234314059838653,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0011011933339964124,0.6622193141052062,0.30370477359120457,0.03407591230358945,0.8,True,0.0008250911487266421,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010588883175673346,0.1419624217118998,3.758470758710136,0.0,0.0,1469.225044042393,0.0007292314943363295,0.00033443767218152413,3.752416747855904e-05,0.0,0.0
68,2026-08-07T11:59:13.285966,shadow,silero,False,0.000607543857768178,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0012323720637350346,0.6457986497560273,0.2969652454805659,0.05723610476340691,0.8,True,0.0007606190047226846,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00010951695835795265,0.15866388308977036,3.835617746268591,0.0,0.0,1581.1336617069194,0.0007958642147571341,0.00036597167243046616,7.053617654743442e-05,0.0,0.0
69,2026-08-07T11:59:13.289290,shadow,silero,False,0.0005528408219106495,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0007228351448947606,0.5680334820730412,0.36229333903449046,0.06967317889246824,0.8,True,0.0007543136598542333,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,9.019608643175203e-05,0.13987473903966596,3.7887642310495013,0.0,0.0,1627.027149534494,0.0004105945643193421,0.00026187835821540255,5.036222236001586e-05,0.0,0.0
70,2026-08-07T11:59:13.292622,shadow,silero,False,0.0005073373904451728,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0012989272179952135,0.6661497494785054,0.24439625442139876,0.089453996100096,0.8,True,0.0006888725329190493,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00011753779204362973,0.14822546972860126,3.7957089915978797,0.0,0.0,1589.2019040183689,0.0008652800408583234,0.0003174529468440379,0.00011619423029285238,0.0,0.0
71,2026-08-07T11:59:13.295874,shadow,silero,False,0.0005297755706124008,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.001958396008365967,0.7310602032452768,0.20441128076169052,0.06452851599303262,0.8,True,0.0006195816094987094,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00013946342594475258,0.13987473903966596,3.580615475158667,0.0,0.0,1572.064631410095,0.0014317053839107627,0.0004003182363086697,0.00012637238814653456,0.0,0.0
72,2026-08-07T11:59:13.299059,shadow,silero,False,0.0005104435258544981,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0019654914184663243,0.72186537285261,0.22099245798738937,0.05714216916000055,0.8,True,0.0006116378353908658,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00013763414920102426,0.12526096033402923,3.688486854330675,0.0,0.0,1629.0349845388585,0.0014188201956297985,0.0004343587797199935,0.00011231244311653212,0.0,0.0
73,2026-08-07T11:59:13.302440,shadow,silero,False,0.00045675263390876353,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0030387371643209064,0.6991398278887276,0.2014593458298812,0.09940082628139112,0.8,True,0.0005801923398394138,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00017055113240872346,0.1315240083507307,3.7408872994095437,0.0,0.0,1575.2410058093835,0.002124502178062399,0.0006121820012730381,0.00030205298498546946,0.0,0.0
74,2026-08-07T11:59:13.305886,shadow,silero,False,0.00042204008786939085,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.0042496832960447475,0.6593508162297571,0.27727663632459143,0.06337254744565154,0.8,True,0.0005413081962615252,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00020197622710095968,0.13569937369519833,3.9655156297272023,0.0,0.0,1538.908624946279,0.002802032149965069,0.0011783378897720904,0.00026931325630758857,0.0,0.0
75,2026-08-07T11:59:13.311646,shadow,silero,False,0.0004539626825135201,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.004077604389740101,0.7317759606271418,0.21068773947126096,0.05753629990159721,0.8,True,0.0005201095482334495,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0001955550264653659,0.16701461377870563,3.8096839635504653,0.0,0.0,1522.3882767836737,0.0029838928693595125,0.0008591012513324323,0.00023461026904815572,0.0,0.0
76,2026-08-07T11:59:13.316861,shadow,silero,False,0.000519547495059669,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.009958796630335755,0.7511396116011162,0.20206122756101977,0.04679916083786399,0.8,True,0.0005149955104570836,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.00030576783692693463,0.11064718162839249,3.827757562627991,0.0,0.0,1480.8601059540595,0.007480446632924903,0.00201228667215619,0.00046606332525466095,0.0,0.0
77,2026-08-07T11:59:13.322932,shadow,silero,False,0.0006438337732106447,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.009410225155301597,0.5859356701290642,0.3480090927228543,0.06605523714808148,0.8,True,0.0005149955104570836,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0002939487931684371,0.16701461377870563,3.9272421021622175,0.0,0.0,1541.1464835708045,0.0055137865824370184,0.0032748439186142896,0.0006215946542502889,0.0,0.0
78,2026-08-07T11:59:13.328787,shadow,silero,False,0.0010503092780709267,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.023341885680814814,0.16675027088911057,0.7017434309044329,0.13150629820645646,0.8,True,0.0005149955104570836,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.000456007732051704,0.23173277661795408,3.901116755876242,0.0,0.0,1885.9498419320341,0.003892265760338521,0.016380014941434044,0.003069604979042249,0.0,0.0
79,2026-08-07T11:59:13.337078,shadow,silero,False,0.0028231926262378693,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.09032705099222568,0.23689229675738446,0.6318618177582942,0.13124588548432117,0.8,True,0.0005149955104570836,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0008893922309210169,0.22964509394572025,3.705434028743343,0.0,0.0,1919.829233497262,0.021397782568869726,0.057074214632693854,0.01185505379066209,0.0,0.0
80,2026-08-07T11:59:13.341225,shadow,silero,False,0.0028231926262378693,True,False,True,False,3,0.0,0.005,False,0,0,False,0.08,True,1280.0,True,True,2.6,True,0.2687608263893304,0.26469743202295726,0.6233530678330774,0.11194950014396536,0.8,True,0.0005246615328360349,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0015298993714967107,0.22338204592901878,3.724264915090899,0.0,0.0,1825.144987521873,0.0711403005736236,0.16753288564314223,0.030087640172564593,0.0,0.0
81,2026-08-07T11:59:13.350486,shadow,silero,False,0.007764201145619154,True,False,True,False,3,0.0,0.005,True,1,0,False,0.08,True,1280.0,True,True,2.6,True,0.5206729791906197,0.49903541539468416,0.4438182332962879,0.05714635130902787,0.8,True,0.0005816906341351569,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0021290337170911055,0.16075156576200417,3.246021466260993,0.0,0.0,1760.9756061541214,0.25983425645517866,0.23108416174949573,0.029754560985945314,0.0,0.0
82,2026-08-07T11:59:13.361152,shadow,silero,False,0.01020857784897089,True,False,True,False,3,0.0,0.005,True,2,0,False,0.08,True,1280.0,True,True,2.6,True,0.21637485559051267,0.535810796018494,0.3983064915903728,0.06588271239113316,0.8,True,0.0008470715256407857,0.5,False,0,False,0,3,3,True,False,0,False,False,grouped_v1,False,0.0013746462791594943,0.19206680584551147,3.615927044887058,0.0,0.0,1748.572405081935,0.1159359836123393,0.08618350959863066,0.014255362379542717,0.0,0.0
83,2026-08-07T11:59:13.370053,shadow,silero,False,0.015045258216559887,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.22757919451649952,0.5425547728608279,0.4018809612863952,0.05556426585277694,0.8,True,0.001936750952154398,0.5,False,0,False,0,3,3,True,True,1,False,True,grouped_v1,False,0.0014116137092404794,0.17745302713987474,3.3998103380608553,0.0,0.0,1661.8873660745787,0.12347417818874956,0.09145974546107435,0.012645270866675615,0.0,0.0
84,2026-08-07T11:59:13.378563,shadow,silero,False,0.011403261683881283,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,1.0945387873351733,0.5613112426591544,0.37487919545606324,0.0638095618847823,0.8,True,0.0028231926262378693,0.5,False,0,False,0,3,3,True,True,2,False,True,grouped_v1,False,0.0030855744031099844,0.17536534446764093,2.9807055715365527,0.0,0.0,1730.4189535440048,0.6143769268577501,0.4103198199916649,0.06984204048575832,0.0,0.0
85,2026-08-07T11:59:13.388151,shadow,silero,False,0.013663703575730324,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.8883934610334375,0.23067362792948365,0.5705665937873994,0.198759778283117,0.8,True,0.005293696885928512,0.5,False,0,False,0,3,3,True,True,3,False,True,grouped_v1,False,0.0027802926958160066,0.22338204592901878,3.442299071802142,0.0,0.0,1951.9045803432473,0.2049289426854134,0.5068876310048471,0.17657688734317697,0.0,0.0
86,2026-08-07T11:59:13.394689,shadow,silero,False,0.009702037088572979,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.7313512025145218,0.1051495068382467,0.7263883629755277,0.16846213018622563,0.8,True,0.008733119117096066,0.5,False,0,False,0,3,3,True,True,4,False,True,grouped_v1,False,0.0025221081063828226,0.21294363256784968,3.6795307097312966,0.0,0.0,1883.6631916987271,0.07690121826996066,0.5312450027547071,0.12320498148985404,0.0,0.0
87,2026-08-07T11:59:13.399786,shadow,silero,False,0.008546213619410992,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.6230466999715799,0.14025804784847123,0.7479059185700996,0.11183603358142913,0.8,True,0.009124125353991985,0.5,False,0,False,0,3,3,True,True,5,False,True,grouped_v1,False,0.0023281679481195914,0.21085594989561587,3.7556675936211064,0.0,0.0,1874.7896740490166,0.08738731385644595,0.4659803144543137,0.06967907166082021,0.0,0.0
88,2026-08-07T11:59:13.406814,shadow,silero,False,0.006305389106273651,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.6779384710351788,0.08097239600179325,0.8615812560652745,0.05744634793293225,0.8,True,0.009124125353991985,0.5,False,0,False,0,3,3,True,True,6,False,True,grouped_v1,False,0.002426701655243128,0.18789144050104384,3.420870208684896,0.0,0.0,1725.1018112160502,0.05489430234151074,0.584099079409461,0.03894508928420699,0.0,0.0
89,2026-08-07T11:59:13.412271,shadow,silero,False,0.005967259407043457,True,True,True,False,3,0.0,0.005,True,0,0,True,0.08,True,1280.0,True,True,2.6,True,0.8752748592414176,0.13969393653521042,0.8219881902147639,0.03831787325002568,0.8,True,0.009124125353991985,0.5,False,0,False,0,3,3,True,True,7,False,True,grouped_v1,False,0.00275835379062675,0.162839248434238,2.6743415086282885,0.0,0.0,1623.8871824236137,0.12227059063773582,0.719465597488335,0.03353867111534671,0.0,0.0
90,2026-08-07T11:59:13.417807,shadow,silero,False,0.004907552152872086,True,True,True,False,3,0.0,0.005,False,0,1,True,0.08,True,1280.0,True,True,2.6,True,0.6097036969969716,0.19617351770291844,0.7587956002051783,0.04503088209190313,0.8,True,0.009124125353991985,0.5,False,0,False,0,3,3,True,True,8,False,True,grouped_v1,False,0.002301744578753135,0.17745302713987474,3.4279874679034448,0.0,0.0,1657.9666676267843,0.11960771899637022,0.46264048271013325,0.027455495290468063,0.0,0.0
91,2026-08-07T11:59:13.423824,shadow,silero,False,0.004250559024512768,True,True,True,False,3,0.0,0.005,False,0,2,True,0.08,True,1280.0,True,True,2.6,True,1.1041028866521354,0.11346479807804837,0.8542265885399158,0.032308613382035944,0.8,True,0.009124125353991985,0.5,False,0,False,0,3,3,True,True,9,False,True,grouped_v1,False,0.0030983859266227104,0.1732776617954071,3.1914523393580185,0.0,0.0,1781.0545370512637,0.12527681109137487,0.943154042261927,0.0356720332988337,0.0,0.0
92,2026-08-07T11:59:13.429626,shadow,silero,False,0.00410401402041316,True,True,True,False,3,0.0,0.005,False,0,3,True,0.08,True,1280.0,True,True,2.6,True,0.7054314555259313,0.1542823647024505,0.7807846105324869,0.0649330247650627,0.8,True,0.007425801362842321,0.5,False,0,False,0,3,3,True,True,10,False,True,grouped_v1,False,0.002479998442676426,0.18789144050104384,3.3849587790327145,0.0,0.0,1942.092075586372,0.10883563309403221,0.5507900242601796,0.04580579817171952,0.0,0.0
