label,feature,weighting,frame_count,segment_count,mean,median,std,p05,p25,p75,p95,min,max,missing_rate
background_noise,is_speech,segment,45,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
background_noise,speech_gate_open,segment,45,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
background_noise,is_whisper,segment,45,5,0.27899159663865547,0.0,0.39228489306608827,0.0,0.0,0.5714285714285714,0.7731092436974789,0.0,0.8235294117647058,0.0
background_noise,whisper_processed,segment,45,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
background_noise,trigger,segment,45,5,0.011764705882352941,0.0,0.026306682088232818,0.0,0.0,0.0,0.04705882352941175,0.0,0.058823529411764705,0.0
background_noise,stage1_silero_threshold,segment,45,5,0.005,0.005,0.0,0.005,0.005,0.005,0.005,0.005,0.005,0.0
background_noise,stage1_silero_low_pass,segment,45,5,0.3394957983193277,0.2857142857142857,0.07388270467338913,0.2857142857142857,0.2857142857142857,0.4117647058823529,0.42521008403361343,0.2857142857142857,0.42857142857142855,0.0
background_noise,stage1_enter_count,segment,45,5,0.37815126050420167,0.42857142857142855,0.1127429232352835,0.22689075630252103,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.17647058823529413,0.42857142857142855,0.0
background_noise,stage1_exit_count,segment,45,5,0.5361344537815126,0.0,0.8097457363987708,0.0,0.0,0.8571428571428571,1.630252100840336,0.0,1.8235294117647058,0.0
background_noise,stage1_candidate,segment,45,5,0.27899159663865547,0.0,0.39228489306608827,0.0,0.0,0.5714285714285714,0.7731092436974789,0.0,0.8235294117647058,0.0
background_noise,zcr_threshold,segment,45,5,0.08,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.0
background_noise,zcr_pass,segment,45,5,0.9142857142857143,1.0,0.12777531299998798,0.7428571428571429,0.8571428571428571,1.0,1.0,0.7142857142857143,1.0,0.0
background_noise,centroid_threshold,segment,45,5,1280.0,1280.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,0.0
background_noise,centroid_pass,segment,45,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
background_noise,group_a_pass,segment,45,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
background_noise,entropy_threshold,segment,45,5,2.6,2.6,0.0,2.6,2.6,2.6,2.6,2.6,2.6,0.0
background_noise,group_b_pass,segment,45,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
background_noise,total_band_energy,segment,45,5,6.529494819701872,5.702832440336803,4.573844223225086,1.5857405657987786,3.9338402456815373,9.334078895367014,12.00922127611014,0.9987156458280889,12.678006871295922,0.0
background_noise,low_proportion,segment,45,5,0.6457469213540679,0.6399922813558236,0.0379915726785577,0.6090976567223471,0.6293340010955008,0.6486049351036509,0.6951328418897743,0.6040385706290586,0.7067648185863051,0.0
background_noise,mid_proportion,segment,45,5,0.26331622219669343,0.2621797865288774,0.047466595571559744,0.21201391398921524,0.25624980559206173,0.2626642715105491,0.32015869931289,0.20095494108850362,0.3345323062634752,0.0
background_noise,high_proportion,segment,45,5,0.09093685644923868,0.09514525930428729,0.017527966268172167,0.06759934655101112,0.09228024032519111,0.09782793211529892,0.10596696833821977,0.06142912310746612,0.10800172739394998,0.0
background_noise,low_proportion_threshold,segment,45,5,0.8,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.0
background_noise,group_c_pass,segment,45,5,0.9025210084033614,0.9411764705882353,0.1204058293081149,0.7428571428571429,0.8571428571428571,1.0,1.0,0.7142857142857143,1.0,0.0
background_noise,silero_rolling_median,segment,45,5,0.004040595958940612,0.004040595958940612,,0.004040595958940612,0.004040595958940612,0.004040595958940612,0.004040595958940612,0.004040595958940612,0.004040595958940612,0.8
background_noise,high_silero_threshold,segment,45,5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0
background_noise,high_silero_raw,segment,45,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
background_noise,high_silero_count,segment,45,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
background_noise,high_silero_normal_evidence,segment,45,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
background_noise,silero_penalty,segment,45,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
background_noise,group_count,segment,45,5,2.9025210084033617,2.9411764705882355,0.12040582930811486,2.742857142857143,2.857142857142857,3.0,3.0,2.7142857142857144,3.0,0.0
background_noise,effective_group_score,segment,45,5,2.9025210084033617,2.9411764705882355,0.12040582930811486,2.742857142857143,2.857142857142857,3.0,3.0,2.7142857142857144,3.0,0.0
background_noise,grouped_v1_raw_is_whisper,segment,45,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
background_noise,stage2_is_whisper,segment,45,5,0.27899159663865547,0.0,0.39228489306608827,0.0,0.0,0.5714285714285714,0.7731092436974789,0.0,0.8235294117647058,0.0
background_noise,stage2_consecutive_count,segment,45,5,1.5210084033613447,0.0,2.6749893662586364,0.0,0.0,1.4285714285714286,5.22689075630252,0.0,6.176470588235294,0.0
background_noise,legacy_is_whisper,segment,45,5,0.12605042016806722,0.14285714285714285,0.03758097441176117,0.07563025210084033,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.058823529411764705,0.14285714285714285,0.0
background_noise,grouped_v1_is_whisper,segment,45,5,0.27899159663865547,0.0,0.39228489306608827,0.0,0.0,0.5714285714285714,0.7731092436974789,0.0,0.8235294117647058,0.0
background_noise,final_trigger,segment,45,5,0.011764705882352941,0.0,0.026306682088232818,0.0,0.0,0.0,0.04705882352941175,0.0,0.058823529411764705,0.0
background_noise,rms,segment,45,5,0.0028520268748704796,0.0032027837165670286,0.0012649225391845448,0.0013805981198972302,0.0018398134309389302,0.0036515856676062925,0.004170442947203932,0.0012657942921368052,0.004300157267103343,0.0
background_noise,zcr,segment,45,5,0.12055227101278923,0.12169961930492444,0.018318885798680414,0.09895615866388303,0.1118401431553832,0.12883984491500147,0.14148523710110347,0.095735162541008,0.144646585147629,0.0
background_noise,entropy,segment,45,5,3.73677506267706,3.656126624412258,0.20087258702048766,3.5553638074329768,3.5742576342612,3.9223781892070386,3.9688536496645153,3.5506403507259208,3.980472514778884,0.0
background_noise,voicing,segment,45,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
background_noise,hnr,segment,45,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
background_noise,spectral_centroid,segment,45,5,1609.0422411361465,1616.1725601867213,38.598666875306435,1557.7399755280585,1612.2564307816508,1626.5298462945755,1642.2191746214146,1544.1108617146604,1646.1415067031244,0.0
background_noise,band_energy_low,segment,45,5,1.5546704142643404,0.8822025536476465,0.9644175546491933,0.8287101419956497,0.8446328681990105,2.608665432026398,2.6122304920083494,0.8247294604448095,2.6131217570038374,0.0
background_noise,band_energy_mid,segment,45,5,2.732968986045056,2.8675337805031873,2.0240568028635684,0.3923412354772205,1.6241464037296094,3.660593232186994,5.074663902750491,0.08438994341412324,5.4281815703913665,0.0
background_noise,band_energy_high,segment,45,5,2.241855419392477,1.9530961061859695,1.7125696875894263,0.36468918832590846,1.4650609737529177,3.0648202311536217,4.3223268813513,0.08959624196915612,4.63670354390072,0.0
background_noise,temporal_score,segment,45,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
background_noise,formant_score,segment,45,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_speech,is_speech,segment,125,2,0.7077886710239651,0.7077886710239651,0.08588497396764708,0.6531318082788671,0.6774237472766884,0.7381535947712419,0.7624455337690631,0.6470588235294118,0.7685185185185185,0.0
normal_speech,speech_gate_open,segment,125,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
normal_speech,is_whisper,segment,125,2,0.14814814814814814,0.14814814814814814,0.20951312035156963,0.014814814814814815,0.07407407407407407,0.2222222222222222,0.28148148148148144,0.0,0.2962962962962963,0.0
normal_speech,whisper_processed,segment,125,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
normal_speech,trigger,segment,125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_speech,stage1_silero_threshold,segment,125,2,0.005,0.005,0.0,0.005,0.005,0.005,0.005,0.005,0.005,0.0
normal_speech,stage1_silero_low_pass,segment,125,2,0.931917211328976,0.931917211328976,0.07009446305879723,0.8873093681917211,0.9071350762527233,0.9566993464052288,0.976525054466231,0.8823529411764706,0.9814814814814815,0.0
normal_speech,stage1_enter_count,segment,125,2,0.10212418300653595,0.10212418300653595,0.10514169458819579,0.035212418300653595,0.06495098039215687,0.13929738562091504,0.1690359477124183,0.027777777777777776,0.17647058823529413,0.0
normal_speech,stage1_exit_count,segment,125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_speech,stage1_candidate,segment,125,2,0.863834422657952,0.863834422657952,0.1401889261175944,0.7746187363834423,0.8142701525054465,0.9133986928104575,0.9530501089324618,0.7647058823529411,0.9629629629629629,0.0
normal_speech,zcr_threshold,segment,125,2,0.08,0.08,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.0
normal_speech,zcr_pass,segment,125,2,0.2826797385620915,0.2826797385620915,0.1502024208402797,0.18709150326797386,0.22957516339869283,0.3357843137254902,0.37826797385620914,0.17647058823529413,0.3888888888888889,0.0
normal_speech,centroid_threshold,segment,125,2,1280.0,1280.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,0.0
normal_speech,centroid_pass,segment,125,2,0.24237472766884532,0.24237472766884532,0.2595805939649962,0.07717864923747277,0.150599128540305,0.33415032679738566,0.40757080610021784,0.058823529411764705,0.42592592592592593,0.0
normal_speech,group_a_pass,segment,125,2,0.3382352941176471,0.3382352941176471,0.2287698409721183,0.19264705882352942,0.25735294117647056,0.41911764705882354,0.4838235294117647,0.17647058823529413,0.5,0.0
normal_speech,entropy_threshold,segment,125,2,2.6,2.6,0.0,2.6,2.6,2.6,2.6,2.6,2.6,0.0
normal_speech,group_b_pass,segment,125,2,0.21459694989106753,0.21459694989106753,0.2202968838990769,0.07440087145969498,0.1367102396514161,0.2924836601307189,0.35479302832244003,0.058823529411764705,0.37037037037037035,0.0
normal_speech,total_band_energy,segment,125,2,3.7318040085437882,3.7318040085437882,2.8505880833239363,1.9177008608646613,2.7239689264998286,4.7396390905877475,5.545907156222914,1.7161338444558694,5.747474172631707,0.0
normal_speech,low_proportion,segment,125,2,0.8744659502027479,0.8744659502027479,0.029441343374289955,0.855729594010266,0.8640568634291468,0.884875036976349,0.8932023063952297,0.8536477766555458,0.8952841237499499,0.0
normal_speech,mid_proportion,segment,125,2,0.10352477100730983,0.10352477100730983,0.015560013863060206,0.09362243882117592,0.09802347534834654,0.10902606666627311,0.11342710319344373,0.09252217968938327,0.11452736232523639,0.0
normal_speech,high_proportion,segment,125,2,0.022009278789942202,0.022009278789942202,0.013881329511229739,0.01317525478359426,0.017101487675304457,0.026917069904579947,0.030843302796290144,0.012193696560666711,0.03182486101921769,0.0
normal_speech,low_proportion_threshold,segment,125,2,0.8,0.8,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.0
normal_speech,group_c_pass,segment,125,2,0.20070806100217867,0.20070806100217867,0.20065502886611727,0.0730119825708061,0.12976579520697168,0.27165032679738566,0.32840413943355123,0.058823529411764705,0.3425925925925926,0.0
normal_speech,silero_rolling_median,segment,125,2,0.5612761675698476,0.5612761675698476,0.21693847795711424,0.4232173655924601,0.4845768331379656,0.6379755020017295,0.699334969547235,0.4078774987060837,0.7146748364336114,0.0
normal_speech,high_silero_threshold,segment,125,2,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0
normal_speech,high_silero_raw,segment,125,2,0.5855119825708062,0.5855119825708062,0.24571575511820118,0.4291394335511982,0.4986383442265795,0.6723856209150327,0.741884531590414,0.4117647058823529,0.7592592592592593,0.0
normal_speech,high_silero_count,segment,125,2,6.573529411764706,6.573529411764706,6.967081520514513,2.139705882352941,4.110294117647059,9.036764705882353,11.007352941176471,1.6470588235294117,11.5,0.0
normal_speech,high_silero_normal_evidence,segment,125,2,0.49891067538126366,0.49891067538126366,0.28962107813305216,0.31459694989106757,0.39651416122004357,0.6013071895424836,0.6832244008714596,0.29411764705882354,0.7037037037037037,0.0
normal_speech,silero_penalty,segment,125,2,0.49891067538126366,0.49891067538126366,0.28962107813305216,0.31459694989106757,0.39651416122004357,0.6013071895424836,0.6832244008714596,0.29411764705882354,0.7037037037037037,0.0
normal_speech,group_count,segment,125,2,0.7535403050108933,0.7535403050108933,0.6497217537373124,0.34005991285403053,0.5238289760348585,0.9832516339869282,1.167020697167756,0.29411764705882354,1.212962962962963,0.0
normal_speech,effective_group_score,segment,125,2,0.25462962962962965,0.25462962962962965,0.36010067560426035,0.025462962962962965,0.12731481481481483,0.3819444444444445,0.48379629629629634,0.0,0.5092592592592593,0.0
normal_speech,grouped_v1_raw_is_whisper,segment,125,2,0.1914488017429194,0.1914488017429194,0.18756045884414413,0.07208605664488017,0.12513616557734203,0.2577614379084967,0.3108115468409586,0.058823529411764705,0.32407407407407407,0.0
normal_speech,stage2_is_whisper,segment,125,2,0.14814814814814814,0.14814814814814814,0.20951312035156963,0.014814814814814815,0.07407407407407407,0.2222222222222222,0.28148148148148144,0.0,0.2962962962962963,0.0
normal_speech,stage2_consecutive_count,segment,125,2,0.6759259259259259,0.6759259259259259,0.9559036116040365,0.06759259259259259,0.33796296296296297,1.0138888888888888,1.2842592592592592,0.0,1.3518518518518519,0.0
normal_speech,legacy_is_whisper,segment,125,2,0.18518518518518517,0.18518518518518517,0.261891400439462,0.018518518518518517,0.09259259259259259,0.2777777777777778,0.3518518518518518,0.0,0.37037037037037035,0.0
normal_speech,grouped_v1_is_whisper,segment,125,2,0.14814814814814814,0.14814814814814814,0.20951312035156963,0.014814814814814815,0.07407407407407407,0.2222222222222222,0.28148148148148144,0.0,0.2962962962962963,0.0
normal_speech,final_trigger,segment,125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_speech,rms,segment,125,2,0.004281748204602682,0.004281748204602682,0.001463314571343468,0.0033505005138372347,0.003764388376399656,0.004799108032805708,0.005212995895368128,0.0032470285481966295,0.005316467861008734,0.0
normal_speech,zcr,segment,125,2,0.08216839275724203,0.08216839275724203,0.01460535824936395,0.07287359968343632,0.07700461882734996,0.0873321666871341,0.09146318583104775,0.0718408448974579,0.09249594061702616,0.0
normal_speech,entropy,segment,125,2,2.3614326488591777,2.3614326488591777,0.21931759144886945,2.2218597883268814,2.2838921707856796,2.438973126932676,2.5010055093914745,2.2063516927121816,2.5165136050061743,0.0
normal_speech,voicing,segment,125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_speech,hnr,segment,125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_speech,spectral_centroid,segment,125,2,1206.7045557090587,1206.7045557090587,153.74719736752644,1108.8604384467546,1152.3467127855563,1261.0623986325609,1304.5486729713625,1097.9888698620541,1315.420241556063,0.0
normal_speech,band_energy_low,segment,125,2,3.4250973172881616,3.4250973172881616,2.560514851478525,1.7955956439597642,2.5198186098834965,4.330376024692827,5.054598990616559,1.6145399024788312,5.235654732097492,0.0
normal_speech,band_energy_mid,segment,125,2,0.29705176965246183,0.29705176965246183,0.28067553458268923,0.1184309532175408,0.19781798274417234,0.39628555656075126,0.4756725860873828,0.0985841958358829,0.4955193434690407,0.0
normal_speech,band_energy_high,segment,125,2,0.009654921603164758,0.009654921603164758,0.009397697262722866,0.0036742636873561226,0.0063323338721599605,0.012977509334169555,0.015635579518973392,0.0030097461411551633,0.01630009706517435,0.0
normal_speech,temporal_score,segment,125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal_speech,formant_score,segment,125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silence,is_speech,segment,912,10,0.0022727272727272726,0.0,0.007186994682200861,0.0,0.0,0.0,0.012499999999999976,0.0,0.022727272727272728,0.0
silence,speech_gate_open,segment,912,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
silence,is_whisper,segment,912,10,0.3871058249744146,0.1861580556896829,0.41310293041270874,0.0,0.0330188679245283,0.7166666666666667,1.0,0.0,1.0,0.0
silence,whisper_processed,segment,912,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
silence,trigger,segment,912,10,0.0019724770642201837,0.0,0.005251699407643789,0.0,0.0,0.0,0.010542813455657479,0.0,0.016666666666666666,0.0
silence,stage1_silero_threshold,segment,912,10,0.004999999999999999,0.005,9.14279549108516e-19,0.005,0.005,0.005,0.005,0.005,0.005,0.0
silence,stage1_silero_low_pass,segment,912,10,0.32854241190178624,0.11585385482053757,0.4081509976006638,0.0,0.0047169811320754715,0.5428030303030303,1.0,0.0,1.0,0.0
silence,stage1_enter_count,segment,912,10,0.0037216548381512893,0.0,0.007846891995978557,0.0,0.0,0.0,0.01863423922451099,0.0,0.018867924528301886,0.0
silence,stage1_exit_count,segment,912,10,0.3339879047943241,0.13914373088685014,0.4041174378099873,0.0,0.0,0.680921052631579,0.9316037735849054,0.0,1.0454545454545454,0.0
silence,stage1_candidate,segment,912,10,0.3916512795198691,0.1861580556896829,0.41776337849714196,0.0,0.0330188679245283,0.7507575757575757,1.0,0.0,1.0,0.0
silence,zcr_threshold,segment,912,10,0.07999999999999999,0.08,1.4628472785736255e-17,0.08,0.08,0.08,0.08,0.08,0.08,0.0
silence,zcr_pass,segment,912,10,0.9780137779289758,0.9938168960244649,0.035085246019466214,0.9125,0.9803229665071771,1.0,1.0,0.9090909090909091,1.0,0.0
silence,centroid_threshold,segment,912,10,1280.0,1280.0,0.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,0.0
silence,centroid_pass,segment,912,10,0.9874821260904003,1.0,0.01739656962152683,0.9600000000000001,0.9746408170330622,1.0,1.0,0.9545454545454546,1.0,0.0
silence,group_a_pass,segment,912,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
silence,entropy_threshold,segment,912,10,2.6000000000000005,2.6,4.681111291435602e-16,2.6,2.6,2.6,2.6,2.6,2.6,0.0
silence,group_b_pass,segment,912,10,0.9984709480122325,1.0,0.00483528694215348,0.9915902140672783,1.0,1.0,1.0,0.9847094801223242,1.0,0.0
silence,total_band_energy,segment,912,10,0.019113238059673524,0.003533938049358975,0.036032723290127036,0.0015812976195093743,0.0021755641886073117,0.0059420072614138385,0.08537295100984875,0.0014844149559839499,0.11090728842065074,0.0
silence,low_proportion,segment,912,10,0.6793960832398518,0.6854640959439564,0.05274334913889707,0.6075877191841458,0.63646223216479,0.7261558243865329,0.7431072706649045,0.5957739059450766,0.7496450930952951,0.0
silence,mid_proportion,segment,912,10,0.26007721766575564,0.242382147803406,0.05241764229077231,0.19928549094477085,0.21887887833319758,0.30644759673476557,0.33052375332315687,0.18777472093004816,0.3309303475757657,0.0
silence,high_proportion,segment,912,10,0.0605266990943925,0.060929096101857545,0.010935488973819286,0.048610555065134106,0.051654128179155726,0.06358037577390831,0.07810970088672076,0.04704282817011502,0.08130912857907453,0.0
silence,low_proportion_threshold,segment,912,10,0.8,0.8,5.233641528945917e-17,0.8,0.8,0.8,0.8000000000000002,0.8,0.8000000000000002,0.0
silence,group_c_pass,segment,912,10,0.9535030815324337,0.9706140350877193,0.06097577583231311,0.8567105187236743,0.9323863636363636,0.9971264367816092,1.0,0.8012232415902141,1.0,0.0
silence,silero_rolling_median,segment,912,10,0.024200534665852463,0.003760622982745947,0.03990129919113396,0.00036614110948365327,0.0010094613064394696,0.03154860421095667,0.09502509805024592,0.00018513378660519667,0.11952111928258087,0.0
silence,high_silero_threshold,segment,912,10,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0
silence,high_silero_raw,segment,912,10,0.011363636363636364,0.0,0.03593497341100431,0.0,0.0,0.0,0.062499999999999875,0.0,0.11363636363636363,0.0
silence,high_silero_count,segment,912,10,0.11363636363636365,0.0,0.3593497341100432,0.0,0.0,0.0,0.6249999999999989,0.0,1.1363636363636365,0.0
silence,high_silero_normal_evidence,segment,912,10,0.011363636363636364,0.0,0.03593497341100431,0.0,0.0,0.0,0.062499999999999875,0.0,0.11363636363636363,0.0
silence,silero_penalty,segment,912,10,0.011363636363636364,0.0,0.03593497341100431,0.0,0.0,0.0,0.062499999999999875,0.0,0.11363636363636363,0.0
silence,group_count,segment,912,10,2.951974029544666,2.9706140350877193,0.06525991025864775,2.8483007327909524,2.9323863636363634,2.9971264367816093,3.0,2.785932721712538,3.0,0.0
silence,effective_group_score,segment,912,10,2.9406103931810295,2.9706140350877193,0.07406242789869205,2.8106720878509868,2.9246462264150943,2.9971264367816093,3.0,2.785932721712538,3.0,0.0
silence,grouped_v1_raw_is_whisper,segment,912,10,0.9939254934667779,1.0,0.014647409343890257,0.968119266055046,1.0,1.0,1.0,0.9545454545454546,1.0,0.0
silence,stage2_is_whisper,segment,912,10,0.3871058249744146,0.1861580556896829,0.41310293041270874,0.0,0.0330188679245283,0.7166666666666667,1.0,0.0,1.0,0.0
silence,stage2_consecutive_count,segment,912,10,14.403530151326038,8.86888379204893,22.914795061886906,0.0,0.5943396226415094,15.3484649122807,49.94999999999994,0.0,76.5,0.0
silence,legacy_is_whisper,segment,912,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
silence,grouped_v1_is_whisper,segment,912,10,0.3871058249744146,0.1861580556896829,0.41310293041270874,0.0,0.0330188679245283,0.7166666666666667,1.0,0.0,1.0,0.0
silence,final_trigger,segment,912,10,0.0019724770642201837,0.0,0.005251699407643789,0.0,0.0,0.0,0.010542813455657479,0.0,0.016666666666666666,0.0
silence,rms,segment,912,10,0.00026590393780850463,0.00015726659719881195,0.00027448685886047856,0.00011250831729321145,0.00011705023670012516,0.00019353924553109513,0.0007769818009186005,0.0001099113960491361,0.0009347154873568066,0.0
silence,zcr,segment,912,10,0.13245435043901857,0.13575380752651908,0.01386968240604724,0.11243215031315236,0.12184812587385796,0.13959717213892575,0.1504271050800278,0.11064718162839245,0.1513743910925539,0.0
silence,entropy,segment,912,10,3.661399449824804,3.639479104199534,0.1164092352795509,3.51907491462439,3.589947651286637,3.7316727301291106,3.831267319374263,3.481661138876245,3.8886907065923735,0.0
silence,voicing,segment,912,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
