stage,comparison,feature,weighting,median_difference,effect_size,roc_auc,distribution_overlap,overlap_measure,candidate_threshold,threshold_direction,precision,recall,f1,tn,fp,fn,tp,confusion_matrix
whisper,whisper_vs_normal_speech,temporal_v1_raw_is_whisper,frame,0.0,0.0,0.5525592712632497,0.8948814574735007,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,temporal_v1_is_whisper,frame,0.0,0.0,0.5525592712632497,0.8948814574735007,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,temporal_v1_qualifying_run,frame,0.0,0.0,0.5681420270940587,0.8588217022157798,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,webrtc_mode_0_evaluated,frame,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,webrtc_mode_0_is_speech,frame,-1.0,-2.1824804994628932,0.3347955303953344,0.6695910607906688,shared_histogram_mass,0.0,<=,0.626378896882494,0.5522198731501057,0.5869662921348314,2733,779,1059,1306,"[[2733, 779], [1059, 1306]]"
whisper,whisper_vs_normal_speech,webrtc_mode_1_evaluated,frame,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,webrtc_mode_1_is_speech,frame,-1.0,-2.180743595692759,0.33072666592823396,0.6614533318564679,shared_histogram_mass,0.0,<=,0.6274694261523989,0.5640591966173362,0.5940770429748385,2720,792,1031,1334,"[[2720, 792], [1031, 1334]]"
whisper,whisper_vs_normal_speech,webrtc_mode_2_evaluated,frame,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,webrtc_mode_2_is_speech,frame,-1.0,-2.0899371984915147,0.36243907930285535,0.7248781586057107,shared_histogram_mass,0.0,<=,0.5298165137614679,0.6837209302325581,0.5970094148052427,2077,1435,748,1617,"[[2077, 1435], [748, 1617]]"
whisper,whisper_vs_normal_speech,webrtc_mode_3_evaluated,frame,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,webrtc_mode_3_is_speech,frame,0.0,0.0,0.452875854214123,0.905751708428246,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,webrtc_assist_open,frame,-1.0,-2.155838032043812,0.3293877951523499,0.6587755903046998,shared_histogram_mass,0.0,<=,0.6122715404699739,0.5949260042283299,0.6034741582672101,2621,891,958,1407,"[[2621, 891], [958, 1407]]"
whisper,whisper_vs_normal_speech,webrtc_assist_enter_count,frame,0.0,0.0,0.514595804418075,0.9695796231103747,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,webrtc_assist_exit_count,frame,0.0,0.0,0.5103739760266222,0.9779718705302749,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,temporal_candidate,frame,0.0,0.0,0.5525592712632497,0.8948814574735007,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,temporal_qualifying_run,frame,0.0,0.0,0.5681420270940587,0.8588217022157798,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,assisted_confirmation_requirement,frame,0.0,,0.5,1.0,shared_histogram_mass,15.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,fallback_confirmation_requirement,frame,0.0,,0.5,1.0,shared_histogram_mass,24.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,confirmation_requirement,frame,9.0,2.1558380320438117,0.67061220484765,0.6587755903046999,shared_histogram_mass,24.0,>=,0.6122715404699739,0.5949260042283299,0.6034741582672101,2621,891,958,1407,"[[2621, 891], [958, 1407]]"
whisper,whisper_vs_normal_speech,actuation_enabled,frame,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,actuation_requested,frame,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_normal_speech,actuation_started,frame,0.0,,0.5,1.0,shared_histogram_mass,0.0,>=,0.40241619874085416,1.0,0.5738898325649114,0,3512,0,2365,"[[0, 3512], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,is_speech,frame,0.0,0.0,0.35012413570233575,0.7002482714046715,shared_histogram_mass,0.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,speech_gate_open,frame,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,comparison_speech_evaluated,frame,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,comparison_speech_is_speech,frame,0.0,0.0,0.48675528790859257,0.9735105758171851,shared_histogram_mass,0.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,comparison_speech_aggressiveness,frame,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,is_whisper,frame,0.0,0.0,0.5674472767456082,0.8651054465087836,shared_histogram_mass,0.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,whisper_processed,frame,0.0,,0.5,1.0,shared_histogram_mass,1.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,trigger,frame,0.0,0.0,0.5013302566439455,0.9973394867121089,shared_histogram_mass,0.0,>=,0.2528870829769033,1.0,0.40368695058462056,0,6987,0,2365,"[[0, 6987], [0, 2365]]"
whisper,whisper_vs_all_non_whisper,total_band_energy,frame,-0.002252810723703501,-0.0007429611029497992,0.4814819185494293,0.9771454144226168,shared_histogram_mass,0.2514697289893395,<=,0.27924281984334204,0.9044397463002114,0.4267331670822942,1466,5521,226,2139,"[[1466, 5521], [226, 2139]]"
whisper,whisper_vs_all_non_whisper,low_proportion,frame,-0.17996394517962533,-0.7668910561583672,0.25832480798680485,0.6632097483366116,shared_histogram_mass,0.7009166792733075,<=,0.39126499207965604,0.7310782241014799,0.5097287735849056,4297,2690,636,1729,"[[4297, 2690], [636, 1729]]"
