frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_low_proportion_max,temporal_v1_low_proportion_max_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
0,2026-08-18T21:58:06.893119,shadow,analysis_full,silero,webrtc,False,0.0,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,15.705813383158846,0.18700692592053217,0.4265382338216294,0.38645484025777477,,,,,,,,,,,,,,True,False,temporal_v1,False,0.012050059435705737,0.1336116910229645,4.812606919686248,0.6013392417858229,106.23089382242355,2361.190673396897,2.937095879866089,6.699129901184684,6.069587602107073,0.0,0.0,,,,,,,,1.5919169774448725,-0.0009574237514179026,3500.0000000000005,0.026272693794273928,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,True,True,True,False,1,0,False,0,15,24,24,,,,False,False,False,
1,2026-08-18T21:58:07.215218,shadow,analysis_full,silero,webrtc,False,0.009140015579760075,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.010794931882375002,0.43902493177840446,0.4948242054701927,0.06615086265876681,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003157090471344058,0.13987473903966596,3.9953404648710626,0.8712576830154961,76.16102064229581,1626.4233133474402,0.004739244233212208,0.005341593591801062,0.0007140940563617318,0.0,0.0,,,,,,,0.004692314584579758,1.2863773587513838,-0.0007602864382218981,1700.0000000000002,0.024316721567777578,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,True,True,True,False,2,0,False,0,15,24,24,,,,False,False,False,
2,2026-08-18T21:58:07.374677,shadow,analysis_full,silero,webrtc,False,0.008119507692754269,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004930453197941441,0.5804956920558273,0.3972475677933242,0.022256739948027137,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00021272571075663907,0.1336116910229645,3.6045726867454753,0.9121936594277139,72.87751595770754,1408.425460943852,0.0028621068412878837,0.0019586105410010547,0.00010973581465250141,0.0,0.0,,,,,,,0.005319795832069946,1.4475915358342484,-0.0008714900822266313,1300.0,0.009118289411392755,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,True,True,True,False,3,0,False,0,15,24,24,,,,False,False,False,
3,2026-08-18T21:58:07.388258,shadow,analysis_full,silero,webrtc,False,0.0034567872062325478,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.003907298966393311,0.6288354275182579,0.33686423286884676,0.034300339356963916,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00018843740595939009,0.13987473903966596,3.6715172456561995,0.9144059997531727,71.8080372074264,1456.5690674134605,0.002457048015973585,0.0013162292689033205,0.0001340216805164049,0.0,0.0,,,,,,,0.005193061605076418,1.1757717563267698,-0.0006919882065582832,1266.6666666666667,0.01711170182719052,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,False,True,False,False,4,0,False,0,15,24,24,,,,False,False,False,
4,2026-08-18T21:58:07.397777,shadow,analysis_full,silero,webrtc,False,0.0024922050070017576,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0037875875685398925,0.6844354536708509,0.25873526949858744,0.05682927656654133,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00019071664675771762,0.1336116910229645,3.754353988397047,0.9022289135617543,71.85727582368222,1550.1751964140055,0.0025923592157916764,0.0009799824902956685,0.00021524586145254737,0.0,0.0,,,,,,,0.004524660765869927,1.4378847568556354,-0.000856120373715014,1500.0,0.014894688124320536,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,False,True,False,False,5,0,False,0,15,24,24,,,,False,False,False,
5,2026-08-18T21:58:07.406055,shadow,analysis_full,silero,webrtc,False,0.0027546905912458897,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0038451855864101744,0.772675350607198,0.19285314610429208,0.03447150302844425,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00018940062479089558,0.08768267223382047,3.213758462989321,0.9277778861564812,71.91657856813138,1513.0224003348444,0.002971080121129226,0.0007415561376940794,0.0001325493265868685,0.0,0.0,,,,,,,0.003970603422937803,1.1896042005645222,-0.0007001056325124354,1200.0,0.01778313564224038,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,False,True,False,False,6,0,False,0,15,24,24,,,,False,False,False,
6,2026-08-18T21:58:07.414874,shadow,analysis_full,silero,webrtc,False,0.003181344596669078,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0029237371209749983,0.6357568162071991,0.3090953846655738,0.05514779878519906,,,,,,,,,,,,,,False,False,temporal_v1,False,0.000169032800747006,0.1315240083507307,3.7194430846519455,0.9023669553967973,70.77578664007302,1560.0413028220867,0.0018587858034578675,0.0009037136500687844,0.0001612376664483464,0.0,0.0,,,,,,,0.006934395589321495,1.1699474944086836,-0.0006960211658100985,1500.0,0.02492636784402846,False,,,,,,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
7,2026-08-18T21:58:07.430909,shadow,analysis_full,silero,webrtc,False,0.003167926799505949,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00284087850042153,0.6919495878161909,0.25406249927741187,0.05398791255439357,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00016522623987972771,0.13987473903966596,3.6306318126072648,0.9045338989649616,70.58117837484805,1514.948705939454,0.001965744707402556,0.0007217606919605598,0.0001533731000584143,0.0,0.0,,,,,,,0.003609711620230842,1.7022819128944506,-0.0010397815245298222,1566.6666666666667,0.006632799154581034,False,,,,,,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
8,2026-08-18T21:58:07.441382,shadow,analysis_full,silero,webrtc,False,0.0029860609211027622,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002933587786065803,0.7127855348406941,0.2239128186489869,0.06330164616943956,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00016652662760834288,0.15657620041753653,3.814675814239867,0.900919188125948,70.63447124605939,1529.4736221198957,0.002091018939093041,0.0006568679099322351,0.000185700936040527,0.0,0.0,,,,,,,0.0032083270985686736,1.546320768816617,-0.0009160830592343256,1600.0,0.009797745998862156,False,,,,,,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
9,2026-08-18T21:58:07.449477,shadow,analysis_full,silero,webrtc,False,0.002527326811105013,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0013253368320657547,0.6229186447063297,0.28937393634414865,0.0877074181949964,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00011503216096375748,0.1524008350730689,3.9521873928012936,0.873183291412091,67.10357409118959,1640.5451101057215,0.0008255770232097805,0.00038351793607675137,0.00011624187177922287,0.0,0.0,0.16044275399788704,0.09093697967384677,0.1016877574265621,0.017596081424388704,0.3898314164775375,256.96156082775803,0.0031522653066812646,1.1593524623402225,-0.0006937682820517292,1800.0000000000002,0.03176442727409387,True,0.0030769938603043556,0.16044275399788704,True,True,True,0.85,True,True,True,1,True,False,True,False,True,False,True,False,False,0,0,True,1,15,24,24,,,,False,False,False,
10,2026-08-18T21:58:07.459021,shadow,analysis_full,silero,webrtc,False,0.003305590944364667,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0020789012072503633,0.7483191220788522,0.1783063849078247,0.07337449253229979,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00014165702365596296,0.14613778705636743,3.6027742404932104,0.8998070805298711,69.16169960055262,1586.692203750954,0.001555681526298258,0.0003706813588453247,0.00015253832110678078,0.0,0.0,0.09071904235881546,0.09189195828593379,0.01877885459826652,0.017905454398656838,0.20682230411090985,67.81126539181399,0.003161815475789055,1.333042434436968,-0.0007869757245728675,1600.0,0.016329915519996855,True,0.0031746356980875134,0.09071904235881546,True,True,True,0.85,True,True,True,2,True,False,True,False,True,False,True,False,False,0,0,True,2,15,24,24,,,,False,False,False,
11,2026-08-18T21:58:07.465645,shadow,analysis_full,silero,webrtc,False,0.0021453825756907463,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0006965648920593519,0.6855918397644128,0.22201876128152315,0.09238939751844773,,,,,,,,,,,,,,False,False,temporal_v1,False,8.800719170093414e-05,0.1544885177453027,3.860265519445198,0.8807440049936625,64.55593212050248,1609.5261120740759,0.0004775592058622707,0.0001546504744872152,6.43552107098661e-05,0.0,0.0,0.05668174442603681,0.06449201448984195,0.021781196989639966,0.018729899638711384,0.1906012740560533,65.7828045951362,0.0035337424751539915,1.621282296685957,-0.0009823956196779802,1766.6666666666667,0.010085560147945783,True,0.0030769938603043556,0.05668174442603681,True,True,True,0.85,True,True,True,3,True,False,True,False,True,False,True,False,False,0,0,True,3,15,24,24,,,,False,False,False,
12,2026-08-18T21:58:07.480160,shadow,analysis_full,silero,webrtc,False,0.002344651147723198,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0017626788650698328,0.6931086476982186,0.2501987851596737,0.05669256657478949,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00013631793145231475,0.13569937369519833,3.759537147643217,0.908029461634518,68.84903694687262,1509.9785948499275,0.0012217279644947824,0.0004410201106671045,9.993078890794587e-05,0.0,0.0,0.04684752250077043,0.047461838734354535,0.018419235938932955,0.01869612791418631,0.18994065408811964,51.43249063138182,0.003117370974054223,1.3301650343705693,-0.0008007168423387165,1533.3333333333335,0.018578561278117318,True,0.002870375756174326,0.04684752250077043,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
