frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_low_proportion_max,temporal_v1_low_proportion_max_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
0,2026-08-18T21:55:29.177529,shadow,analysis_full,silero,webrtc,False,0.0,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,88.85678059829112,0.20328037909734023,0.43608680478154643,0.3606328161211022,,,,,,,,,,,,,,True,False,temporal_v1,False,0.028396128276349363,0.25052192066805845,4.727296442599511,0.6293119876591071,113.87344730670577,2271.629777717468,18.062840045389805,38.749269534283684,32.04467101861665,0.0,0.0,,,,,,,,1.8707978319520817,-0.0011205088443345071,3366.666666666667,0.011382567687199788,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,True,True,True,False,1,0,False,0,15,24,24,,,,False,False,False,
1,2026-08-18T21:55:29.450791,shadow,analysis_full,silero,webrtc,False,0.011605722829699516,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.012897112729319688,0.34659480129466647,0.2896427077345234,0.36376249089327334,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003435171906277318,0.31315240083507306,4.34885391505221,0.6612137753886395,75.70465399167931,2151.0448008866956,0.004470072223693471,0.0037355546528775436,0.004691485851748673,0.0,0.0,,,,,,,0.002909763605157284,1.0787981200609769,-0.0006368527088790846,3300.0000000000005,0.04806236832230188,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,True,True,True,False,2,0,False,0,15,24,24,,,,False,False,False,
2,2026-08-18T21:55:29.502345,shadow,analysis_full,silero,webrtc,False,0.005622544325888157,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.011481525113019758,0.33407537297496814,0.30982809575764597,0.35609653118028944,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003237279219809985,0.3068893528183716,4.363332192662581,0.6617545661997624,75.1881870385088,2147.460064665198,0.0038356947844535388,0.0035572990621605023,0.004088531265405717,0.0,0.0,,,,,,,0.0031498750449006022,1.3283676995351352,-0.0007915161879640701,3300.0000000000005,0.028926671078659642,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,True,True,True,False,3,0,False,0,15,24,24,,,,False,False,False,
3,2026-08-18T21:55:29.508514,shadow,analysis_full,silero,webrtc,False,0.003434473881497979,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.011130249436487155,0.4988550976623069,0.2803847751246811,0.22076012712316684,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00032214131189561813,0.2839248434237996,4.284948093641161,0.7747160758387586,75.82856109828414,1939.4985082166525,0.005552381669644636,0.0031207524853310593,0.0024571152805114606,0.0,0.0,,,,,,,0.003354871499035316,1.2639284752635356,-0.0007474206874083534,2800.0,0.033118227538936056,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,True,True,False,False,4,0,False,0,15,24,24,,,,False,False,False,
4,2026-08-18T21:55:29.513128,shadow,analysis_full,silero,webrtc,False,0.002904987195506692,True,True,True,1,False,True,False,0,0.0,,,,,,,,,,,,,0.008296134943695058,0.5266045618435087,0.27206159412357156,0.2013338439123817,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0002804635787899898,0.3068893528183716,4.285947499842854,0.7733109568986551,74.60375735290773,1967.3113322256986,0.0043687825070191574,0.002257059697845944,0.0016702927378299565,0.0,0.0,,,,,,,0.0016820610602311114,1.282983504484192,-0.0007705392917252334,3000.0,0.034444790182611755,False,,,,,,0.85,True,False,False,0,True,True,True,True,True,False,True,False,False,5,0,False,0,15,24,24,,,,False,False,False,
5,2026-08-18T21:55:29.518431,shadow,analysis_full,silero,webrtc,False,0.0025565142277628183,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.008960775525010135,0.514070385799443,0.30484140003760263,0.18108821405135683,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00028847921917010504,0.2546972860125261,4.285519314314881,0.7877768215960999,74.9319748881854,1925.17510819824,0.004606469331204166,0.0027316153564667734,0.0016226908363391947,0.0,0.0,,,,,,,0.001829808250294772,1.1660087336750284,-0.000691118928082574,2600.0,0.04243924539681963,False,,,,,,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
6,2026-08-18T21:55:29.523956,shadow,analysis_full,silero,webrtc,False,0.002624454675242305,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.005882495977060157,0.4179329258485961,0.31809959392752574,0.26396748005388226,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00023339633722690807,0.2839248434237996,4.315308810147775,0.7300621450616963,72.73361013301394,2031.1156327320746,0.0024584887549853477,0.0018712195815831396,0.0015527876394916698,0.0,0.0,,,,,,,0.00212232975722269,1.3628374015864737,-0.0008175609281829953,3066.666666666667,0.02745401511538197,False,,,,,,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
7,2026-08-18T21:55:29.528577,shadow,analysis_full,silero,webrtc,False,0.0034866901114583015,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0044662967948780755,0.32125232788579844,0.395366214230651,0.28338145765965134,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00020703669313087888,0.27348643006263046,4.40366127561331,0.6902709541207174,71.4275605572445,2206.4104768196753,0.0014348082423834621,0.001765822855421435,0.0012656656960731778,0.0,0.0,,,,,,,0.0030773677827987175,1.0553597205578191,-0.0006250317842123862,3133.3333333333335,0.06090151977426106,False,,,,,,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
8,2026-08-18T21:55:29.534238,shadow,analysis_full,silero,webrtc,False,0.0030719186179339886,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.005895106869787826,0.2925180755954414,0.43331273156497835,0.27416919266994805,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0002362237011819471,0.2839248434237996,4.440086521248633,0.6990272980406045,72.65175592285615,2162.117678461238,0.001724425316979801,0.002554424860615232,0.0016162566911927926,0.0,0.0,,,,,,,0.0034141110405623543,0.9541206423245324,-0.0005597570791216424,3233.3333333333335,0.0751796001276715,False,,,,,,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
9,2026-08-18T21:55:29.543564,shadow,analysis_full,silero,webrtc,False,0.00309662614017725,True,True,False,1,True,True,False,1,0.0,,,,,,,,,,,,,0.0058989889356205714,0.19633228759226823,0.4086972317433869,0.39497048049482436,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00023420327965586112,0.3068893528183716,4.460015403203429,0.5913211867133414,71.85022518887618,2412.806135584991,0.0011581619922118663,0.002410900448072996,0.0023299264943357095,0.0,0.0,0.11494410438109051,0.06230789000255427,0.07162903485907524,0.02110109188892405,0.12732082077809134,148.80056673891482,0.002974950030893159,0.9235296125480157,-0.0005376123560676833,3400.0000000000005,0.07591512683088952,True,0.0030842723790556192,0.11494410438109051,True,True,True,0.85,True,True,True,1,True,False,True,False,True,False,True,False,False,0,0,True,1,15,24,24,,,,False,False,False,
