frame,timestamp,processing_mode,detector_profile,speech_detector_implementation,comparison_speech_detector_implementation,is_speech,speech_probability,speech_gate_open,comparison_speech_evaluated,comparison_speech_is_speech,comparison_speech_aggressiveness,is_whisper,whisper_processed,trigger,raw_score,whisper_probability,stage1_silero_threshold,stage1_silero_low_pass,stage1_enter_count,stage1_exit_count,stage1_candidate,zcr_threshold,zcr_pass,centroid_threshold,centroid_pass,group_a_pass,entropy_threshold,group_b_pass,total_band_energy,low_proportion,mid_proportion,high_proportion,low_proportion_threshold,group_c_pass,silero_rolling_median,high_silero_threshold,high_silero_raw,high_silero_count,high_silero_normal_evidence,silero_penalty,group_count,effective_group_score,grouped_v1_raw_is_whisper,stage2_is_whisper,stage2_consecutive_count,legacy_is_whisper,grouped_v1_is_whisper,whisper_classifier_implementation,final_trigger,rms,zcr,entropy,voicing,hnr,spectral_centroid,band_energy_low,band_energy_mid,band_energy_high,temporal_score,formant_score,low_proportion_std,mid_proportion_std,high_proportion_std,zcr_std,entropy_std,spectral_centroid_std,spectral_flux,cepstral_peak_prominence,spectral_slope,spectral_rolloff,spectral_flatness,temporal_v1_window_full,temporal_v1_silero_median,temporal_v1_low_proportion_std,temporal_v1_silero_min_pass,temporal_v1_silero_max_pass,temporal_v1_low_proportion_std_pass,temporal_v1_low_proportion_max,temporal_v1_low_proportion_max_pass,temporal_v1_raw_is_whisper,temporal_v1_is_whisper,temporal_v1_qualifying_run,webrtc_mode_0_evaluated,webrtc_mode_0_is_speech,webrtc_mode_1_evaluated,webrtc_mode_1_is_speech,webrtc_mode_2_evaluated,webrtc_mode_2_is_speech,webrtc_mode_3_evaluated,webrtc_mode_3_is_speech,webrtc_assist_open,webrtc_assist_enter_count,webrtc_assist_exit_count,temporal_candidate,temporal_qualifying_run,assisted_confirmation_requirement,fallback_confirmation_requirement,confirmation_requirement,threshold_crossing_route,trigger_route,trigger_suppression_reason,actuation_enabled,actuation_requested,actuation_started,actuation_suppression_reason
10,2026-08-18T21:57:22.761745,shadow,analysis_full,silero,webrtc,False,0.0031705452129244804,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.00025796621449396674,0.6770934191951228,0.18795811553400874,0.1349484613943918,,,,,,,,,,,,,,False,True,temporal_v1,False,5.7693956340772346e-05,0.16701461377870563,3.766616633552464,0.83941571429953,59.7284235464027,1902.2079672342684,0.0001746672262085424,4.848684354772788e-05,3.481214373769646e-05,0.0,0.0,0.018156658596636094,0.017540137338982686,0.023545889382243175,0.014944075297013179,0.07541802242375513,125.938194018296,0.0031636505072453027,0.9568736244480638,-0.0005684869326110882,2500.0,0.05346201071491424,True,0.003139178385026753,0.018156658596636094,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
11,2026-08-18T21:57:22.772955,shadow,analysis_full,silero,webrtc,False,0.0024155706632882357,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.000715430000740156,0.6269268775702082,0.22288074197374405,0.150192379058287,,,,,,,,,,,,,,False,True,temporal_v1,False,8.810995840225717e-05,0.21920668058455114,3.9084468489338087,0.8496327022902376,64.41166689263775,1751.9233693800577,0.00044852229648407766,0.00015945556939524222,0.00010745213386083606,0.0,0.0,0.03120171872498929,0.016825844851400876,0.03369095426687727,0.025246290534999542,0.07571662470647135,132.73415728442274,0.003310235423771453,1.135443402056163,-0.0006694864457856754,2366.666666666667,0.030275666633713855,True,0.0031043298076838255,0.03120171872498929,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
12,2026-08-18T21:57:22.783164,shadow,analysis_full,silero,webrtc,False,0.0022784490138292313,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0005088857944272131,0.6710151757706079,0.24722647744047133,0.08175834482384331,,,,,,,,,,,,,,False,True,temporal_v1,False,7.512841589469431e-05,0.18997912317327767,3.8286895126349174,0.874992924206515,62.90649159082016,1630.7453991728662,0.0003414700907947418,0.00012581004237573572,4.160566025673553e-05,0.0,0.0,0.031289194858455445,0.018619220979911724,0.03250407841281029,0.025823208511175328,0.07609208917464845,127.1144591626175,0.004291482705468059,1.3733090605601068,-0.0008261877130040482,1966.6666666666667,0.018352784495841726,True,0.003010141896083951,0.031289194858455445,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
13,2026-08-18T21:57:22.792962,shadow,analysis_full,silero,webrtc,False,0.003266177838668227,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0036306562365665054,0.6949272126587396,0.23737693498635395,0.06769585207947412,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001871871041916878,0.19206680584551147,3.8887006183531323,0.891627100748305,71.63907801567805,1548.8498993509322,0.002523041818599231,0.0008618340494252479,0.00024578036754202635,0.0,0.0,0.031210149548190975,0.018340938116718206,0.03178469649076625,0.027284822505049662,0.07293594705238444,124.53066965701868,0.0021230696203371805,1.6429486191633336,-0.0009861811331046456,1700.0000000000002,0.009827588487473813,True,0.003010141896083951,0.031210149548190975,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
14,2026-08-18T21:57:22.814120,shadow,analysis_full,silero,webrtc,False,0.0027645204681903124,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002419375341937771,0.6723177610990929,0.22720752155115326,0.10047471693642393,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00015527609440071412,0.20668058455114824,3.9688641949175363,0.8724973920346026,69.86329081610592,1670.179918295484,0.0016265890131499545,0.0005497002751436549,0.0002430860526441614,0.0,0.0,0.03187886915003603,0.017957697974038758,0.03153267480578602,0.02994132915816127,0.07936773442619302,120.82148815074885,0.0016861309362351203,1.2817858884715596,-0.0007674701509742702,2033.3333333333335,0.023273148991350478,True,0.0028795914258807898,0.03187886915003603,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
15,2026-08-18T21:57:22.827345,shadow,analysis_full,silero,webrtc,False,0.002688706386834383,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.008701399164224357,0.720031476610837,0.21686025381915444,0.06310826945508456,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0002868724541960258,0.16701461377870563,3.8539891399642086,0.902882547838211,75.47442226648688,1529.2759708888395,0.006265281288796766,0.0018869876313354723,0.0005491302430921183,0.0,0.0,0.030903386867175947,0.017803748616399075,0.031074444906255036,0.026963454218113136,0.07882976607656315,120.79769575700615,0.0014390247632462792,1.5679874268070222,-0.0009322116118381151,1500.0,0.011195139819119721,True,0.0028021337930113077,0.030903386867175947,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
16,2026-08-18T21:57:22.847134,shadow,analysis_full,silero,webrtc,False,0.002688706386834383,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0057895074269461895,0.7012016292798737,0.23547159021752942,0.06332678032987055,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00023497303376281847,0.14613778705636743,3.940976611316855,0.8977602270381463,73.69003256829662,1552.2528261602936,0.004059612040502598,0.0013632645203992162,0.0003666308650443754,0.0,0.0,0.029066496806671612,0.01791236597841405,0.030877937875230254,0.026748421508220405,0.08117732545718218,118.73400781783367,0.001177888622217916,1.3790722260237722,-0.0008187545618127861,1533.3333333333335,0.018489389592162137,True,0.0027266134275123477,0.029066496806671612,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
17,2026-08-18T21:57:22.872163,shadow,analysis_full,silero,webrtc,False,0.002271892735734582,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.005450843715889048,0.7206847664080644,0.22404038331880247,0.05527485008967505,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0002275784079182765,0.15866388308977036,3.8548685530055025,0.9052189581524618,73.44289879539306,1518.5835198008451,0.003928340030112365,0.001221209115518668,0.00030129456925801444,0.0,0.0,0.028452793268881442,0.0171055197550028,0.031679363823519345,0.023609282035453982,0.08104484784453168,118.44841062976842,0.0008383179827753193,1.698562843552989,-0.0010153431767668476,1500.0,0.008808361976260767,True,0.002688706386834383,0.028452793268881442,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
18,2026-08-18T21:57:22.888585,shadow,analysis_full,silero,webrtc,False,0.0018578219460323453,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.012012159083441092,0.7115858391701829,0.2326536772438636,0.0557604835027045,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0003372687793305839,0.1524008350730689,3.9452613712896683,0.9063483143618034,76.911523245058,1503.8559563859224,0.008547682301636165,0.0027946729824008484,0.000669803798404079,0.0,0.0,0.0291188849078821,0.015450310257616869,0.032459554235512535,0.023393227269864616,0.08542506099498454,121.57409211113296,0.0006842783927692127,1.6236380360179865,-0.0009772508289504522,1500.0,0.01157993228167016,True,0.002688706386834383,0.0291188849078821,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
19,2026-08-18T21:57:22.905146,shadow,analysis_full,silero,webrtc,False,0.0016380301676690578,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.008644239640783249,0.7417445623972563,0.19854229075662655,0.059713146730433125,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00028588687053585516,0.1732776617954071,3.84804750732926,0.9091866416827958,75.47433550255298,1511.189327530794,0.006411817749609787,0.0017162471401303448,0.0005161747500431167,0.0,0.0,0.031326809335485796,0.017102506579120602,0.03254188738667709,0.02272507558170322,0.058800206576696594,123.49935564977547,0.0004023149106202517,1.5550522954773829,-0.0009350589753152915,1466.6666666666667,0.012815227986824815,True,0.0025521385250613093,0.031326809335485796,True,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
20,2026-08-18T21:57:22.922840,shadow,analysis_full,silero,webrtc,False,0.0013876117300242186,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.006046566435499209,0.7412085953657717,0.2045517802204566,0.05423962424838851,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00023938115555238005,0.11899791231732777,3.79685605618841,0.9127930557246096,73.92640082884049,1496.1539281717173,0.00448176701444219,0.001236835928602624,0.000327963491454395,0.0,0.0,0.0337299904539546,0.014174279692848566,0.028466192707130106,0.02867354440649586,0.05339789201065131,80.71961813190903,0.0006821113183920265,1.3976092066735464,-0.0008349284357606086,1433.3333333333335,0.016433138286044875,True,0.0023470098385587335,0.0337299904539546,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
21,2026-08-18T21:57:22.937527,shadow,analysis_full,silero,webrtc,False,0.0012956650462001562,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.006288781130632972,0.7098331335262366,0.23576186891041467,0.05440499740433532,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0002458282815459237,0.11482254697286012,3.9012834471456905,0.904867123926938,74.12342489888589,1528.159815456912,0.004463985216017871,0.00148265479252658,0.00034214112108851976,0.0,0.0,0.02327988244791826,0.014532894333666172,0.014091014864690221,0.028749444651527366,0.05310526695995238,54.20911486385089,0.0011783532638390787,1.4926838999578507,-0.0008945173951328905,1533.3333333333335,0.0155446428618887,True,0.0022751708747819066,0.02327988244791826,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
22,2026-08-18T21:57:22.952747,shadow,analysis_full,silero,webrtc,False,0.0012437885161489248,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.007139462975878702,0.7469533094757984,0.2035631164848449,0.04948357389929009,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00026064978081143597,0.15866388308977036,3.841405354609417,0.9141517488732763,74.68427310984245,1482.7866762873841,0.005332845497712528,0.0014533313333980336,0.0003532861437681393,0.0,0.0,0.02218838960835095,0.014041256355917747,0.01370576472780324,0.02719522218918841,0.05193483783104653,49.87654895687961,0.001012967405661081,1.4760855802547328,-0.0008832807639110477,1366.6666666666667,0.014613366034688957,True,0.0020648573408834636,0.02218838960835095,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
23,2026-08-18T21:57:22.979877,shadow,analysis_full,silero,webrtc,False,0.0012202552752569318,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002657833638657256,0.7027355672576617,0.22553413936331973,0.0717302930027723,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00015868627396549258,0.18162839248434237,3.853487585337058,0.8936134880356523,70.16377927450537,1570.821275181103,0.001867754229738302,0.0005994322222654448,0.0001906471856535094,0.0,0.0,0.021559845921475244,0.01313079994434966,0.013915021541348173,0.02607849097223748,0.05268678242567707,50.94904798142471,0.0012984212148527746,1.416704273368907,-0.0008445423140975551,1600.0,0.016016542880645235,True,0.0017479260568507016,0.021559845921475244,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
24,2026-08-18T21:57:23.002460,shadow,analysis_full,silero,webrtc,False,0.0010442198254168034,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0048877165294628,0.7207728342607751,0.22683452033192433,0.052392645202705916,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0002145677584058783,0.1941544885177453,3.8963990171641294,0.9062932595685135,72.92600671120414,1515.2719587677632,0.0035229332960041416,0.0011087028344791122,0.0002560803979795456,0.0,0.0,0.015645188513366003,0.013111978428387999,0.0062399611349673425,0.023912853550357167,0.04436099092339374,24.667355294375554,0.001135092353213153,1.4915581434329779,-0.0008948430443180983,1500.0,0.015004801240483106,True,0.0015128209488466382,0.015645188513366003,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
25,2026-08-18T21:57:23.023050,shadow,analysis_full,silero,webrtc,False,0.001005088328383863,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0029975957467339846,0.6892073869746175,0.2391094923310237,0.07168312036075809,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001708981612465068,0.18789144050104384,3.9055545928002458,0.8928744301658181,70.82882850026911,1559.3485888407038,0.002065965131812757,0.0007167535972151989,0.00021487701670602874,0.0,0.0,0.01845037147974144,0.01417067952335435,0.007376457438691124,0.02558582663858627,0.04481619322017005,27.21467789075418,0.0011417052869488952,1.7413680787580341,-0.0010389150054028826,1633.3333333333335,0.007769425067664955,True,0.0013416383881121874,0.01845037147974144,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
26,2026-08-18T21:57:23.034335,shadow,analysis_full,silero,webrtc,False,0.0009029378416016698,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.004206243366852608,0.7390534717088366,0.20279714299619817,0.05814938505722342,,,,,,,,,,,,,,False,False,temporal_v1,False,0.0001990675010128238,0.19206680584551147,3.859469290510758,0.903476352754275,72.24559645801571,1526.0793343620808,0.0031086387631246858,0.0008530141375444184,0.00024459046518350417,0.0,0.0,0.018376819619337438,0.014588371122175585,0.007220679422756315,0.027007869108636708,0.03983138293331246,25.565079020858573,0.0011359282413053841,1.5100407912236977,-0.0008995126207302939,1600.0,0.012685634787816607,True,0.0012697267811745405,0.018376819619337438,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
27,2026-08-18T21:57:23.045942,shadow,analysis_full,silero,webrtc,False,0.0008538576657883823,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.0035470570071442237,0.7334090764353525,0.21510922026653365,0.051481703016189956,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00018466158743700892,0.12317327766179541,3.813753505551938,0.9119463971489908,71.61533765536048,1516.3065086087188,0.0026014438036731907,0.0007630046670477384,0.0001826085354232945,0.0,0.0,0.0186539624518336,0.014546526552777566,0.007464272231656586,0.029586964090423717,0.04318877485826295,25.597711789854475,0.0010395938688024465,1.240525166699495,-0.0007354975860941389,1433.3333333333335,0.02238167274276497,True,0.0012320218957029283,0.0186539624518336,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
28,2026-08-18T21:57:23.065097,shadow,analysis_full,silero,webrtc,False,0.0009423686424270272,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.001534506654589071,0.676770510556595,0.263970975897203,0.05925851289452678,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00012646821344680455,0.13987473903966596,3.81471758300969,0.9056381378304225,68.14609225014057,1522.6529521111145,0.0010385088520787381,0.0004050652191326293,9.093258237770361e-05,0.0,0.0,0.023260828212611103,0.019719583152691015,0.007437544888100519,0.030129969814143787,0.03651805303682074,24.951973704507697,0.0016510460337302503,1.3422658685410105,-0.0008064549540541252,1566.6666666666667,0.018729870145305232,True,0.0011322375503368676,0.023260828212611103,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
29,2026-08-18T21:57:23.079068,shadow,analysis_full,silero,webrtc,False,0.0009527434594929218,True,True,False,1,False,True,False,0,0.0,,,,,,,,,,,,,0.002079267146075445,0.7302148618141574,0.2321915998895392,0.03759353781536493,,,,,,,,,,,,,,False,False,temporal_v1,False,0.00014156756505828187,0.11064718162839249,3.6873833548788566,0.9149821057529856,69.2283476683435,1499.3104906036695,0.0015183117717461983,0.0004827883652450137,7.816700808423315e-05,0.0,0.0,0.022433855575290373,0.018323300175171267,0.009638233004771147,0.032789912599687075,0.061798079567928765,25.75010443885906,0.0040407453918334495,1.2718473104802206,-0.0007605761402537663,1466.6666666666667,0.019960888127543153,True,0.0010246540769003332,0.022433855575290373,False,True,False,0.85,True,False,False,0,True,False,True,False,True,False,True,False,False,0,0,False,0,15,24,24,,,,False,False,False,
